customer_id,as_of_date,current,d_1_30,d_31_60,d_61_90,over_90,total
CUST-00032,2025-12-31,348.06,1179.29,0.0,0.0,1195.4,2722.75
CUST-00033,2025-12-31,80.34,0.0,0.0,0.0,198.58,278.92
CUST-00034,2025-12-31,0.0,0.0,0.0,0.0,3948.81,3948.81
CUST-00035,2025-12-31,0.0,0.0,0.0,0.0,799.22,799.22
CUST-00036,2025-12-31,0.0,0.0,119.36,0.0,985.61,1104.97
CUST-00037,2025-12-31,0.0,168.74,58.84,0.0,343.93,571.51
CUST-00038,2025-12-31,0.0,0.0,242.54,0.0,5626.99,5869.53
CUST-00039,2025-12-31,0.0,0.0,0.0,0.0,2219.83,2219.83
CUST-00040,2025-12-31,0.0,0.0,0.0,0.0,1437.87,1437.87
CUST-00041,2025-12-31,0.0,0.0,0.0,2522.64,6920.99,9443.63
CUST-00042,2025-12-31,0.0,0.0,0.0,0.0,1363.11,1363.11
CUST-00043,2025-12-31,2.86,0.0,0.0,0.0,524.38,527.24
CUST-00044,2025-12-31,0.0,0.0,0.0,0.0,4221.97,4221.97
CUST-00045,2025-12-31,0.0,0.0,0.0,0.0,429.32,429.32
CUST-00046,2025-12-31,3787.35,0.0,0.0,2.23,2535.55,6325.13
CUST-00047,2025-12-31,0.0,767.16,0.0,0.0,1986.67,2753.83
CUST-00048,2025-12-31,0.0,0.0,0.0,0.0,3740.68,3740.68
CUST-00049,2025-12-31,0.0,0.0,0.0,0.0,874.04,874.04
CUST-00050,2025-12-31,0.0,0.0,0.0,0.0,850.45,850.45
CUST-00051,2025-12-31,0.0,0.0,0.0,0.0,1251.41,1251.41
CUST-00052,2025-12-31,0.0,0.0,0.0,1021.72,0.0,1021.72
CUST-00053,2025-12-31,0.0,0.0,70.4,0.0,0.0,70.4
CUST-00054,2025-12-31,0.0,0.0,0.0,0.0,1865.23,1865.23
CUST-00055,2025-12-31,0.0,0.0,0.0,0.0,890.3,890.3
CUST-00056,2025-12-31,0.0,0.0,0.0,339.54,0.0,339.54
CUST-00057,2025-12-31,0.0,0.0,0.61,0.0,1094.39,1095.0
CUST-00058,2025-12-31,0.0,0.0,0.0,0.0,759.92,759.92
CUST-00060,2025-12-31,0.0,0.0,0.0,0.0,3195.35,3195.35
CUST-00061,2025-12-31,0.0,0.0,0.0,0.0,291.6,291.6
CUST-00062,2025-12-31,0.0,1365.35,0.0,0.0,1981.62,3346.97
CUST-00063,2025-12-31,0.0,0.0,0.0,0.0,153.74,153.74
CUST-00064,2025-12-31,0.0,0.0,0.0,0.0,2174.4,2174.4
CUST-00065,2025-12-31,0.0,0.0,0.0,0.0,908.0,908.0
CUST-00066,2025-12-31,0.0,0.0,0.0,0.0,487.76,487.76
CUST-00067,2025-12-31,0.0,0.0,0.0,0.0,922.29,922.29
CUST-00068,2025-12-31,0.0,0.0,2237.65,0.0,1807.86,4045.51
CUST-00069,2025-12-31,0.0,175.17,0.0,0.0,1765.71,1940.88
CUST-00070,2025-12-31,0.0,903.32,0.0,32.59,1838.64,2774.55
CUST-00071,2025-12-31,0.0,0.0,0.0,1359.28,1250.71,2609.99
CUST-00072,2025-12-31,0.0,0.0,0.0,0.0,2331.22,2331.22
CUST-00073,2025-12-31,0.0,0.0,0.0,22.55,722.21,744.76
CUST-00074,2025-12-31,0.0,338.94,15.97,0.0,487.93,842.84
CUST-00075,2025-12-31,173.8,193.78,0.0,0.0,0.0,367.58
CUST-00076,2025-12-31,0.0,0.0,0.0,131.22,34.4,165.62
CUST-00077,2025-12-31,0.0,0.0,0.0,0.0,510.39,510.39
CUST-00078,2025-12-31,631.91,0.0,0.0,859.17,1073.48,2564.56
CUST-00079,2025-12-31,0.0,0.0,0.0,0.0,2587.46,2587.46
CUST-00080,2025-12-31,0.0,0.0,0.0,0.0,641.12,641.12
CUST-00081,2025-12-31,0.0,449.61,168.36,0.0,781.71,1399.68
CUST-00082,2025-12-31,0.0,0.0,0.0,0.0,400.83,400.83
CUST-00083,2025-12-31,106.72,0.0,866.87,0.0,765.21,1738.8
CUST-00084,2025-12-31,0.0,0.0,1538.65,0.0,878.15,2416.8
CUST-00085,2025-12-31,0.0,0.0,0.0,0.0,2108.8,2108.8
CUST-00086,2025-12-31,424.66,0.0,806.41,0.0,143.38,1374.45
CUST-00087,2025-12-31,0.0,0.0,560.9,485.95,87.99,1134.84
CUST-00088,2025-12-31,0.0,1030.5,0.0,0.0,678.0,1708.5
CUST-00089,2025-12-31,298.59,0.0,0.0,25.07,56.58,380.24
CUST-00090,2025-12-31,0.0,0.0,0.0,0.0,457.23,457.23
CUST-00091,2025-12-31,0.0,0.0,0.0,0.0,51.82,51.82
CUST-00093,2025-12-31,0.0,0.0,216.52,269.16,0.0,485.68
CUST-00094,2025-12-31,0.0,0.0,0.0,0.0,1063.12,1063.12
CUST-00095,2025-12-31,0.0,0.0,1312.97,0.0,0.0,1312.97
CUST-00096,2025-12-31,0.0,0.0,0.0,0.0,372.47,372.47
CUST-00097,2025-12-31,0.0,0.0,0.0,0.0,688.74,688.74
CUST-00098,2025-12-31,1384.82,0.0,0.0,0.0,608.01,1992.83
CUST-00100,2025-12-31,0.0,112.45,0.0,0.0,1258.67,1371.12
CUST-00101,2025-12-31,0.0,0.0,0.0,0.0,215.66,215.66
CUST-00102,2025-12-31,0.0,0.0,0.0,0.0,1421.81,1421.81
CUST-00103,2025-12-31,0.0,0.0,0.0,0.0,1584.35,1584.35
CUST-00104,2025-12-31,0.0,0.0,0.0,0.0,712.39,712.39
CUST-00105,2025-12-31,0.0,0.0,0.0,719.4,343.14,1062.54
CUST-00106,2025-12-31,0.0,0.0,0.0,0.0,3215.32,3215.32
CUST-00107,2025-12-31,0.0,122.86,529.0,0.0,1539.43,2191.29
CUST-00108,2025-12-31,0.0,0.0,0.0,0.0,2233.3,2233.3
CUST-00109,2025-12-31,0.0,1501.51,0.0,0.0,1716.03,3217.54
CUST-00110,2025-12-31,0.0,0.0,0.0,0.0,447.88,447.88
CUST-00111,2025-12-31,0.0,1298.98,0.0,0.0,418.03,1717.01
CUST-00112,2025-12-31,0.0,0.0,800.71,0.0,0.0,800.71
CUST-00113,2025-12-31,25.97,0.0,0.0,0.0,0.0,25.97
CUST-00114,2025-12-31,0.0,0.0,0.0,2669.68,68.92,2738.6
CUST-00115,2025-12-31,0.0,0.0,0.0,0.0,425.36,425.36
CUST-00116,2025-12-31,290.61,0.0,0.0,0.0,554.66,845.27
CUST-00117,2025-12-31,0.0,0.0,0.0,0.0,175.7,175.7
CUST-00118,2025-12-31,0.0,267.04,0.0,0.0,1616.68,1883.72
CUST-00119,2025-12-31,0.0,0.0,0.0,0.0,772.69,772.69
CUST-00121,2025-12-31,317.13,0.0,0.0,0.0,0.0,317.13
CUST-00122,2025-12-31,0.0,0.0,0.0,0.0,262.25,262.25
CUST-00123,2025-12-31,0.0,0.0,0.0,0.0,728.04,728.04
CUST-00124,2025-12-31,0.0,7784.26,0.0,38.69,1865.68,9688.63
CUST-00125,2025-12-31,0.0,0.0,0.0,0.0,4247.42,4247.42
CUST-00126,2025-12-31,0.0,0.0,0.0,303.46,1050.4,1353.86
CUST-00127,2025-12-31,0.0,0.0,82.57,426.53,353.22,862.32
CUST-00128,2025-12-31,0.0,0.0,0.0,0.0,39.54,39.54
CUST-00130,2025-12-31,0.0,0.0,0.0,583.45,524.51,1107.96
CUST-00131,2025-12-31,0.0,0.0,0.0,0.0,1899.81,1899.81
CUST-00132,2025-12-31,528.16,764.03,366.72,0.0,2711.72,4370.63
CUST-00133,2025-12-31,378.64,0.0,117.09,0.0,1489.48,1985.21
CUST-00134,2025-12-31,0.0,0.0,0.0,0.0,2030.74,2030.74
CUST-00135,2025-12-31,0.0,164.56,0.0,257.81,1113.13,1535.5
CUST-00136,2025-12-31,0.0,0.0,0.0,0.0,9765.74,9765.74
CUST-00137,2025-12-31,85.81,0.0,0.0,0.0,0.0,85.81
CUST-00138,2025-12-31,0.0,0.0,0.0,0.0,871.45,871.45
CUST-00139,2025-12-31,0.0,0.0,0.0,0.0,1156.89,1156.89
CUST-00140,2025-12-31,0.0,0.0,0.0,307.03,336.01,643.04
CUST-00141,2025-12-31,0.0,163.76,0.0,0.0,2194.98,2358.74
CUST-00142,2025-12-31,0.0,0.0,0.0,0.0,15915.05,15915.05
CUST-00143,2025-12-31,0.0,0.0,1402.82,848.52,0.0,2251.34
CUST-00144,2025-12-31,0.0,0.0,3840.78,0.0,637.76,4478.54
CUST-00146,2025-12-31,0.0,0.0,0.0,0.0,1473.3,1473.3
CUST-00147,2025-12-31,0.0,0.0,0.0,1871.85,1048.29,2920.14
CUST-00148,2025-12-31,375.67,0.0,0.0,0.0,853.94,1229.61
CUST-00150,2025-12-31,0.0,238.45,0.0,0.0,280.58,519.03
CUST-00151,2025-12-31,0.0,0.0,0.0,0.0,638.15,638.15
CUST-00152,2025-12-31,0.0,0.0,0.0,0.0,411.47,411.47
CUST-00153,2025-12-31,0.0,0.0,0.0,0.0,1230.05,1230.05
CUST-00154,2025-12-31,65.72,0.0,0.0,0.0,745.28,811.0
CUST-00155,2025-12-31,0.0,149.22,7115.22,0.0,0.0,7264.44
CUST-00156,2025-12-31,528.34,0.0,0.0,0.0,67.27,595.61
CUST-00157,2025-12-31,0.0,2635.08,0.0,0.0,857.49,3492.57
CUST-00159,2025-12-31,0.0,0.0,0.0,0.0,1983.81,1983.81
CUST-00162,2025-12-31,0.0,0.0,71.0,0.0,68.78,139.78
CUST-00163,2025-12-31,0.0,0.0,0.0,0.0,227.55,227.55
CUST-00165,2025-12-31,0.0,0.0,1146.53,0.0,3648.46,4794.99
CUST-00167,2025-12-31,0.0,0.0,0.0,0.0,1429.27,1429.27
CUST-00168,2025-12-31,0.0,2210.24,0.0,391.36,390.4,2992.0
CUST-00169,2025-12-31,0.0,233.88,0.0,0.0,0.0,233.88
CUST-00170,2025-12-31,0.0,0.0,0.0,0.0,2547.52,2547.52
CUST-00171,2025-12-31,0.0,0.0,0.0,0.0,8756.54,8756.54
CUST-00172,2025-12-31,231.47,0.0,0.0,0.0,2902.3,3133.77
CUST-00173,2025-12-31,0.0,0.0,952.36,0.0,603.61,1555.97
CUST-00174,2025-12-31,0.0,0.0,0.0,0.0,1903.94,1903.94
CUST-00175,2025-12-31,0.0,0.0,0.0,0.0,157.07,157.07
CUST-00176,2025-12-31,0.0,157.32,0.0,0.0,4894.57,5051.89
CUST-00177,2025-12-31,0.0,0.0,0.0,0.0,3186.94,3186.94
CUST-00178,2025-12-31,0.0,0.0,104.15,0.0,7330.78,7434.93
CUST-00180,2025-12-31,0.0,0.0,0.0,0.0,2322.46,2322.46
CUST-00181,2025-12-31,1361.33,0.0,0.0,0.0,2359.67,3721.0
CUST-00182,2025-12-31,0.0,0.0,344.05,0.0,1890.54,2234.59
CUST-00183,2025-12-31,0.0,0.0,0.0,0.0,1463.61,1463.61
CUST-00184,2025-12-31,535.78,0.0,0.0,648.19,353.77,1537.74
CUST-00185,2025-12-31,0.0,0.0,0.0,0.0,2597.12,2597.12
CUST-00186,2025-12-31,0.0,0.0,0.0,0.0,1484.48,1484.48
CUST-00187,2025-12-31,0.0,0.0,0.0,0.0,3180.77,3180.77
CUST-00188,2025-12-31,859.21,0.0,0.0,0.0,1101.29,1960.5
CUST-00189,2025-12-31,0.0,461.17,0.0,0.0,1461.18,1922.35
CUST-00190,2025-12-31,3375.12,0.0,0.0,0.0,3221.11,6596.23
CUST-00191,2025-12-31,0.0,0.0,0.0,0.0,378.76,378.76
CUST-00192,2025-12-31,0.0,0.0,0.0,0.0,1143.63,1143.63
CUST-00193,2025-12-31,0.0,0.0,349.47,0.0,1026.06,1375.53
CUST-00194,2025-12-31,18.55,0.0,0.0,452.5,750.69,1221.74
CUST-00195,2025-12-31,0.0,158.66,0.0,346.24,374.19,879.09
CUST-00197,2025-12-31,0.0,0.0,0.0,0.0,889.33,889.33
CUST-00198,2025-12-31,0.0,11.64,0.0,0.0,0.0,11.64
CUST-00199,2025-12-31,0.0,0.0,0.0,0.0,1031.51,1031.51
CUST-00200,2025-12-31,0.0,0.0,2446.55,0.0,0.0,2446.55
CUST-00201,2025-12-31,0.0,0.0,2253.32,0.0,566.24,2819.56
CUST-00202,2025-12-31,229.87,0.0,0.0,0.0,4360.05,4589.92
CUST-00203,2025-12-31,0.0,0.0,209.74,0.0,1391.2,1600.94
CUST-00204,2025-12-31,0.0,0.0,0.0,0.0,255.48,255.48
CUST-00205,2025-12-31,0.0,0.0,0.0,0.0,425.93,425.93
CUST-00206,2025-12-31,0.0,0.0,0.0,422.56,0.0,422.56
CUST-00207,2025-12-31,0.0,0.0,0.0,0.0,132.6,132.6
CUST-00208,2025-12-31,610.44,0.0,814.87,0.0,135.95,1561.26
CUST-00209,2025-12-31,0.0,0.0,0.0,0.0,2316.05,2316.05
CUST-00210,2025-12-31,170.24,0.0,0.0,0.0,0.0,170.24
CUST-00211,2025-12-31,0.0,0.0,0.0,0.0,1062.89,1062.89
CUST-00213,2025-12-31,0.0,4021.13,0.0,0.0,0.0,4021.13
CUST-00215,2025-12-31,0.0,0.0,0.0,0.0,1653.83,1653.83
CUST-00216,2025-12-31,0.0,1277.38,0.0,0.0,2571.15,3848.53
CUST-00217,2025-12-31,0.0,0.0,367.61,0.0,567.03,934.64
CUST-00218,2025-12-31,0.0,0.0,0.0,0.0,1031.57,1031.57
CUST-00220,2025-12-31,0.0,0.0,0.0,0.0,572.1,572.1
CUST-00221,2025-12-31,127.3,0.0,0.0,0.0,1079.56,1206.86
CUST-00222,2025-12-31,0.0,0.0,941.99,0.0,0.0,941.99
CUST-00223,2025-12-31,5468.15,0.0,0.0,0.0,357.44,5825.59
CUST-00225,2025-12-31,0.0,0.0,410.92,0.0,0.0,410.92
CUST-00226,2025-12-31,2282.21,0.0,0.0,0.0,1383.69,3665.9
CUST-00227,2025-12-31,278.42,1486.21,0.0,0.0,274.68,2039.31
CUST-00228,2025-12-31,263.38,0.0,0.0,0.0,0.0,263.38
CUST-00229,2025-12-31,0.0,0.0,0.0,0.0,116.15,116.15
CUST-00230,2025-12-31,0.0,0.0,0.0,0.0,5688.09,5688.09
CUST-00231,2025-12-31,588.13,0.0,918.07,0.0,1165.32,2671.52
CUST-00232,2025-12-31,0.0,0.0,0.0,0.0,1095.63,1095.63
CUST-00233,2025-12-31,0.0,0.0,0.0,505.41,0.0,505.41
CUST-00235,2025-12-31,0.0,0.0,0.0,766.83,2857.18,3624.01
CUST-00236,2025-12-31,0.0,0.0,0.0,0.0,942.38,942.38
CUST-00237,2025-12-31,0.0,0.0,0.0,0.0,231.81,231.81
CUST-00238,2025-12-31,0.0,323.19,1300.53,0.0,2596.82,5455.1
CUST-00239,2025-12-31,442.44,94.13,0.0,0.0,9351.63,9888.2
CUST-00240,2025-12-31,124.71,0.0,0.0,0.0,0.0,124.71
CUST-00241,2025-12-31,0.0,0.0,0.0,0.0,1774.39,1774.39
CUST-00242,2025-12-31,0.0,0.0,0.0,0.0,58.1,58.1
CUST-00243,2025-12-31,0.0,0.0,0.0,0.0,532.01,532.01
CUST-00244,2025-12-31,0.0,0.0,0.0,0.0,725.21,725.21
CUST-00245,2025-12-31,0.0,0.0,0.0,0.0,176.71,176.71
CUST-00246,2025-12-31,0.0,0.0,0.0,0.0,1202.9,1202.9
CUST-00247,2025-12-31,0.0,0.0,0.0,0.0,494.55,494.55
CUST-00248,2025-12-31,0.0,1621.6,0.0,293.09,930.93,2845.62
CUST-00249,2025-12-31,0.0,0.0,0.0,0.0,878.06,878.06
CUST-00250,2025-12-31,0.0,0.0,0.0,0.0,2004.36,2004.36
CUST-00251,2025-12-31,0.0,0.0,1580.62,0.0,83.29,1663.91
CUST-00253,2025-12-31,990.45,0.0,0.0,0.0,1182.82,2173.27
CUST-00254,2025-12-31,0.0,0.0,0.0,0.0,312.57,312.57
CUST-00255,2025-12-31,0.0,0.0,0.0,0.0,4024.51,4024.51
CUST-00256,2025-12-31,108.68,0.0,0.0,0.0,5539.97,5648.65
CUST-00257,2025-12-31,0.0,0.0,0.0,1.91,469.96,471.87
CUST-00259,2025-12-31,0.0,0.0,0.0,0.0,997.93,997.93
CUST-00260,2025-12-31,0.0,16.12,0.0,0.0,1300.02,1316.14
CUST-00261,2025-12-31,0.0,0.0,298.96,0.0,0.0,298.96
CUST-00262,2025-12-31,0.0,0.0,0.0,321.46,550.19,871.65
CUST-00263,2025-12-31,0.0,0.0,0.0,0.0,1477.04,1477.04
CUST-00264,2025-12-31,0.0,0.0,0.0,0.0,1346.06,1346.06
CUST-00265,2025-12-31,0.0,16790.87,0.0,0.0,486.76,17277.63
CUST-00266,2025-12-31,0.0,0.0,0.0,0.0,34.66,34.66
CUST-00267,2025-12-31,0.0,0.0,0.0,0.0,1589.53,1589.53
CUST-00269,2025-12-31,0.0,0.0,0.0,0.0,2715.44,2715.44
CUST-00270,2025-12-31,0.0,0.0,0.0,0.0,1210.48,1210.48
CUST-00271,2025-12-31,372.17,0.0,0.0,0.0,0.0,372.17
CUST-00272,2025-12-31,0.0,321.55,0.0,0.0,1331.91,1653.46
CUST-00273,2025-12-31,0.0,0.0,239.94,0.0,1110.38,1350.32
CUST-00274,2025-12-31,125.04,0.0,0.0,0.0,1140.85,1265.89
CUST-00275,2025-12-31,0.0,0.0,0.0,0.0,928.31,928.31
CUST-00276,2025-12-31,0.0,0.0,0.0,0.0,68.77,68.77
CUST-00277,2025-12-31,724.82,0.0,0.0,0.0,1157.22,1882.04
CUST-00278,2025-12-31,241.54,0.0,0.0,0.0,2061.29,2302.83
CUST-00279,2025-12-31,0.0,0.0,0.0,1467.28,529.73,1997.01
CUST-00280,2025-12-31,0.0,447.55,837.56,0.0,15.34,1300.45
CUST-00281,2025-12-31,0.0,0.0,0.0,0.0,1742.05,1742.05
CUST-00282,2025-12-31,0.0,0.0,239.16,0.0,10.26,249.42
CUST-00283,2025-12-31,2829.86,174.37,0.0,0.0,0.0,3004.23
CUST-00284,2025-12-31,0.0,453.57,0.0,0.0,523.99,977.56
CUST-00286,2025-12-31,0.0,0.0,1381.35,0.0,574.97,1956.32
CUST-00287,2025-12-31,0.0,0.0,0.0,0.0,1114.8,1114.8
CUST-00289,2025-12-31,1299.93,0.0,0.0,0.0,4445.18,5745.11
CUST-00290,2025-12-31,0.0,0.0,0.0,0.0,753.32,753.32
CUST-00291,2025-12-31,0.0,0.0,0.0,0.0,950.62,950.62
CUST-00292,2025-12-31,0.0,0.0,0.0,0.0,1338.73,1338.73
CUST-00293,2025-12-31,0.0,0.0,0.0,0.0,1654.24,1654.24
CUST-00294,2025-12-31,0.0,0.0,17.0,0.0,0.0,17.0
CUST-00295,2025-12-31,0.0,0.0,0.0,0.0,2467.86,2467.86
CUST-00296,2025-12-31,0.0,372.38,0.0,0.0,4066.46,4438.84
CUST-00297,2025-12-31,386.33,0.0,0.0,1116.56,320.13,1823.02
CUST-00298,2025-12-31,0.0,0.0,1430.26,0.0,4398.23,5828.49
CUST-00299,2025-12-31,0.0,0.0,669.45,0.0,108.79,778.24
CUST-00300,2025-12-31,0.0,0.0,0.0,0.0,23.07,23.07
CUST-00301,2025-12-31,0.0,0.0,0.0,0.0,6525.15,6525.15
CUST-00302,2025-12-31,0.0,80.5,0.0,0.0,553.36,633.86
CUST-00303,2025-12-31,0.0,0.0,0.0,0.0,72.59,72.59
CUST-00304,2025-12-31,0.0,0.0,118.08,0.0,458.03,576.11
CUST-00305,2025-12-31,0.0,0.0,0.0,0.0,1478.31,1478.31
CUST-00306,2025-12-31,0.0,0.0,1517.85,0.0,38.58,1556.43
CUST-00307,2025-12-31,1677.61,0.0,0.0,0.0,299.61,1977.22
CUST-00308,2025-12-31,0.0,0.0,0.0,0.0,472.4,472.4
CUST-00309,2025-12-31,633.49,1663.28,0.0,0.0,74.28,2371.05
CUST-00310,2025-12-31,0.0,0.0,0.0,0.0,2068.58,2068.58
CUST-00311,2025-12-31,7984.96,0.0,0.0,0.0,1036.97,9021.93
CUST-00312,2025-12-31,0.0,0.0,0.0,0.0,1435.39,1435.39
CUST-00313,2025-12-31,0.0,222.39,0.0,0.0,803.33,1025.72
CUST-00314,2025-12-31,194.17,0.0,0.0,0.0,0.0,194.17
CUST-00316,2025-12-31,0.0,896.15,0.0,0.0,2369.49,3265.64
CUST-00317,2025-12-31,0.0,0.0,0.0,436.18,778.97,1215.15
CUST-00318,2025-12-31,0.0,0.0,0.0,0.0,954.5,954.5
CUST-00319,2025-12-31,0.0,0.0,6211.36,0.0,154.27,6365.63
CUST-00320,2025-12-31,153.79,0.0,0.0,0.0,0.0,153.79
CUST-00321,2025-12-31,0.0,1102.33,0.0,0.0,1621.54,2723.87
CUST-00323,2025-12-31,1071.07,0.0,227.6,0.0,295.49,1594.16
CUST-00324,2025-12-31,0.0,0.0,1401.39,0.0,994.64,2396.03
CUST-00325,2025-12-31,0.0,491.33,0.0,0.0,1686.2,2177.53
CUST-00326,2025-12-31,0.0,0.0,0.0,0.0,453.02,453.02
CUST-00327,2025-12-31,0.0,0.0,0.0,154.36,0.0,154.36
CUST-00331,2025-12-31,899.01,0.0,0.0,0.0,216.43,1115.44
CUST-00333,2025-12-31,0.0,0.0,0.0,0.0,2478.64,2478.64
CUST-00334,2025-12-31,0.0,0.0,0.0,0.0,3813.98,3813.98
CUST-00335,2025-12-31,89.11,306.65,0.0,0.0,2884.88,3280.64
CUST-00337,2025-12-31,55.97,0.0,0.0,0.0,563.39,619.36
CUST-00338,2025-12-31,348.15,0.0,643.03,0.0,813.09,1804.27
CUST-00339,2025-12-31,0.0,0.0,0.0,0.0,2069.47,2069.47
CUST-00340,2025-12-31,0.0,0.0,0.0,3732.02,0.0,3732.02
CUST-00341,2025-12-31,94.46,0.0,0.0,388.9,1176.95,1660.31
CUST-00342,2025-12-31,0.0,0.0,0.0,0.0,4886.65,4886.65
CUST-00344,2025-12-31,0.0,0.0,0.0,480.28,517.84,998.12
CUST-00346,2025-12-31,874.78,0.0,0.0,0.0,5412.9,6287.68
CUST-00347,2025-12-31,0.0,0.0,354.79,0.0,359.58,714.37
CUST-00348,2025-12-31,0.0,0.0,0.0,0.0,9708.9,9708.9
CUST-00349,2025-12-31,0.0,0.0,0.0,0.0,2168.22,2168.22
CUST-00350,2025-12-31,0.0,0.0,0.0,924.72,512.26,1436.98
CUST-00351,2025-12-31,0.0,456.08,0.0,0.0,431.13,887.21
CUST-00352,2025-12-31,0.0,0.0,0.0,0.0,120.23,120.23
CUST-00353,2025-12-31,472.42,0.0,0.0,0.0,2532.62,3005.04
CUST-00354,2025-12-31,0.0,0.0,302.77,0.0,0.0,302.77
CUST-00355,2025-12-31,0.0,0.0,0.0,1085.83,0.0,1085.83
CUST-00356,2025-12-31,0.0,0.0,502.03,3272.09,0.0,3774.12
CUST-00357,2025-12-31,0.0,0.0,0.0,0.0,236.67,236.67
CUST-00358,2025-12-31,0.0,413.43,0.0,0.0,51.65,465.08
CUST-00359,2025-12-31,0.0,0.0,0.0,388.64,137.64,526.28
CUST-00360,2025-12-31,0.0,0.0,0.0,0.0,493.52,493.52
CUST-00361,2025-12-31,0.0,57.37,3473.0,0.0,1640.11,5170.48
CUST-00362,2025-12-31,0.0,0.0,0.0,0.0,2020.94,2020.94
CUST-00363,2025-12-31,0.0,0.0,0.0,0.0,598.78,598.78
CUST-00364,2025-12-31,0.0,0.0,0.0,1550.86,170.02,1720.88
CUST-00365,2025-12-31,0.0,0.0,0.0,0.0,1966.51,1966.51
CUST-00366,2025-12-31,0.0,179.27,0.0,0.0,635.96,815.23
CUST-00367,2025-12-31,0.0,0.0,0.0,0.0,366.91,366.91
CUST-00368,2025-12-31,0.0,0.0,0.0,0.0,648.13,648.13
CUST-00369,2025-12-31,0.0,0.0,0.0,0.0,1776.77,1776.77
CUST-00370,2025-12-31,195.7,0.0,0.0,0.0,0.0,195.7
CUST-00371,2025-12-31,438.57,0.0,0.0,0.0,0.0,438.57
CUST-00372,2025-12-31,0.0,0.0,0.0,0.0,1991.61,1991.61
CUST-00373,2025-12-31,0.0,0.0,343.85,0.0,79.88,423.73
CUST-00374,2025-12-31,0.0,75.51,0.0,0.0,4319.83,4395.34
CUST-00375,2025-12-31,0.0,0.0,0.0,655.31,0.0,655.31
CUST-00376,2025-12-31,0.0,0.0,0.0,0.0,1278.33,1278.33
CUST-00378,2025-12-31,0.0,0.0,0.0,0.0,1179.42,1179.42
CUST-00379,2025-12-31,0.0,0.0,0.0,0.0,714.92,714.92
CUST-00381,2025-12-31,0.0,176.19,0.0,0.0,263.28,439.47
CUST-00382,2025-12-31,0.0,72.63,0.0,0.0,0.0,72.63
CUST-00383,2025-12-31,0.0,0.0,1243.5,0.0,1359.42,2602.92
CUST-00384,2025-12-31,0.0,0.0,0.0,0.0,390.72,390.72
CUST-00385,2025-12-31,0.0,0.0,0.0,0.0,3969.74,3969.74
CUST-00386,2025-12-31,0.0,0.0,0.0,0.0,1571.82,1571.82
CUST-00387,2025-12-31,0.0,0.0,0.0,0.0,356.81,356.81
CUST-00388,2025-12-31,0.0,1721.01,0.0,0.0,473.44,2194.45
CUST-00389,2025-12-31,0.0,0.0,273.35,0.0,0.0,273.35
CUST-00390,2025-12-31,247.6,0.0,0.0,0.0,636.97,884.57
CUST-00391,2025-12-31,0.0,0.0,0.0,856.41,338.74,1195.15
CUST-00392,2025-12-31,0.0,0.0,0.0,0.0,1332.02,1332.02
