invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000038,CUST-00032,2025-01-16,2025-03-17,2051.11,2051.11,0.0,paid,USD
INV-2025000039,CUST-00277,2025-07-28,2025-08-27,3556.68,506.56,3050.12,open,USD
INV-2025000040,CUST-00321,2025-01-01,2025-02-15,207.57,207.57,0.0,paid,USD
INV-2025000041,CUST-00257,2025-05-16,2025-06-15,553.75,553.75,0.0,paid,USD
INV-2025000042,CUST-00119,2025-01-25,2025-02-24,2651.07,2651.07,0.0,paid,USD
INV-2025000043,CUST-00307,2025-03-19,2025-05-03,5045.34,4758.04,287.3,open,USD
INV-2025000044,CUST-00064,2025-09-17,2025-11-16,280.53,280.53,0.0,paid,USD
INV-2025000045,CUST-00198,2025-11-15,2025-11-30,789.21,789.21,0.0,paid,USD
INV-2025000046,CUST-00064,2025-03-20,2025-04-04,223.45,223.45,0.0,paid,USD
INV-2025000047,CUST-00211,2025-06-24,2025-07-09,362.4,362.4,0.0,paid,USD
INV-2025000048,CUST-00081,2025-09-07,2025-10-07,399.23,399.23,0.0,paid,USD
INV-2025000049,CUST-00032,2025-06-26,2025-07-11,1528.68,1528.68,0.0,paid,USD
INV-2025000050,CUST-00075,2025-03-09,2025-05-08,1309.76,1274.76,35.0,open,USD
INV-2025000051,CUST-00269,2025-11-18,2026-01-17,522.59,522.59,0.0,paid,USD
INV-2025000052,CUST-00171,2025-12-28,2026-01-12,688.38,688.38,0.0,paid,USD
INV-2025000053,CUST-00088,2025-12-14,2026-01-28,148.02,106.42,41.6,open,USD
INV-2025000054,CUST-00358,2025-09-30,2025-10-15,154.34,141.45,12.89,open,USD
INV-2025000055,CUST-00086,2025-07-06,2025-08-05,4426.39,4426.39,0.0,paid,USD
INV-2025000056,CUST-00295,2025-11-20,2025-12-20,1328.38,196.29,1132.09,open,USD
INV-2025000057,CUST-00182,2025-05-18,2025-06-02,1723.0,1723.0,0.0,paid,USD
INV-2025000058,CUST-00170,2025-08-28,2025-09-12,2541.05,2541.05,0.0,paid,USD
INV-2025000059,CUST-00246,2025-04-22,2025-06-21,628.86,628.86,0.0,paid,USD
INV-2025000060,CUST-00350,2025-10-08,2025-12-07,313.71,313.71,0.0,paid,USD
INV-2025000061,CUST-00082,2025-02-15,2025-04-16,478.38,478.38,0.0,paid,USD
INV-2025000062,CUST-00399,2025-06-24,2025-07-09,518.69,518.69,0.0,paid,USD
INV-2025000063,CUST-00328,2025-02-16,2025-04-17,1344.05,1344.05,0.0,paid,USD
INV-2025000064,CUST-00280,2025-04-20,2025-05-05,505.85,505.85,0.0,paid,USD
INV-2025000065,CUST-00142,2025-12-08,2025-12-23,420.42,240.16,180.26,open,USD
INV-2025000066,CUST-00281,2025-01-28,2025-02-27,727.32,727.32,0.0,paid,USD
INV-2025000067,CUST-00195,2025-02-21,2025-04-22,710.66,710.66,0.0,paid,USD
INV-2025000068,CUST-00105,2025-08-10,2025-09-09,793.89,148.6,645.29,open,USD
INV-2025000069,CUST-00165,2025-11-20,2025-12-05,459.33,144.38,314.95,open,USD
INV-2025000070,CUST-00124,2025-07-01,2025-08-15,2732.96,2732.96,0.0,paid,USD
INV-2025000071,CUST-00156,2025-07-24,2025-08-08,507.35,507.35,0.0,paid,USD
INV-2025000072,CUST-00222,2025-11-24,2026-01-08,3641.9,3641.9,0.0,paid,USD
INV-2025000073,CUST-00380,2025-06-01,2025-06-16,1479.06,1479.06,0.0,paid,USD
INV-2025000074,CUST-00372,2025-12-14,2026-01-13,433.5,433.5,0.0,paid,USD
INV-2025000075,CUST-00379,2025-01-04,2025-01-19,2096.82,2096.82,0.0,paid,USD
INV-2025000076,CUST-00089,2025-05-25,2025-06-09,1455.28,1455.28,0.0,paid,USD
INV-2025000077,CUST-00067,2025-11-08,2026-01-07,625.31,7.43,617.88,open,USD
INV-2025000078,CUST-00294,2025-08-31,2025-10-15,893.63,307.43,586.2,open,USD
INV-2025000079,CUST-00082,2025-10-06,2025-10-21,119.85,119.85,0.0,paid,USD
INV-2025000080,CUST-00165,2025-10-03,2025-10-18,1391.75,1391.75,0.0,paid,USD
INV-2025000081,CUST-00283,2025-02-28,2025-03-30,81.1,81.0,0.1,open,USD
INV-2025000082,CUST-00236,2025-06-06,2025-06-21,7416.64,7416.64,0.0,paid,USD
INV-2025000083,CUST-00024,2025-06-25,2025-07-10,861.01,861.01,0.0,paid,USD
INV-2025000084,CUST-00192,2025-12-31,2026-02-14,569.11,569.11,0.0,paid,USD
INV-2025000085,CUST-00373,2025-04-07,2025-04-22,913.67,515.31,398.36,open,USD
INV-2025000086,CUST-00263,2025-05-11,2025-06-10,29349.4,25978.06,3371.34,open,USD
INV-2025000087,CUST-00017,2025-09-10,2025-10-10,372.73,93.38,279.35,open,USD
INV-2025000088,CUST-00170,2025-07-07,2025-08-21,3952.97,2596.54,1356.43,open,USD
INV-2025000089,CUST-00384,2025-07-21,2025-08-20,3034.66,2901.95,132.71,open,USD
INV-2025000090,CUST-00076,2025-02-09,2025-02-24,1468.55,1468.55,0.0,paid,USD
INV-2025000091,CUST-00008,2025-07-25,2025-09-23,2363.15,2363.15,0.0,paid,USD
INV-2025000092,CUST-00026,2025-09-20,2025-11-04,1503.05,1503.05,0.0,paid,USD
INV-2025000093,CUST-00041,2025-04-14,2025-04-29,1127.75,1127.75,0.0,paid,USD
INV-2025000094,CUST-00241,2025-10-30,2025-12-14,1296.94,1296.94,0.0,paid,USD
INV-2025000095,CUST-00258,2025-08-03,2025-10-02,1809.81,869.45,940.36,open,USD
INV-2025000096,CUST-00201,2025-05-04,2025-06-18,1476.46,1476.46,0.0,paid,USD
INV-2025000097,CUST-00367,2025-10-27,2025-11-26,557.73,205.54,352.19,open,USD
INV-2025000098,CUST-00280,2025-09-04,2025-11-03,1780.55,1780.55,0.0,paid,USD
INV-2025000099,CUST-00145,2025-03-28,2025-05-27,90.14,90.14,0.0,paid,USD
INV-2025000100,CUST-00276,2025-06-05,2025-07-20,1032.98,1032.98,0.0,paid,USD
INV-2025000101,CUST-00372,2025-05-14,2025-07-13,2439.98,2439.98,0.0,paid,USD
INV-2025000102,CUST-00301,2025-08-31,2025-10-15,5237.73,3409.7,1828.03,open,USD
INV-2025000103,CUST-00235,2025-12-16,2026-01-15,506.2,506.2,0.0,paid,USD
INV-2025000104,CUST-00257,2025-02-10,2025-02-25,1215.95,1215.95,0.0,paid,USD
INV-2025000105,CUST-00387,2025-01-14,2025-02-13,3525.65,3525.65,0.0,paid,USD
INV-2025000106,CUST-00297,2025-01-20,2025-02-19,546.89,96.64,450.25,open,USD
INV-2025000107,CUST-00175,2025-06-21,2025-08-20,271.16,271.16,0.0,paid,USD
INV-2025000108,CUST-00068,2025-06-10,2025-07-25,447.69,447.69,0.0,paid,USD
INV-2025000109,CUST-00107,2025-09-16,2025-10-16,1506.44,1506.44,0.0,paid,USD
INV-2025000110,CUST-00059,2025-06-20,2025-08-04,1495.99,210.67,1285.32,open,USD
INV-2025000111,CUST-00264,2025-06-26,2025-07-26,857.62,15.52,842.1,open,USD
INV-2025000112,CUST-00271,2025-03-30,2025-04-29,10041.76,10041.76,0.0,paid,USD
INV-2025000113,CUST-00082,2025-01-14,2025-01-29,1302.71,1302.71,0.0,paid,USD
INV-2025000114,CUST-00175,2025-01-05,2025-03-06,304.87,226.53,78.34,open,USD
INV-2025000115,CUST-00236,2025-12-06,2026-02-04,2179.12,2179.12,0.0,paid,USD
INV-2025000116,CUST-00306,2025-07-07,2025-07-22,2350.72,2350.72,0.0,paid,USD
INV-2025000117,CUST-00166,2025-03-08,2025-05-07,1282.72,1282.72,0.0,paid,USD
INV-2025000118,CUST-00310,2025-10-25,2025-12-09,2722.07,2148.4,573.67,open,USD
INV-2025000119,CUST-00383,2025-07-23,2025-08-07,443.38,443.38,0.0,paid,USD
INV-2025000120,CUST-00126,2025-11-14,2025-12-29,395.15,395.15,0.0,paid,USD
INV-2025000121,CUST-00130,2025-05-17,2025-06-01,1012.04,1012.04,0.0,paid,USD
INV-2025000122,CUST-00334,2025-08-24,2025-10-23,234.68,234.68,0.0,paid,USD
INV-2025000123,CUST-00176,2025-07-27,2025-09-10,3428.78,3428.78,0.0,paid,USD
INV-2025000124,CUST-00117,2025-03-08,2025-03-23,617.57,617.57,0.0,paid,USD
INV-2025000125,CUST-00072,2025-06-24,2025-08-08,1242.71,1242.71,0.0,paid,USD
INV-2025000126,CUST-00115,2025-06-06,2025-06-21,375.02,375.02,0.0,paid,USD
INV-2025000127,CUST-00170,2025-10-20,2025-11-19,4829.87,4829.87,0.0,paid,USD
INV-2025000128,CUST-00317,2025-08-26,2025-09-10,584.77,499.96,84.81,open,USD
INV-2025000129,CUST-00053,2025-12-25,2026-02-23,2723.36,2723.36,0.0,paid,USD
INV-2025000130,CUST-00248,2025-11-01,2025-11-16,1645.43,1645.43,0.0,paid,USD
INV-2025000131,CUST-00012,2025-10-07,2025-12-06,317.8,13.12,304.68,open,USD
INV-2025000132,CUST-00378,2025-03-12,2025-04-26,1152.06,583.31,568.75,open,USD
INV-2025000133,CUST-00122,2025-06-24,2025-08-08,266.68,254.79,11.89,open,USD
INV-2025000134,CUST-00084,2025-09-15,2025-10-15,955.69,955.69,0.0,paid,USD
INV-2025000135,CUST-00210,2025-03-09,2025-03-24,449.44,449.44,0.0,paid,USD
INV-2025000136,CUST-00235,2025-12-31,2026-01-15,2708.41,2708.41,0.0,paid,USD
INV-2025000137,CUST-00372,2025-09-27,2025-11-26,989.07,989.07,0.0,paid,USD
INV-2025000138,CUST-00193,2025-01-03,2025-03-04,291.47,291.47,0.0,paid,USD
INV-2025000139,CUST-00137,2025-06-13,2025-08-12,748.76,748.76,0.0,paid,USD
INV-2025000140,CUST-00129,2025-09-05,2025-10-20,2903.85,2903.85,0.0,paid,USD
INV-2025000141,CUST-00256,2025-09-07,2025-09-22,1512.74,1493.04,19.7,open,USD
INV-2025000142,CUST-00026,2025-09-21,2025-10-06,3643.82,3643.82,0.0,paid,USD
INV-2025000143,CUST-00137,2025-03-22,2025-05-21,1297.53,523.08,774.45,open,USD
INV-2025000144,CUST-00291,2025-05-10,2025-06-09,604.41,604.41,0.0,paid,USD
INV-2025000145,CUST-00145,2025-10-31,2025-12-15,1404.62,1404.62,0.0,paid,USD
INV-2025000146,CUST-00133,2025-08-17,2025-10-01,1033.04,449.74,583.3,open,USD
INV-2025000147,CUST-00149,2025-06-04,2025-07-19,1144.24,1144.24,0.0,paid,USD
INV-2025000148,CUST-00127,2025-01-07,2025-02-06,1599.32,1599.32,0.0,paid,USD
INV-2025000149,CUST-00214,2025-04-16,2025-05-01,1865.33,1865.33,0.0,paid,USD
INV-2025000150,CUST-00333,2025-04-11,2025-05-26,1457.47,831.49,625.98,open,USD
INV-2025000151,CUST-00081,2025-01-29,2025-02-28,252.77,252.77,0.0,paid,USD
INV-2025000152,CUST-00086,2025-02-27,2025-03-14,3051.55,218.84,2832.71,open,USD
INV-2025000153,CUST-00125,2025-08-20,2025-10-04,3671.46,3671.46,0.0,paid,USD
INV-2025000154,CUST-00183,2025-03-18,2025-04-02,584.63,584.63,0.0,paid,USD
INV-2025000155,CUST-00030,2025-07-15,2025-07-30,2062.4,2062.4,0.0,paid,USD
INV-2025000156,CUST-00374,2025-08-22,2025-10-21,11077.59,4427.63,6649.96,open,USD
INV-2025000157,CUST-00108,2025-01-19,2025-03-20,2154.75,2154.75,0.0,paid,USD
INV-2025000158,CUST-00009,2025-01-17,2025-02-01,780.01,753.26,26.75,open,USD
INV-2025000159,CUST-00187,2025-05-21,2025-07-20,1359.72,932.68,427.04,open,USD
INV-2025000160,CUST-00392,2025-09-12,2025-11-11,831.19,734.63,96.56,open,USD
INV-2025000161,CUST-00230,2025-06-22,2025-08-06,9853.26,9853.26,0.0,paid,USD
INV-2025000162,CUST-00199,2025-05-10,2025-06-24,1125.02,1125.02,0.0,paid,USD
INV-2025000163,CUST-00173,2025-10-24,2025-11-23,87.54,87.54,0.0,paid,USD
INV-2025000164,CUST-00168,2025-05-11,2025-06-25,852.46,852.46,0.0,paid,USD
INV-2025000165,CUST-00045,2025-05-05,2025-07-04,1214.17,1214.17,0.0,paid,USD
INV-2025000166,CUST-00130,2025-01-15,2025-03-16,1900.28,1900.28,0.0,paid,USD
INV-2025000167,CUST-00134,2025-12-22,2026-02-20,1407.23,1407.23,0.0,paid,USD
INV-2025000168,CUST-00173,2025-01-24,2025-02-23,343.85,229.9,113.95,open,USD
INV-2025000169,CUST-00318,2025-09-16,2025-11-15,1026.34,1026.34,0.0,paid,USD
INV-2025000170,CUST-00385,2025-05-20,2025-07-19,438.99,323.83,115.16,open,USD
INV-2025000171,CUST-00062,2025-06-17,2025-07-17,597.35,597.35,0.0,paid,USD
INV-2025000172,CUST-00047,2025-05-16,2025-06-15,948.68,948.68,0.0,paid,USD
INV-2025000173,CUST-00126,2025-02-27,2025-03-29,511.14,511.14,0.0,paid,USD
INV-2025000174,CUST-00003,2025-03-17,2025-05-01,308.85,308.85,0.0,paid,USD
INV-2025000175,CUST-00334,2025-12-21,2026-02-04,2229.4,1019.88,1209.52,open,USD
INV-2025000176,CUST-00148,2025-08-25,2025-09-09,2247.29,2247.29,0.0,paid,USD
INV-2025000177,CUST-00331,2025-04-12,2025-06-11,2561.78,2305.2,256.58,open,USD
INV-2025000178,CUST-00155,2025-12-23,2026-01-22,872.26,600.86,271.4,open,USD
INV-2025000179,CUST-00384,2025-11-07,2025-11-22,15931.23,15931.23,0.0,paid,USD
INV-2025000180,CUST-00021,2025-05-05,2025-07-04,21388.18,13995.67,7392.51,open,USD
INV-2025000181,CUST-00355,2025-03-09,2025-04-08,1937.76,1261.23,676.53,open,USD
INV-2025000182,CUST-00345,2025-11-27,2026-01-11,442.61,442.61,0.0,paid,USD
INV-2025000183,CUST-00283,2025-09-12,2025-10-27,698.03,698.03,0.0,paid,USD
INV-2025000184,CUST-00392,2025-11-29,2025-12-14,3318.66,3318.66,0.0,paid,USD
INV-2025000185,CUST-00254,2025-11-11,2025-12-26,323.32,323.32,0.0,paid,USD
INV-2025000186,CUST-00050,2025-03-09,2025-04-08,1688.21,487.7,1200.51,open,USD
INV-2025000187,CUST-00335,2025-08-22,2025-10-06,214.11,214.11,0.0,paid,USD
INV-2025000188,CUST-00304,2025-09-01,2025-10-16,628.2,628.2,0.0,paid,USD
INV-2025000189,CUST-00242,2025-12-25,2026-01-24,2341.58,2341.58,0.0,paid,USD
INV-2025000190,CUST-00303,2025-01-28,2025-03-29,697.42,697.42,0.0,paid,USD
INV-2025000191,CUST-00327,2025-09-23,2025-10-23,1959.56,156.98,1802.58,open,USD
INV-2025000192,CUST-00224,2025-10-29,2025-11-13,294.44,294.44,0.0,paid,USD
INV-2025000193,CUST-00378,2025-01-28,2025-02-27,2406.98,2406.98,0.0,paid,USD
INV-2025000194,CUST-00293,2025-02-04,2025-03-21,1174.69,1174.69,0.0,paid,USD
INV-2025000195,CUST-00286,2025-08-27,2025-09-11,1954.26,1954.26,0.0,paid,USD
INV-2025000196,CUST-00076,2025-10-19,2025-12-03,9721.11,9721.11,0.0,paid,USD
INV-2025000197,CUST-00288,2025-08-05,2025-09-19,291.92,291.92,0.0,paid,USD
INV-2025000198,CUST-00012,2025-08-25,2025-10-09,768.7,768.7,0.0,paid,USD
INV-2025000199,CUST-00162,2025-12-22,2026-02-20,1990.83,306.7,1684.13,open,USD
INV-2025000200,CUST-00336,2025-04-04,2025-05-19,2513.83,1251.52,1262.31,open,USD
INV-2025000201,CUST-00050,2025-02-15,2025-04-16,941.54,941.54,0.0,paid,USD
INV-2025000202,CUST-00215,2025-05-11,2025-06-10,729.64,616.32,113.32,open,USD
INV-2025000203,CUST-00286,2025-05-10,2025-07-09,1448.58,1448.58,0.0,paid,USD
INV-2025000204,CUST-00122,2025-09-13,2025-09-28,1318.49,1318.49,0.0,paid,USD
INV-2025000205,CUST-00099,2025-10-04,2025-10-19,1107.75,1107.75,0.0,paid,USD
INV-2025000206,CUST-00229,2025-01-13,2025-02-12,434.78,125.78,309.0,open,USD
INV-2025000207,CUST-00245,2025-07-08,2025-08-22,1058.16,1058.16,0.0,paid,USD
INV-2025000208,CUST-00114,2025-09-27,2025-10-12,2994.6,1712.25,1282.35,open,USD
INV-2025000209,CUST-00153,2025-08-05,2025-08-20,499.61,137.91,361.7,open,USD
INV-2025000210,CUST-00239,2025-06-14,2025-07-29,860.77,860.77,0.0,paid,USD
INV-2025000211,CUST-00241,2025-10-30,2025-12-14,471.74,326.65,145.09,open,USD
INV-2025000212,CUST-00362,2025-08-03,2025-09-17,972.01,972.01,0.0,paid,USD
INV-2025000213,CUST-00314,2025-09-03,2025-10-03,1523.87,294.59,1229.28,open,USD
INV-2025000214,CUST-00163,2025-06-01,2025-06-16,625.0,625.0,0.0,paid,USD
INV-2025000215,CUST-00306,2025-03-05,2025-03-20,954.39,954.39,0.0,paid,USD
INV-2025000216,CUST-00347,2025-10-21,2025-11-05,812.78,812.78,0.0,paid,USD
INV-2025000217,CUST-00113,2025-11-13,2025-11-28,1304.5,1304.5,0.0,paid,USD
INV-2025000218,CUST-00320,2025-12-04,2026-01-03,1943.46,401.01,1542.45,open,USD
INV-2025000219,CUST-00043,2025-06-27,2025-07-12,9227.68,3492.37,5735.31,open,USD
INV-2025000220,CUST-00373,2025-08-25,2025-09-09,460.25,460.25,0.0,paid,USD
INV-2025000221,CUST-00187,2025-03-16,2025-03-31,762.15,762.15,0.0,paid,USD
INV-2025000222,CUST-00226,2025-07-25,2025-09-08,700.47,651.61,48.86,open,USD
INV-2025000223,CUST-00218,2025-10-28,2025-12-12,5775.96,5775.96,0.0,paid,USD
INV-2025000224,CUST-00180,2025-06-15,2025-07-15,487.04,394.94,92.1,open,USD
INV-2025000225,CUST-00019,2025-02-04,2025-02-19,6966.51,6324.24,642.27,open,USD
INV-2025000226,CUST-00076,2025-10-02,2025-10-17,1024.35,912.73,111.62,open,USD
INV-2025000227,CUST-00329,2025-04-25,2025-05-25,2804.89,2804.89,0.0,paid,USD
INV-2025000228,CUST-00102,2025-05-08,2025-06-07,301.09,301.09,0.0,paid,USD
INV-2025000229,CUST-00068,2025-04-09,2025-05-24,3898.51,3898.51,0.0,paid,USD
INV-2025000230,CUST-00161,2025-09-02,2025-10-02,2126.25,1996.85,129.4,open,USD
INV-2025000231,CUST-00095,2025-02-19,2025-04-05,532.62,532.62,0.0,paid,USD
INV-2025000232,CUST-00202,2025-02-24,2025-03-26,961.01,961.01,0.0,paid,USD
INV-2025000233,CUST-00104,2025-05-31,2025-07-30,11017.73,11017.73,0.0,paid,USD
INV-2025000234,CUST-00375,2025-06-08,2025-06-23,314.19,314.19,0.0,paid,USD
INV-2025000235,CUST-00062,2025-12-02,2026-01-31,880.28,880.28,0.0,paid,USD
INV-2025000236,CUST-00060,2025-03-25,2025-05-09,1765.19,1765.19,0.0,paid,USD
INV-2025000237,CUST-00339,2025-12-08,2026-01-07,1418.57,1418.57,0.0,paid,USD
INV-2025000238,CUST-00083,2025-11-08,2025-11-23,774.47,774.47,0.0,paid,USD
INV-2025000239,CUST-00313,2025-05-23,2025-07-22,1227.17,1227.17,0.0,paid,USD
INV-2025000240,CUST-00185,2025-05-02,2025-05-17,3252.91,3252.91,0.0,paid,USD
INV-2025000241,CUST-00121,2025-10-06,2025-10-21,776.58,597.5,179.08,open,USD
INV-2025000242,CUST-00227,2025-05-12,2025-05-27,170.74,48.92,121.82,open,USD
INV-2025000243,CUST-00051,2025-05-19,2025-07-18,1192.41,203.75,988.66,open,USD
INV-2025000244,CUST-00211,2025-07-05,2025-08-19,488.07,488.07,0.0,paid,USD
INV-2025000245,CUST-00155,2025-04-25,2025-05-25,627.76,627.76,0.0,paid,USD
INV-2025000246,CUST-00055,2025-05-24,2025-07-23,166.93,22.05,144.88,open,USD
INV-2025000247,CUST-00245,2025-09-28,2025-11-27,5446.03,2110.76,3335.27,open,USD
INV-2025000248,CUST-00028,2025-03-11,2025-04-25,1197.42,1197.42,0.0,paid,USD
INV-2025000249,CUST-00030,2025-12-22,2026-01-06,1039.05,856.07,182.98,open,USD
INV-2025000250,CUST-00123,2025-12-06,2026-02-04,240.98,62.31,178.67,open,USD
INV-2025000251,CUST-00122,2025-09-19,2025-11-03,844.99,844.99,0.0,paid,USD
INV-2025000252,CUST-00189,2025-01-28,2025-03-14,977.49,977.49,0.0,paid,USD
INV-2025000253,CUST-00358,2025-07-13,2025-08-27,362.06,362.06,0.0,paid,USD
INV-2025000254,CUST-00305,2025-07-01,2025-08-30,2431.51,1614.9,816.61,open,USD
INV-2025000255,CUST-00224,2025-12-17,2026-01-01,4595.14,4595.14,0.0,paid,USD
INV-2025000256,CUST-00019,2025-02-07,2025-03-24,1712.08,1712.08,0.0,paid,USD
INV-2025000257,CUST-00331,2025-12-15,2026-02-13,780.75,780.75,0.0,paid,USD
INV-2025000258,CUST-00319,2025-07-29,2025-09-27,436.99,436.99,0.0,paid,USD
INV-2025000259,CUST-00217,2025-03-10,2025-03-25,1782.55,1782.55,0.0,paid,USD
INV-2025000260,CUST-00373,2025-07-19,2025-08-03,485.17,485.17,0.0,paid,USD
INV-2025000261,CUST-00186,2025-03-27,2025-05-26,1025.8,367.41,658.39,open,USD
INV-2025000262,CUST-00192,2025-11-19,2025-12-04,817.59,817.59,0.0,paid,USD
INV-2025000263,CUST-00317,2025-09-26,2025-10-11,2364.77,2364.77,0.0,paid,USD
INV-2025000264,CUST-00281,2025-07-23,2025-08-07,1151.29,747.83,403.46,open,USD
INV-2025000265,CUST-00164,2025-04-05,2025-04-20,7407.22,921.22,6486.0,open,USD
INV-2025000266,CUST-00337,2025-05-29,2025-07-13,1767.58,1767.58,0.0,paid,USD
INV-2025000267,CUST-00378,2025-09-29,2025-11-28,436.19,436.19,0.0,paid,USD
INV-2025000268,CUST-00308,2025-06-21,2025-07-21,219.77,159.99,59.78,open,USD
INV-2025000269,CUST-00030,2025-09-26,2025-11-25,3031.35,3031.35,0.0,paid,USD
INV-2025000270,CUST-00001,2025-08-23,2025-09-22,143.15,143.15,0.0,paid,USD
INV-2025000271,CUST-00315,2025-09-07,2025-11-06,636.93,636.93,0.0,paid,USD
INV-2025000272,CUST-00087,2025-05-05,2025-06-19,321.61,321.61,0.0,paid,USD
INV-2025000273,CUST-00021,2025-09-14,2025-11-13,1698.0,79.21,1618.79,open,USD
INV-2025000274,CUST-00172,2025-04-05,2025-06-04,1736.44,1736.44,0.0,paid,USD
INV-2025000275,CUST-00051,2025-03-15,2025-05-14,577.77,577.77,0.0,paid,USD
INV-2025000276,CUST-00368,2025-04-20,2025-05-20,2726.18,2726.18,0.0,paid,USD
INV-2025000277,CUST-00338,2025-10-07,2025-11-06,2313.97,2313.97,0.0,paid,USD
INV-2025000278,CUST-00259,2025-03-04,2025-04-18,1335.93,1335.93,0.0,paid,USD
INV-2025000279,CUST-00011,2025-08-30,2025-10-14,1157.61,1157.61,0.0,paid,USD
INV-2025000280,CUST-00035,2025-10-08,2025-12-07,5676.79,5676.79,0.0,paid,USD
INV-2025000281,CUST-00007,2025-02-28,2025-03-30,3615.65,3615.65,0.0,paid,USD
INV-2025000282,CUST-00043,2025-04-17,2025-05-02,244.73,244.73,0.0,paid,USD
INV-2025000283,CUST-00117,2025-05-15,2025-06-29,761.3,761.3,0.0,paid,USD
INV-2025000284,CUST-00389,2025-06-16,2025-07-16,2040.83,2040.83,0.0,paid,USD
INV-2025000285,CUST-00249,2025-01-10,2025-01-25,3369.31,3369.31,0.0,paid,USD
INV-2025000286,CUST-00143,2025-10-18,2025-12-02,181.87,181.87,0.0,paid,USD
INV-2025000287,CUST-00278,2025-02-05,2025-03-07,614.75,614.75,0.0,paid,USD
INV-2025000288,CUST-00106,2025-06-24,2025-08-08,264.36,264.36,0.0,paid,USD
INV-2025000289,CUST-00134,2025-11-05,2026-01-04,402.34,402.34,0.0,paid,USD
INV-2025000290,CUST-00225,2025-06-15,2025-07-30,1353.75,1344.74,9.01,open,USD
INV-2025000291,CUST-00122,2025-01-02,2025-03-03,4289.12,4289.12,0.0,paid,USD
