bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000037,VEND-00031,V18796,2025-07-22,2025-09-20,PO-654644,14829.75,14829.75,0.0,paid,sjohnson
BILL-2025000038,VEND-00004,V12220,2025-04-21,2025-06-05,PO-543111,413.93,413.93,0.0,paid,rwhite
BILL-2025000039,VEND-00054,V26981,2025-10-08,2025-11-07,PO-984441,191.83,191.83,0.0,paid,sjohnson
BILL-2025000040,VEND-00014,V29427,2025-01-15,2025-03-01,PO-865152,1952.88,1952.88,0.0,paid,sjohnson
BILL-2025000041,VEND-00079,V43028,2025-04-27,2025-06-11,PO-909537,2702.9,1561.17,1141.73,open,mlopez
BILL-2025000042,VEND-00029,V14549,2025-09-13,2025-11-12,PO-270834,221.6,221.6,0.0,paid,rwhite
BILL-2025000043,VEND-00108,V29677,2025-05-20,2025-07-19,PO-969420,2081.94,954.34,1127.6,open,kpatel
BILL-2025000044,VEND-00104,V13728,2025-04-26,2025-06-10,PO-602483,843.15,684.44,158.71,open,sjohnson
BILL-2025000045,VEND-00087,V87148,2025-03-05,2025-04-19,,496.98,206.16,290.82,open,kpatel
BILL-2025000046,VEND-00045,V75876,2025-03-29,2025-04-28,PO-454783,299.24,299.24,0.0,paid,mlopez
BILL-2025000047,VEND-00073,V15875,2025-05-23,2025-07-22,PO-880081,138.57,103.95,34.62,open,kpatel
BILL-2025000048,VEND-00120,V85372,2025-07-07,2025-09-05,PO-381012,1285.52,1285.52,0.0,paid,kpatel
BILL-2025000049,VEND-00138,V74086,2025-05-16,2025-06-30,PO-412322,2394.52,2394.52,0.0,paid,rwhite
BILL-2025000050,VEND-00010,V72103,2025-11-18,2026-01-17,PO-649829,3269.44,1609.95,1659.49,open,rwhite
BILL-2025000051,VEND-00061,V65273,2025-05-07,2025-07-06,PO-323685,2196.7,2196.7,0.0,paid,rwhite
BILL-2025000052,VEND-00024,V77533,2025-09-19,2025-11-03,PO-671610,462.64,462.64,0.0,paid,rwhite
BILL-2025000053,VEND-00060,V50554,2025-05-11,2025-07-10,PO-613656,876.16,876.16,0.0,paid,kpatel
BILL-2025000054,VEND-00110,V33938,2025-04-29,2025-06-13,,100.58,100.58,0.0,paid,rwhite
BILL-2025000055,VEND-00122,V58162,2025-01-06,2025-02-20,PO-671469,1196.54,1144.25,52.29,open,rwhite
BILL-2025000056,VEND-00059,V15420,2025-07-17,2025-08-31,PO-620321,323.5,53.58,269.92,open,sjohnson
BILL-2025000057,VEND-00091,V48813,2025-06-14,2025-07-14,PO-239369,3223.7,3223.7,0.0,paid,rwhite
BILL-2025000058,VEND-00122,V92312,2025-10-20,2025-12-04,PO-942781,4493.9,4493.9,0.0,paid,kpatel
BILL-2025000059,VEND-00108,V65147,2025-05-06,2025-06-20,PO-133025,177.82,54.41,123.41,open,kpatel
BILL-2025000060,VEND-00033,V97151,2025-05-25,2025-07-09,PO-672009,1599.0,1599.0,0.0,paid,mlopez
BILL-2025000061,VEND-00074,V69555,2025-09-26,2025-10-26,PO-504134,902.79,902.79,0.0,paid,rwhite
BILL-2025000062,VEND-00097,V69565,2025-04-07,2025-06-06,PO-283127,1101.08,505.61,595.47,open,rwhite
BILL-2025000063,VEND-00003,V62973,2025-07-18,2025-09-01,PO-475028,206.64,158.79,47.85,open,rwhite
BILL-2025000064,VEND-00113,V81627,2025-12-24,2026-02-07,PO-495358,301.41,301.41,0.0,paid,mlopez
BILL-2025000065,VEND-00048,V98699,2025-03-30,2025-05-29,PO-492073,229.41,229.41,0.0,paid,rwhite
BILL-2025000066,VEND-00082,V29055,2025-04-21,2025-06-05,PO-942583,169.93,43.59,126.34,open,mlopez
BILL-2025000067,VEND-00142,V45895,2025-05-22,2025-07-06,PO-644613,192.09,192.09,0.0,paid,sjohnson
BILL-2025000068,VEND-00045,V34333,2025-11-23,2026-01-07,PO-670768,1612.89,1446.76,166.13,open,mlopez
BILL-2025000069,VEND-00023,V48476,2025-08-03,2025-09-02,,602.74,602.74,0.0,paid,kpatel
BILL-2025000070,VEND-00023,V57648,2025-10-22,2025-12-21,PO-183884,340.25,340.25,0.0,paid,kpatel
BILL-2025000071,VEND-00043,V44958,2025-08-09,2025-09-23,PO-177316,177.04,177.04,0.0,paid,mlopez
BILL-2025000072,VEND-00092,V82716,2025-06-25,2025-08-09,PO-115437,70.51,27.1,43.41,open,mlopez
BILL-2025000073,VEND-00100,V93829,2025-05-22,2025-07-21,PO-918429,312.86,312.86,0.0,paid,rwhite
BILL-2025000074,VEND-00023,V55666,2025-06-18,2025-08-17,PO-558894,332.57,332.57,0.0,paid,mlopez
BILL-2025000075,VEND-00038,V36741,2025-09-20,2025-11-19,PO-572905,103.9,103.9,0.0,paid,mlopez
BILL-2025000076,VEND-00038,V29457,2025-10-11,2025-11-25,PO-148354,157.12,157.12,0.0,paid,kpatel
BILL-2025000077,VEND-00090,V91068,2025-03-29,2025-05-13,PO-540443,2284.3,2284.3,0.0,paid,mlopez
BILL-2025000078,VEND-00045,V65415,2025-03-24,2025-04-23,PO-707929,748.34,748.34,0.0,paid,kpatel
BILL-2025000079,VEND-00123,V93915,2025-08-16,2025-10-15,PO-921897,7598.8,5483.19,2115.61,open,kpatel
BILL-2025000080,VEND-00032,V98166,2025-02-21,2025-03-23,PO-616250,125.86,125.86,0.0,paid,kpatel
BILL-2025000081,VEND-00132,V89741,2025-04-12,2025-05-27,PO-377666,1711.14,1711.14,0.0,paid,kpatel
BILL-2025000082,VEND-00049,V99019,2025-04-28,2025-05-28,PO-920792,663.88,663.88,0.0,paid,kpatel
BILL-2025000083,VEND-00093,V23186,2025-12-17,2026-02-15,PO-729563,418.91,418.91,0.0,paid,kpatel
BILL-2025000084,VEND-00010,V77215,2025-05-23,2025-06-22,PO-759226,578.49,221.18,357.31,open,sjohnson
BILL-2025000085,VEND-00029,V45152,2025-11-21,2026-01-05,PO-798575,2335.48,2335.48,0.0,paid,kpatel
BILL-2025000086,VEND-00009,V44316,2025-03-30,2025-05-14,PO-488739,252.83,252.83,0.0,paid,kpatel
BILL-2025000087,VEND-00039,V71884,2025-03-15,2025-04-29,PO-494826,603.41,603.41,0.0,paid,sjohnson
BILL-2025000088,VEND-00079,V31899,2025-08-09,2025-10-08,PO-798071,3641.84,3641.84,0.0,paid,sjohnson
BILL-2025000089,VEND-00004,V43674,2025-10-03,2025-11-02,PO-699634,867.75,867.75,0.0,paid,rwhite
BILL-2025000090,VEND-00017,V72078,2025-08-06,2025-09-05,,1102.43,861.28,241.15,open,rwhite
BILL-2025000091,VEND-00055,V47349,2025-03-16,2025-04-30,PO-490813,915.56,915.56,0.0,paid,mlopez
BILL-2025000092,VEND-00074,V38572,2025-08-26,2025-10-10,,1521.62,1521.62,0.0,paid,rwhite
BILL-2025000093,VEND-00007,V48444,2025-01-03,2025-02-02,PO-272630,1641.83,1641.83,0.0,paid,kpatel
BILL-2025000094,VEND-00040,V52030,2025-03-20,2025-05-19,PO-412743,643.13,643.13,0.0,paid,rwhite
BILL-2025000095,VEND-00018,V73674,2025-10-12,2025-12-11,,977.77,977.77,0.0,paid,rwhite
BILL-2025000096,VEND-00068,V20965,2025-10-02,2025-11-16,PO-284589,483.58,483.58,0.0,paid,rwhite
BILL-2025000097,VEND-00033,V87010,2025-05-27,2025-06-26,PO-437432,257.5,257.5,0.0,paid,rwhite
BILL-2025000098,VEND-00025,V56191,2025-10-18,2025-12-17,PO-266193,1323.54,1323.54,0.0,paid,rwhite
BILL-2025000099,VEND-00077,V47612,2025-03-16,2025-04-15,PO-157188,293.68,293.68,0.0,paid,sjohnson
BILL-2025000100,VEND-00076,V32103,2025-09-13,2025-11-12,PO-307141,7041.94,1823.61,5218.33,open,rwhite
BILL-2025000101,VEND-00094,V45238,2025-08-05,2025-10-04,PO-395287,298.99,298.99,0.0,paid,kpatel
BILL-2025000102,VEND-00063,V29972,2025-06-16,2025-07-16,,1584.79,1584.79,0.0,paid,mlopez
BILL-2025000103,VEND-00048,V18468,2025-05-01,2025-05-31,PO-635188,2816.9,914.78,1902.12,open,mlopez
BILL-2025000104,VEND-00076,V18854,2025-06-16,2025-07-16,PO-561334,517.73,517.73,0.0,paid,kpatel
BILL-2025000105,VEND-00127,V80382,2025-10-01,2025-11-15,PO-658363,1059.95,126.31,933.64,open,rwhite
BILL-2025000106,VEND-00080,V13954,2025-01-23,2025-02-22,PO-908355,7073.64,4893.89,2179.75,open,kpatel
BILL-2025000107,VEND-00034,V78840,2025-08-14,2025-10-13,PO-671793,2103.06,622.55,1480.51,open,rwhite
BILL-2025000108,VEND-00086,V21679,2025-03-05,2025-04-19,PO-879380,1308.12,1308.12,0.0,paid,kpatel
BILL-2025000109,VEND-00039,V65347,2025-08-08,2025-09-07,,1102.65,1102.65,0.0,paid,sjohnson
BILL-2025000110,VEND-00018,V64860,2025-05-08,2025-07-07,PO-629224,3551.2,3142.86,408.34,open,mlopez
BILL-2025000111,VEND-00004,V78344,2025-01-17,2025-03-03,PO-319025,769.17,769.17,0.0,paid,rwhite
BILL-2025000112,VEND-00083,V61618,2025-11-04,2026-01-03,PO-861370,653.4,446.59,206.81,open,sjohnson
BILL-2025000113,VEND-00068,V58957,2025-02-16,2025-04-17,,4245.54,4245.54,0.0,paid,mlopez
BILL-2025000114,VEND-00015,V51379,2025-07-18,2025-09-01,PO-517086,1221.27,567.92,653.35,open,kpatel
BILL-2025000115,VEND-00138,V24082,2025-07-15,2025-08-29,PO-905903,732.81,732.81,0.0,paid,kpatel
BILL-2025000116,VEND-00036,V64734,2025-01-05,2025-02-04,PO-340750,442.72,347.69,95.03,open,rwhite
BILL-2025000117,VEND-00066,V33784,2025-09-13,2025-11-12,PO-671039,1706.34,941.22,765.12,open,kpatel
BILL-2025000118,VEND-00033,V80388,2025-03-20,2025-05-19,PO-604179,1331.84,1331.84,0.0,paid,kpatel
BILL-2025000119,VEND-00051,V94701,2025-07-27,2025-09-10,PO-390166,2155.37,1618.41,536.96,open,kpatel
BILL-2025000120,VEND-00108,V56249,2025-08-01,2025-09-30,PO-833082,939.04,939.04,0.0,paid,mlopez
BILL-2025000121,VEND-00118,V40195,2025-07-08,2025-08-22,PO-392624,1789.11,1789.11,0.0,paid,mlopez
BILL-2025000122,VEND-00143,V62088,2025-07-27,2025-09-25,,5605.71,5605.71,0.0,paid,rwhite
BILL-2025000123,VEND-00078,V86050,2025-10-19,2025-12-18,PO-693388,1113.58,545.04,568.54,open,kpatel
BILL-2025000124,VEND-00037,V71535,2025-08-11,2025-09-25,PO-574391,1919.93,1584.32,335.61,open,kpatel
BILL-2025000125,VEND-00123,V45708,2025-07-21,2025-08-20,PO-578455,1902.09,1902.09,0.0,paid,mlopez
BILL-2025000126,VEND-00047,V37786,2025-08-22,2025-10-21,PO-562409,367.77,367.77,0.0,paid,sjohnson
BILL-2025000127,VEND-00119,V59088,2025-01-17,2025-03-03,PO-775559,805.35,805.35,0.0,paid,kpatel
BILL-2025000128,VEND-00011,V66740,2025-11-01,2025-12-01,PO-853505,1272.09,644.94,627.15,open,kpatel
BILL-2025000129,VEND-00059,V70782,2025-01-05,2025-03-06,PO-457096,833.15,723.1,110.05,open,sjohnson
BILL-2025000130,VEND-00129,V30859,2025-08-10,2025-09-09,PO-636062,675.89,675.89,0.0,paid,kpatel
BILL-2025000131,VEND-00084,V40788,2025-04-10,2025-05-10,PO-419839,798.44,798.44,0.0,paid,mlopez
BILL-2025000132,VEND-00017,V96223,2025-12-15,2026-01-14,PO-442544,1500.1,1500.1,0.0,paid,rwhite
BILL-2025000133,VEND-00126,V73176,2025-08-28,2025-10-27,PO-309204,1288.2,1043.34,244.86,open,rwhite
BILL-2025000134,VEND-00041,V63647,2025-10-08,2025-11-07,PO-244939,821.13,821.13,0.0,paid,kpatel
BILL-2025000135,VEND-00025,V12438,2025-04-26,2025-06-25,PO-656464,2044.25,633.13,1411.12,open,mlopez
BILL-2025000136,VEND-00141,V91277,2025-11-20,2025-12-20,PO-101858,418.8,418.8,0.0,paid,kpatel
BILL-2025000137,VEND-00110,V73470,2025-02-23,2025-03-25,PO-786388,1076.49,1076.49,0.0,paid,kpatel
BILL-2025000138,VEND-00143,V11265,2025-09-28,2025-11-12,PO-589497,311.07,311.07,0.0,paid,rwhite
BILL-2025000139,VEND-00143,V27143,2025-06-14,2025-07-14,,1177.85,77.89,1099.96,open,sjohnson
BILL-2025000140,VEND-00014,V59106,2025-08-05,2025-09-04,PO-172118,2433.92,2023.61,410.31,open,rwhite
BILL-2025000141,VEND-00003,V50812,2025-12-26,2026-02-24,,8914.83,8914.83,0.0,paid,rwhite
BILL-2025000142,VEND-00067,V47526,2025-11-13,2025-12-28,PO-530134,699.14,699.14,0.0,paid,rwhite
BILL-2025000143,VEND-00067,V66031,2025-06-01,2025-07-31,PO-533116,559.4,559.4,0.0,paid,rwhite
BILL-2025000144,VEND-00083,V44598,2025-07-21,2025-09-04,PO-749755,636.32,636.32,0.0,paid,rwhite
BILL-2025000145,VEND-00016,V13038,2025-08-19,2025-10-18,PO-342551,295.59,295.59,0.0,paid,sjohnson
BILL-2025000146,VEND-00016,V51963,2025-07-07,2025-08-06,PO-520809,336.84,36.56,300.28,open,sjohnson
BILL-2025000147,VEND-00076,V68853,2025-02-08,2025-03-25,PO-903069,245.87,245.87,0.0,paid,rwhite
BILL-2025000148,VEND-00148,V77936,2025-01-19,2025-03-20,PO-384024,1680.66,1680.66,0.0,paid,kpatel
BILL-2025000149,VEND-00057,V34722,2025-09-25,2025-11-24,PO-675245,516.35,8.9,507.45,open,sjohnson
BILL-2025000150,VEND-00127,V41501,2025-07-10,2025-08-09,PO-521287,973.89,973.89,0.0,paid,kpatel
BILL-2025000151,VEND-00038,V31651,2025-12-29,2026-02-27,PO-588498,1396.26,1396.26,0.0,paid,sjohnson
BILL-2025000152,VEND-00120,V89163,2025-07-09,2025-08-23,PO-339542,2192.21,2192.21,0.0,paid,sjohnson
BILL-2025000153,VEND-00117,V75366,2025-05-03,2025-07-02,,961.81,961.81,0.0,paid,rwhite
BILL-2025000154,VEND-00031,V66006,2025-12-15,2026-01-29,PO-995766,2640.16,2640.16,0.0,paid,sjohnson
BILL-2025000155,VEND-00033,V87556,2025-07-19,2025-09-17,PO-627282,843.11,843.11,0.0,paid,rwhite
BILL-2025000156,VEND-00054,V28156,2025-05-12,2025-06-26,PO-323176,847.74,847.74,0.0,paid,mlopez
BILL-2025000157,VEND-00099,V23270,2025-06-06,2025-07-06,PO-372755,588.5,545.92,42.58,open,kpatel
BILL-2025000158,VEND-00031,V34777,2025-05-27,2025-07-11,PO-896888,3657.3,3657.3,0.0,paid,rwhite
BILL-2025000159,VEND-00021,V19870,2025-03-21,2025-04-20,PO-163553,1804.33,1804.33,0.0,paid,mlopez
BILL-2025000160,VEND-00050,V85531,2025-12-22,2026-02-20,PO-528458,404.63,404.63,0.0,paid,mlopez
BILL-2025000161,VEND-00078,V25097,2025-01-10,2025-02-09,PO-178886,1320.46,1320.46,0.0,paid,rwhite
BILL-2025000162,VEND-00079,V13074,2025-10-01,2025-11-15,PO-228391,2174.71,2174.71,0.0,paid,sjohnson
BILL-2025000163,VEND-00146,V72590,2025-07-03,2025-09-01,PO-324590,1755.11,1755.11,0.0,paid,sjohnson
BILL-2025000164,VEND-00068,V78169,2025-08-13,2025-09-12,PO-844562,1026.31,1026.31,0.0,paid,sjohnson
BILL-2025000165,VEND-00007,V90928,2025-09-13,2025-10-13,PO-423754,245.85,101.81,144.04,open,sjohnson
BILL-2025000166,VEND-00064,V97936,2025-08-15,2025-10-14,,219.33,219.33,0.0,paid,sjohnson
BILL-2025000167,VEND-00036,V62716,2025-09-14,2025-11-13,PO-713670,2751.02,2751.02,0.0,paid,kpatel
BILL-2025000168,VEND-00012,V60440,2025-02-09,2025-03-11,,202.26,175.82,26.44,open,sjohnson
BILL-2025000169,VEND-00013,V53784,2025-12-07,2026-01-21,PO-759937,1338.75,1338.75,0.0,paid,kpatel
BILL-2025000170,VEND-00078,V17657,2025-04-15,2025-06-14,PO-660180,654.38,371.69,282.69,open,kpatel
BILL-2025000171,VEND-00090,V43389,2025-02-22,2025-04-08,PO-631317,175.02,175.02,0.0,paid,mlopez
BILL-2025000172,VEND-00014,V40167,2025-08-03,2025-10-02,,241.21,241.21,0.0,paid,sjohnson
BILL-2025000173,VEND-00130,V97846,2025-01-27,2025-03-13,PO-120399,739.11,739.11,0.0,paid,kpatel
BILL-2025000174,VEND-00144,V53097,2025-09-09,2025-10-09,PO-740679,968.83,968.83,0.0,paid,kpatel
BILL-2025000175,VEND-00092,V95527,2025-09-27,2025-11-11,PO-709729,360.14,360.14,0.0,paid,sjohnson
BILL-2025000176,VEND-00065,V29297,2025-12-30,2026-02-13,PO-913465,486.11,486.11,0.0,paid,kpatel
BILL-2025000177,VEND-00121,V61094,2025-09-23,2025-11-22,PO-782334,488.49,488.49,0.0,paid,kpatel
BILL-2025000178,VEND-00126,V97156,2025-10-12,2025-12-11,PO-150710,607.27,416.11,191.16,open,mlopez
BILL-2025000179,VEND-00060,V56970,2025-10-29,2025-12-28,PO-445370,2399.03,2399.03,0.0,paid,rwhite
BILL-2025000180,VEND-00144,V39072,2025-06-03,2025-07-18,,2331.34,2331.34,0.0,paid,sjohnson
BILL-2025000181,VEND-00009,V96380,2025-12-29,2026-02-27,,985.84,985.84,0.0,paid,sjohnson
BILL-2025000182,VEND-00050,V90440,2025-05-04,2025-07-03,,1911.93,1911.93,0.0,paid,kpatel
BILL-2025000183,VEND-00073,V93383,2025-04-07,2025-05-22,PO-502614,197.59,30.66,166.93,open,mlopez
BILL-2025000184,VEND-00123,V51673,2025-07-10,2025-08-24,PO-661874,1648.91,1648.91,0.0,paid,mlopez
BILL-2025000185,VEND-00069,V54125,2025-11-19,2025-12-19,PO-129666,896.51,366.66,529.85,open,mlopez
BILL-2025000186,VEND-00132,V84740,2025-05-30,2025-06-29,,284.9,284.9,0.0,paid,mlopez
BILL-2025000187,VEND-00150,V21053,2025-06-27,2025-07-27,PO-665023,2666.95,2468.72,198.23,open,mlopez
BILL-2025000188,VEND-00096,V81703,2025-10-16,2025-11-15,PO-466287,701.53,701.53,0.0,paid,sjohnson
BILL-2025000189,VEND-00028,V50325,2025-07-30,2025-09-13,PO-944760,1691.4,1691.4,0.0,paid,rwhite
BILL-2025000190,VEND-00033,V20193,2025-08-18,2025-10-17,PO-750201,1546.12,1546.12,0.0,paid,kpatel
BILL-2025000191,VEND-00121,V41889,2025-04-10,2025-06-09,PO-602796,813.58,813.58,0.0,paid,sjohnson
BILL-2025000192,VEND-00110,V78948,2025-12-27,2026-02-25,PO-870653,1572.75,1572.75,0.0,paid,sjohnson
BILL-2025000193,VEND-00034,V17708,2025-06-09,2025-08-08,PO-938881,208.14,208.14,0.0,paid,kpatel
BILL-2025000194,VEND-00146,V22428,2025-01-03,2025-02-17,PO-594623,1679.33,1679.33,0.0,paid,sjohnson
BILL-2025000195,VEND-00069,V98447,2025-10-27,2025-12-11,PO-653950,2650.12,2650.12,0.0,paid,sjohnson
BILL-2025000196,VEND-00058,V51982,2025-11-02,2025-12-02,PO-947622,1151.67,1151.67,0.0,paid,mlopez
BILL-2025000197,VEND-00068,V78165,2025-11-03,2026-01-02,PO-281188,136.18,114.77,21.41,open,rwhite
BILL-2025000198,VEND-00003,V86158,2025-06-03,2025-07-18,PO-620393,386.1,386.1,0.0,paid,sjohnson
BILL-2025000199,VEND-00072,V76363,2025-12-17,2026-01-16,PO-978050,1942.08,1444.55,497.53,open,kpatel
BILL-2025000200,VEND-00082,V14060,2025-10-10,2025-11-24,PO-810090,543.09,327.73,215.36,open,rwhite
BILL-2025000201,VEND-00116,V77992,2025-05-18,2025-07-02,PO-411396,997.34,997.34,0.0,paid,sjohnson
BILL-2025000202,VEND-00049,V16462,2025-08-07,2025-09-06,PO-741747,862.29,862.29,0.0,paid,rwhite
BILL-2025000203,VEND-00098,V66529,2025-09-26,2025-11-10,PO-850180,718.54,718.54,0.0,paid,kpatel
BILL-2025000204,VEND-00004,V41484,2025-09-30,2025-11-14,PO-275019,1131.44,1131.44,0.0,paid,rwhite
BILL-2025000205,VEND-00092,V48588,2025-07-16,2025-08-30,,585.81,92.33,493.48,open,mlopez
BILL-2025000206,VEND-00113,V61904,2025-05-02,2025-06-16,PO-393337,232.92,232.92,0.0,paid,rwhite
BILL-2025000207,VEND-00002,V39707,2025-04-09,2025-05-24,PO-306151,249.66,249.66,0.0,paid,sjohnson
BILL-2025000208,VEND-00104,V41645,2025-01-08,2025-02-07,PO-327868,976.34,2.3,974.04,open,rwhite
BILL-2025000209,VEND-00019,V86678,2025-08-22,2025-10-21,PO-275654,14383.42,14383.42,0.0,paid,mlopez
BILL-2025000210,VEND-00046,V60774,2025-03-30,2025-05-14,PO-472722,2521.65,811.32,1710.33,open,rwhite
BILL-2025000211,VEND-00113,V39813,2025-04-03,2025-05-18,PO-948158,277.92,277.92,0.0,paid,kpatel
BILL-2025000212,VEND-00055,V78814,2025-12-06,2026-01-20,PO-735403,6343.04,5502.45,840.59,open,rwhite
BILL-2025000213,VEND-00080,V72255,2025-04-15,2025-06-14,PO-773930,708.22,708.22,0.0,paid,rwhite
BILL-2025000214,VEND-00053,V36732,2025-06-18,2025-08-17,,2216.94,2216.94,0.0,paid,kpatel
BILL-2025000215,VEND-00148,V64869,2025-01-07,2025-02-06,PO-863027,2961.39,2961.39,0.0,paid,mlopez
BILL-2025000216,VEND-00090,V97950,2025-06-29,2025-07-29,PO-286167,330.58,330.58,0.0,paid,mlopez
BILL-2025000217,VEND-00147,V46490,2025-08-26,2025-10-25,PO-966480,1846.51,1846.51,0.0,paid,mlopez
BILL-2025000218,VEND-00093,V57048,2025-08-26,2025-09-25,PO-374332,1683.73,1683.73,0.0,paid,mlopez
BILL-2025000219,VEND-00074,V11055,2025-03-15,2025-05-14,PO-349614,1423.66,1423.66,0.0,paid,kpatel
BILL-2025000220,VEND-00047,V65547,2025-05-12,2025-06-11,PO-114805,398.11,222.63,175.48,open,mlopez
BILL-2025000221,VEND-00097,V65353,2025-06-11,2025-08-10,PO-989112,684.01,684.01,0.0,paid,sjohnson
BILL-2025000222,VEND-00067,V50135,2025-12-09,2026-01-08,,313.31,313.31,0.0,paid,mlopez
BILL-2025000223,VEND-00018,V34563,2025-10-29,2025-11-28,PO-882537,2114.06,2114.06,0.0,paid,sjohnson
BILL-2025000224,VEND-00043,V14661,2025-11-20,2025-12-20,,808.26,808.26,0.0,paid,rwhite
BILL-2025000225,VEND-00100,V69817,2025-01-13,2025-03-14,PO-278918,1308.57,774.56,534.01,open,rwhite
BILL-2025000226,VEND-00141,V50222,2025-04-27,2025-05-27,,1441.81,1441.81,0.0,paid,rwhite
BILL-2025000227,VEND-00011,V26009,2025-08-29,2025-09-28,PO-371978,1694.57,1694.57,0.0,paid,mlopez
BILL-2025000228,VEND-00113,V63487,2025-09-12,2025-10-27,PO-342947,255.19,255.19,0.0,paid,rwhite
BILL-2025000229,VEND-00096,V50033,2025-04-11,2025-05-11,PO-899812,349.78,32.54,317.24,open,sjohnson
BILL-2025000230,VEND-00108,V91963,2025-06-25,2025-08-24,PO-652784,1313.14,1313.14,0.0,paid,sjohnson
BILL-2025000231,VEND-00132,V76966,2025-04-01,2025-05-31,,1185.6,91.84,1093.76,open,mlopez
