invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000093,CUST-00058,2025-04-11,2025-04-26,1778.91,1113.44,665.47,open,USD
INV-2025000094,CUST-00003,2025-02-21,2025-03-08,178.74,178.74,0.0,paid,USD
INV-2025000095,CUST-00069,2025-11-27,2026-01-26,1390.48,1390.48,0.0,paid,USD
INV-2025000096,CUST-00062,2025-11-08,2025-11-23,620.12,620.12,0.0,paid,USD
INV-2025000097,CUST-00034,2025-02-10,2025-02-25,710.79,54.41,656.38,open,USD
INV-2025000098,CUST-00063,2025-06-22,2025-08-06,6547.34,6547.34,0.0,paid,USD
INV-2025000099,CUST-00042,2025-02-18,2025-03-05,1036.44,1036.44,0.0,paid,USD
INV-2025000100,CUST-00020,2025-06-24,2025-08-23,739.96,739.96,0.0,paid,USD
INV-2025000101,CUST-00041,2025-11-28,2026-01-27,2426.5,2050.91,375.59,open,USD
INV-2025000102,CUST-00006,2025-10-28,2025-12-27,823.37,823.37,0.0,paid,USD
INV-2025000103,CUST-00033,2025-09-16,2025-10-01,2590.97,2590.97,0.0,paid,USD
INV-2025000104,CUST-00013,2025-05-01,2025-06-15,1021.52,1021.52,0.0,paid,USD
INV-2025000105,CUST-00058,2025-05-11,2025-07-10,1630.46,483.61,1146.85,open,USD
INV-2025000106,CUST-00042,2025-05-10,2025-07-09,1027.31,1027.31,0.0,paid,USD
INV-2025000107,CUST-00077,2025-07-05,2025-08-04,171.68,78.64,93.04,open,USD
INV-2025000108,CUST-00032,2025-02-26,2025-03-13,978.55,978.55,0.0,paid,USD
INV-2025000109,CUST-00018,2025-10-13,2025-11-27,346.19,346.19,0.0,paid,USD
INV-2025000110,CUST-00017,2025-09-26,2025-10-26,2547.0,2547.0,0.0,paid,USD
INV-2025000111,CUST-00010,2025-08-21,2025-10-05,647.91,602.43,45.48,open,USD
INV-2025000112,CUST-00073,2025-04-10,2025-04-25,2989.14,2989.14,0.0,paid,USD
INV-2025000113,CUST-00006,2025-08-01,2025-08-16,5986.48,3196.58,2789.9,open,USD
INV-2025000114,CUST-00018,2025-01-25,2025-03-26,1433.4,1433.4,0.0,paid,USD
INV-2025000115,CUST-00012,2025-03-14,2025-03-29,1043.6,621.07,422.53,open,USD
INV-2025000116,CUST-00030,2025-03-29,2025-04-13,4329.42,279.88,4049.54,open,USD
INV-2025000117,CUST-00016,2025-10-19,2025-11-18,491.52,28.88,462.64,open,USD
INV-2025000118,CUST-00002,2025-12-29,2026-02-12,1105.87,1105.87,0.0,paid,USD
INV-2025000119,CUST-00061,2025-09-24,2025-10-24,427.5,427.5,0.0,paid,USD
INV-2025000120,CUST-00025,2025-06-12,2025-07-12,340.18,340.18,0.0,paid,USD
INV-2025000121,CUST-00069,2025-08-21,2025-09-05,3267.82,1528.84,1738.98,open,USD
INV-2025000122,CUST-00016,2025-07-06,2025-08-20,1101.56,544.59,556.97,open,USD
INV-2025000123,CUST-00074,2025-03-26,2025-04-10,631.97,631.97,0.0,paid,USD
INV-2025000124,CUST-00026,2025-09-17,2025-10-17,868.17,868.17,0.0,paid,USD
INV-2025000125,CUST-00076,2025-07-01,2025-07-16,566.5,566.5,0.0,paid,USD
INV-2025000126,CUST-00009,2025-02-28,2025-04-29,1193.72,700.93,492.79,open,USD
INV-2025000127,CUST-00055,2025-07-14,2025-08-28,2374.39,2374.39,0.0,paid,USD
INV-2025000128,CUST-00010,2025-01-18,2025-02-02,568.27,393.84,174.43,open,USD
INV-2025000129,CUST-00007,2025-05-31,2025-07-15,1987.07,1987.07,0.0,paid,USD
INV-2025000130,CUST-00021,2025-11-24,2025-12-09,775.72,775.72,0.0,paid,USD
INV-2025000131,CUST-00004,2025-12-31,2026-01-30,3117.85,3117.85,0.0,paid,USD
INV-2025000132,CUST-00028,2025-03-04,2025-03-19,4528.09,4528.09,0.0,paid,USD
INV-2025000133,CUST-00006,2025-05-13,2025-07-12,3424.62,1415.04,2009.58,open,USD
INV-2025000134,CUST-00071,2025-04-01,2025-04-16,1342.21,1342.21,0.0,paid,USD
INV-2025000135,CUST-00040,2025-10-08,2025-11-22,559.01,218.05,340.96,open,USD
INV-2025000136,CUST-00035,2025-12-24,2026-01-08,211.55,211.55,0.0,paid,USD
INV-2025000137,CUST-00049,2025-04-16,2025-06-15,1232.73,1232.73,0.0,paid,USD
INV-2025000138,CUST-00058,2025-06-03,2025-06-18,1029.8,1029.8,0.0,paid,USD
INV-2025000139,CUST-00071,2025-08-12,2025-09-26,2832.03,2832.03,0.0,paid,USD
INV-2025000140,CUST-00034,2025-02-04,2025-03-21,806.44,18.45,787.99,open,USD
INV-2025000141,CUST-00053,2025-03-04,2025-04-18,594.43,432.44,161.99,open,USD
INV-2025000142,CUST-00058,2025-01-30,2025-01-20,905.19,905.19,0.0,paid,USD
INV-2025000143,CUST-00075,2025-10-24,2025-11-23,1139.52,243.71,895.81,open,USD
INV-2025000144,CUST-00048,2025-01-12,2025-01-27,2060.96,2060.96,0.0,paid,USD
INV-2025000145,CUST-00047,2025-08-08,2025-09-22,2145.57,454.99,1690.58,open,USD
INV-2025000146,CUST-00054,2025-05-28,2025-07-12,574.98,542.53,32.45,open,USD
INV-2025000147,CUST-00017,2025-09-03,2025-10-18,5240.5,365.89,4874.61,open,USD
INV-2025000148,CUST-00029,2025-11-02,2026-01-01,1849.56,1849.56,0.0,paid,USD
INV-2025000149,CUST-00079,2025-09-15,2025-09-30,4779.34,2135.03,2644.31,open,USD
INV-2025000150,CUST-00023,2025-09-23,2025-11-22,4492.47,2014.5,2477.97,open,USD
INV-2025000151,CUST-00045,2025-07-19,2025-09-17,1338.19,1338.19,0.0,paid,USD
INV-2025000152,CUST-00065,2025-06-30,2025-08-29,5250.12,5250.12,0.0,paid,USD
INV-2025000153,CUST-00026,2025-01-11,2025-02-25,1172.41,1172.41,0.0,paid,USD
INV-2025000154,CUST-00049,2025-11-03,2025-11-18,1642.16,967.26,674.9,open,USD
INV-2025000155,CUST-00068,2025-08-05,2025-09-19,826.24,826.24,0.0,paid,USD
INV-2025000156,CUST-00037,2025-04-24,2025-05-24,2320.57,2132.98,187.59,open,USD
INV-2025000157,CUST-00014,2025-11-19,2026-01-18,1388.2,1388.2,0.0,paid,USD
INV-2025000158,CUST-00062,2025-05-17,2025-06-16,1307.17,1307.17,0.0,paid,USD
INV-2025000159,CUST-00031,2025-02-06,2025-02-21,1069.62,1069.62,0.0,paid,USD
INV-2025000160,CUST-00030,2025-12-29,2025-08-13,2931.0,977.0,1954.0,paid,USD
INV-2025000161,CUST-00075,2025-12-24,2026-02-07,727.5,727.5,0.0,paid,USD
INV-2025000162,CUST-00059,2025-09-30,2025-11-14,2954.88,2954.88,0.0,paid,USD
INV-2025000163,CUST-00037,2025-04-12,2025-06-11,2674.46,2275.66,398.8,open,USD
INV-2025000164,CUST-00009,2025-07-19,2025-09-17,1994.39,1260.65,733.74,open,USD
INV-2025000165,CUST-00009,2025-12-29,2025-05-26,5037.72,1679.24,3358.48,paid,USD
INV-2025000166,CUST-00008,2025-02-26,2025-04-27,2551.52,2551.52,0.0,paid,USD
INV-2025000167,CUST-00004,2025-02-13,2025-03-15,410.12,410.12,0.0,paid,USD
INV-2025000168,CUST-00005,2025-05-20,2025-06-04,263.99,18.15,245.84,open,USD
INV-2025000169,CUST-00026,2025-10-21,2025-11-20,362.25,362.25,0.0,paid,USD
INV-2025000170,CUST-00058,2025-10-25,2025-11-24,2656.25,2656.25,0.0,paid,USD
INV-2025000171,CUST-00012,2025-10-10,2025-10-25,705.69,705.69,0.0,paid,USD
INV-2025000172,CUST-00055,2025-10-05,2025-10-20,2094.02,915.69,1178.33,open,USD
INV-2025000173,CUST-00033,2025-03-28,2025-05-12,2440.66,2440.66,0.0,paid,USD
INV-2025000174,CUST-00044,2025-09-03,2025-10-18,982.79,982.79,0.0,paid,USD
INV-2025000175,CUST-00003,2025-11-03,2025-11-18,2837.5,2837.5,0.0,paid,USD
INV-2025000176,CUST-00033,2025-11-26,2025-12-11,2745.19,1937.3,807.89,open,USD
INV-2025000177,CUST-00049,2025-02-02,2025-03-04,841.95,841.95,0.0,paid,USD
INV-2025000178,CUST-00007,2025-02-03,2025-02-18,1535.73,1535.73,0.0,paid,USD
INV-2025000179,CUST-00057,2025-06-24,2025-08-23,663.33,494.15,169.18,open,USD
INV-2025000180,CUST-00041,2025-09-22,2025-10-07,424.28,424.28,0.0,paid,USD
INV-2025000181,CUST-00032,2025-06-30,2025-08-29,1941.12,1941.12,0.0,paid,USD
INV-2025000182,CUST-00029,2025-11-18,2026-01-17,7371.81,7371.81,0.0,paid,USD
INV-2025000183,CUST-00043,2025-10-14,2025-11-28,973.61,973.61,0.0,paid,USD
INV-2025000184,CUST-00056,2025-10-23,2025-12-22,2843.8,2843.8,0.0,paid,USD
INV-2025000185,CUST-00035,2025-09-02,2025-09-17,818.25,818.25,0.0,paid,USD
INV-2025000186,CUST-00054,2025-05-10,2025-06-09,1066.04,1066.04,0.0,paid,USD
INV-2025000187,CUST-00063,2025-04-05,2025-06-04,1031.99,1031.99,0.0,paid,USD
INV-2025000188,CUST-00048,2025-11-11,2025-11-26,3807.77,3807.77,0.0,paid,USD
INV-2025000189,CUST-00049,2025-06-07,2025-07-07,1400.76,627.52,773.24,open,USD
INV-2025000190,CUST-00001,2025-01-28,2025-02-27,262.48,262.48,0.0,paid,USD
INV-2025000191,CUST-00010,2025-01-03,2025-02-02,271.9,271.9,0.0,paid,USD
INV-2025000192,CUST-00010,2025-03-06,2025-04-05,721.89,344.38,377.51,open,USD
INV-2025000193,CUST-00057,2025-11-21,2026-01-20,2016.53,2016.53,0.0,paid,USD
INV-2025000194,CUST-00005,2025-11-29,2025-12-29,1196.14,1196.14,0.0,paid,USD
INV-2025000195,CUST-00053,2025-11-18,2025-12-03,299.09,167.17,131.92,open,USD
INV-2025000196,CUST-00024,2025-09-11,2025-10-11,27.69,27.69,0.0,paid,USD
INV-2025000197,CUST-00004,2025-09-27,2025-10-27,522.62,517.73,4.89,open,USD
INV-2025000198,CUST-00075,2025-09-26,2025-10-26,850.2,225.01,625.19,open,USD
INV-2025000199,CUST-00006,2025-12-26,2026-01-25,4601.34,210.79,4390.55,open,USD
INV-2025000200,CUST-00059,2025-07-16,2025-08-30,348.42,348.42,0.0,paid,USD
INV-2025000201,CUST-00074,2025-12-29,2025-06-06,1948.95,649.65,1299.3,paid,USD
INV-2025000202,CUST-00069,2025-07-16,2025-08-15,260.77,144.57,116.2,open,USD
INV-2025000203,CUST-00009,2025-05-28,2025-07-27,3198.81,3198.81,0.0,paid,USD
INV-2025000204,CUST-00009,2025-08-14,2025-09-28,1785.47,1785.47,0.0,paid,USD
INV-2025000205,CUST-00002,2025-12-08,2026-01-07,1570.77,1570.77,0.0,paid,USD
INV-2025000206,CUST-00032,2025-12-24,2026-01-23,4328.0,4328.0,0.0,paid,USD
INV-2025000207,CUST-00031,2025-11-05,2025-12-05,577.37,577.37,0.0,paid,USD
INV-2025000208,CUST-00025,2025-11-08,2025-11-23,2507.3,2507.3,0.0,paid,USD
INV-2025000209,CUST-00005,2025-01-21,2025-02-20,198.95,198.95,0.0,paid,USD
INV-2025000210,CUST-00074,2025-10-27,2025-11-11,3976.06,3976.06,0.0,paid,USD
INV-2025000211,CUST-00041,2025-09-11,2025-10-26,128.38,128.38,0.0,paid,USD
INV-2025000212,CUST-00007,2025-06-22,2025-07-07,28065.7,18551.61,9514.09,open,USD
INV-2025000213,CUST-00053,2025-08-10,2025-08-25,1159.99,1159.99,0.0,paid,USD
INV-2025000214,CUST-00017,2025-02-08,2025-04-09,817.5,817.5,0.0,paid,USD
INV-2025000215,CUST-00012,2025-03-08,2025-05-07,998.12,479.53,518.59,open,USD
INV-2025000216,CUST-00023,2025-08-31,2025-09-15,740.59,14.13,726.46,open,USD
INV-2025000217,CUST-00037,2025-09-24,2025-11-23,374.79,374.79,0.0,paid,USD
INV-2025000218,CUST-00033,2025-05-15,2025-06-14,2274.77,1262.86,1011.91,open,USD
INV-2025000219,CUST-00002,2025-07-16,2025-07-31,3152.12,1470.93,1681.19,open,USD
INV-2025000220,CUST-00002,2025-04-23,2025-05-23,808.74,808.74,0.0,paid,USD
INV-2025000221,CUST-00007,2025-11-24,2026-01-08,4607.69,4607.69,0.0,paid,USD
INV-2025000222,CUST-00045,2025-08-04,2025-09-18,768.56,768.56,0.0,paid,USD
INV-2025000223,CUST-00022,2025-09-26,2025-10-11,1183.98,1183.98,0.0,paid,USD
INV-2025000224,CUST-00054,2025-08-21,2025-10-05,1243.62,256.06,987.56,open,USD
INV-2025000225,CUST-00014,2025-08-14,2025-10-13,544.58,544.58,0.0,paid,USD
INV-2025000226,CUST-00039,2025-03-28,2025-05-27,796.28,796.28,0.0,paid,USD
INV-2025000227,CUST-00006,2025-04-12,2025-05-12,310.93,310.93,0.0,paid,USD
INV-2025000228,CUST-00004,2025-08-18,2025-10-17,592.7,592.7,0.0,paid,USD
INV-2025000229,CUST-00068,2025-11-01,2025-12-31,2194.33,2194.33,0.0,paid,USD
INV-2025000230,CUST-00077,2025-02-06,2025-04-07,8745.65,8745.65,0.0,paid,USD
INV-2025000231,CUST-00041,2025-10-18,2025-12-02,1530.57,1530.57,0.0,paid,USD
INV-2025000232,CUST-00008,2025-06-22,2025-08-06,1655.32,127.06,1528.26,open,USD
INV-2025000233,CUST-00054,2025-08-08,2025-08-23,719.26,719.26,0.0,paid,USD
INV-2025000234,CUST-00001,2025-04-25,2025-05-25,232.83,232.83,0.0,paid,USD
INV-2025000235,CUST-00036,2025-12-04,2026-01-03,378.12,12.44,365.68,open,USD
INV-2025000236,CUST-00072,2025-12-23,2026-01-07,1398.9,1398.9,0.0,paid,USD
INV-2025000237,CUST-00019,2025-12-11,2026-01-10,1594.29,1594.29,0.0,paid,USD
INV-2025000238,CUST-00030,2025-10-03,2025-11-17,1432.06,1432.06,0.0,paid,USD
INV-2025000239,CUST-00067,2025-02-05,2025-03-07,548.82,548.82,0.0,paid,USD
INV-2025000240,CUST-00035,2025-10-15,2025-11-29,291.43,291.43,0.0,paid,USD
INV-2025000241,CUST-00007,2025-07-12,2025-09-10,209.82,209.82,0.0,paid,USD
INV-2025000242,CUST-00056,2025-03-16,2025-04-30,2137.58,1967.53,170.05,open,USD
INV-2025000243,CUST-00013,2025-07-03,2025-09-01,349.5,221.65,127.85,open,USD
INV-2025000244,CUST-00024,2025-10-10,2025-11-09,692.27,692.27,0.0,paid,USD
INV-2025000245,CUST-00055,2025-07-11,2025-08-10,755.74,755.74,0.0,paid,USD
INV-2025000246,CUST-00050,2025-06-13,2025-07-28,2371.54,487.1,1884.44,open,USD
INV-2025000247,CUST-00035,2025-08-21,2025-10-20,361.2,122.33,238.87,open,USD
INV-2025000248,CUST-00031,2025-10-01,2025-10-16,489.27,179.65,309.62,open,USD
INV-2025000249,CUST-00010,2025-01-16,2025-03-02,4498.44,4498.44,0.0,paid,USD
INV-2025000250,CUST-00072,2025-03-18,2025-05-02,711.83,386.67,325.16,open,USD
INV-2025000251,CUST-00013,2025-11-15,2025-11-30,4262.49,4262.49,0.0,paid,USD
INV-2025000252,CUST-00031,2025-10-22,2025-11-06,1948.65,1271.14,677.51,open,USD
INV-2025000253,CUST-00031,2025-08-16,2025-08-31,1011.92,665.32,346.6,open,USD
INV-2025000254,CUST-00028,2025-12-31,2025-07-15,5210.13,717.15,4492.98,open,USD
INV-2025000255,CUST-00012,2025-08-05,2025-08-20,4950.98,4950.98,0.0,paid,USD
INV-2025000256,CUST-00070,2025-03-24,2025-04-08,1092.99,1092.99,0.0,paid,USD
INV-2025000257,CUST-00017,2025-08-30,2025-10-29,3195.72,3195.72,0.0,paid,USD
INV-2025000258,CUST-00008,2025-12-28,2026-01-27,1405.36,1405.36,0.0,paid,USD
INV-2025000259,CUST-00054,2025-01-09,2025-02-23,1784.93,1784.93,0.0,paid,USD
INV-2025000260,CUST-00016,2025-09-18,2025-11-02,471.72,471.72,0.0,paid,USD
INV-2025000261,CUST-00047,2025-02-02,2025-02-17,549.81,549.81,0.0,paid,USD
INV-2025000262,CUST-00059,2025-11-13,2025-11-28,296.25,296.25,0.0,paid,USD
INV-2025000263,CUST-00051,2025-02-18,2025-04-19,1344.01,281.14,1062.87,open,USD
INV-2025000264,CUST-00050,2025-01-09,2025-02-08,1047.31,288.8,758.51,open,USD
INV-2025000265,CUST-00045,2025-12-31,2026-02-14,380.39,380.39,0.0,paid,USD
INV-2025000266,CUST-00018,2025-11-22,2025-12-07,12162.1,12162.1,0.0,paid,USD
INV-2025000267,CUST-00017,2025-08-10,2025-08-25,8127.7,1770.85,6356.85,open,USD
INV-2025000268,CUST-00071,2025-09-30,2025-11-29,1529.79,1529.79,0.0,paid,USD
INV-2025000269,CUST-00039,2025-10-31,2025-12-30,1397.32,1397.32,0.0,paid,USD
INV-2025000270,CUST-00066,2025-07-27,2025-08-26,1172.33,1172.33,0.0,paid,USD
INV-2025000271,CUST-00072,2025-05-03,2025-07-02,164.01,134.04,29.97,open,USD
INV-2025000272,CUST-00029,2025-09-10,2025-10-25,1001.4,1001.4,0.0,paid,USD
INV-2025000273,CUST-00047,2025-08-28,2025-10-12,961.7,961.7,0.0,paid,USD
INV-2025000274,CUST-00057,2025-10-15,2025-10-30,858.87,858.87,0.0,paid,USD
INV-2025000275,CUST-00058,2025-12-23,2026-02-21,2271.74,569.7,1702.04,open,USD
INV-2025000276,CUST-00050,2025-04-20,2025-06-19,1829.81,1829.81,0.0,paid,USD
INV-2025000277,CUST-00013,2025-08-07,2025-09-06,2060.29,2060.29,0.0,paid,USD
INV-2025000278,CUST-00037,2025-09-28,2025-11-12,3812.8,3812.8,0.0,paid,USD
INV-2025000279,CUST-00080,2025-10-27,2025-11-26,1427.6,1427.6,0.0,paid,USD
INV-2025000280,CUST-00052,2025-06-19,2025-07-19,428.38,372.25,56.13,open,USD
INV-2025000281,CUST-00024,2025-09-12,2025-09-27,820.81,658.05,162.76,open,USD
INV-2025000282,CUST-00012,2025-03-29,2025-05-28,288.93,245.95,42.98,open,USD
INV-2025000283,CUST-00042,2025-03-14,2025-04-28,1320.49,130.41,1190.08,open,USD
INV-2025000284,CUST-00031,2025-01-01,2025-02-15,774.28,774.28,0.0,paid,USD
INV-2025000285,CUST-00050,2025-08-29,2025-10-28,1194.43,70.42,1124.01,open,USD
INV-2025000286,CUST-00069,2025-04-30,2025-06-14,1147.59,1147.59,0.0,paid,USD
INV-2025000287,CUST-00067,2025-06-26,2025-08-25,687.2,687.2,0.0,paid,USD
INV-2025000288,CUST-00062,2025-06-18,2025-08-17,539.16,539.16,0.0,paid,USD
INV-2025000289,CUST-00071,2025-09-19,2025-10-19,1708.72,1708.72,0.0,paid,USD
INV-2025000290,CUST-00047,2025-09-24,2025-10-24,728.46,728.46,0.0,paid,USD
INV-2025000291,CUST-00020,2025-10-06,2025-11-20,3278.5,611.99,2666.51,open,USD
