entry_id,entry_date,account_id,debit,credit,memo,posted_by,posted_at
JE-2025000018,2025-02-28,1000,0.0,1223.95,Payroll run,rwhite,2025-02-28T11:44:00
JE-2025000019,2025-06-03,1510,254.34,0.0,Customer invoice posting,rwhite,2025-06-03T11:33:00
JE-2025000019,2025-06-03,4000,0.0,254.34,Customer invoice posting,rwhite,2025-06-03T11:33:00
JE-2025000020,2025-05-22,1105,787.91,0.0,Monthly accrual,system_batch,2025-05-22T10:32:00
JE-2025000020,2025-05-22,4100,0.0,787.91,Monthly accrual,system_batch,2025-05-22T10:32:00
JE-2025000021,2025-03-03,1010,434.97,0.0,Customer invoice posting,jchen,2025-03-03T13:20:00
JE-2025000021,2025-03-03,2200,0.0,434.97,Customer invoice posting,jchen,2025-03-03T13:20:00
JE-2025000022,2025-08-23,1510,675.64,0.0,Depreciation,mlopez,2025-08-23T17:45:00
JE-2025000022,2025-08-23,2210,0.0,675.64,Depreciation,mlopez,2025-08-23T17:45:00
JE-2025000023,2025-03-28,1100,6114.57,0.0,Payroll run,system_batch,2025-03-28T10:09:00
JE-2025000023,2025-03-28,4100,0.0,6114.57,Payroll run,system_batch,2025-03-28T10:09:00
JE-2025000024,2025-04-07,1510,75.05,0.0,Customer invoice posting,sjohnson,2025-04-07T14:40:00
JE-2025000024,2025-04-07,4020,0.0,75.05,Customer invoice posting,sjohnson,2025-04-07T14:40:00
JE-2025000025,2025-01-12,1300,572.1,0.0,Reclass,sjohnson,2025-01-12T10:30:00
JE-2025000025,2025-01-12,4000,0.0,572.1,Reclass,sjohnson,2025-01-12T10:30:00
JE-2025000026,2025-05-22,6200,358.33,0.0,Cash receipt applied,sjohnson,2025-05-22T13:30:00
JE-2025000026,2025-05-22,2100,0.0,358.33,Cash receipt applied,sjohnson,2025-05-22T13:30:00
JE-2025000027,2025-10-15,1500,1935.21,0.0,Reclass,kpatel,2025-10-15T10:48:00
JE-2025000027,2025-10-15,4020,0.0,1935.21,Reclass,kpatel,2025-10-15T10:48:00
JE-2025000028,2025-10-04,1100,184.3,0.0,Reclass,sjohnson,2025-10-04T13:16:00
JE-2025000028,2025-10-04,4020,0.0,184.3,Reclass,sjohnson,2025-10-04T13:16:00
JE-2025000029,2025-10-20,6110,715.13,0.0,Customer invoice posting,mlopez,2025-10-20T15:23:00
JE-2025000029,2025-10-20,2210,0.0,715.13,Customer invoice posting,mlopez,2025-10-20T15:23:00
JE-2025000030,2025-02-18,1500,494.02,0.0,Payment to vendor,rwhite,2025-02-18T17:26:00
JE-2025000030,2025-02-18,4010,0.0,494.02,Payment to vendor,rwhite,2025-02-18T17:26:00
JE-2025000031,2025-12-05,1010,344.83,0.0,Monthly accrual,mlopez,2025-12-05T09:54:00
JE-2025000031,2025-12-05,4100,0.0,344.83,Monthly accrual,mlopez,2025-12-05T09:54:00
JE-2025000032,2025-05-25,1510,189.57,0.0,Monthly accrual,kpatel,2025-05-25T14:47:00
JE-2025000032,2025-05-25,4000,0.0,189.57,Monthly accrual,kpatel,2025-05-25T14:47:00
JE-2025000033,2025-12-09,6110,232.34,0.0,Cash receipt applied,sjohnson,2025-12-09T12:24:00
JE-2025000033,2025-12-09,1100,0.0,232.34,Cash receipt applied,sjohnson,2025-12-09T12:24:00
JE-2025000034,2025-02-04,6200,115.78,0.0,Payroll run,system_batch,2025-02-04T08:20:00
JE-2025000034,2025-02-04,1210,0.0,115.78,Payroll run,system_batch,2025-02-04T08:20:00
JE-2025000035,2025-08-15,1100,810.07,0.0,Monthly accrual,system_batch,2025-08-15T09:10:00
JE-2025000035,2025-08-15,2500,0.0,810.07,Monthly accrual,system_batch,2025-08-15T09:10:00
JE-2025000036,2025-08-07,1100,1016.94,0.0,Monthly accrual,system_batch,2025-08-07T14:32:00
JE-2025000036,2025-08-07,2200,0.0,1016.94,Monthly accrual,system_batch,2025-08-07T14:32:00
JE-2025000037,2025-03-10,6200,150.1,0.0,Reclass,sjohnson,2025-03-10T08:56:00
JE-2025000037,2025-03-10,2210,0.0,150.1,Reclass,sjohnson,2025-03-10T08:56:00
JE-2025000038,2025-02-05,1500,48.39,0.0,Monthly accrual,system_batch,2025-02-05T16:26:00
JE-2025000038,2025-02-05,4010,0.0,48.39,Monthly accrual,system_batch,2025-02-05T16:26:00
JE-2025000039,2025-11-23,1200,264.47,0.0,Payroll run,kpatel,2025-11-23T09:12:00
JE-2025000039,2025-11-23,4100,0.0,264.47,Payroll run,kpatel,2025-11-23T09:12:00
JE-2025000040,2025-02-20,6000,234.11,0.0,Vendor invoice booked,sjohnson,2025-02-20T10:13:00
JE-2025000040,2025-02-20,2300,0.0,234.11,Vendor invoice booked,sjohnson,2025-02-20T10:13:00
JE-2025000041,2025-05-23,1010,100.66,0.0,Vendor invoice booked,sjohnson,2025-05-23T11:57:00
JE-2025000041,2025-05-23,2300,0.0,100.66,Vendor invoice booked,sjohnson,2025-05-23T11:57:00
JE-2025000042,2025-09-25,5010,1505.49,0.0,Payroll run,mlopez,2025-09-25T08:51:00
JE-2025000042,2025-09-25,1300,0.0,1505.49,Payroll run,mlopez,2025-09-25T08:51:00
JE-2025000043,2025-10-25,1010,495.94,0.0,Cash receipt applied,system_batch,2025-10-25T09:51:00
JE-2025000043,2025-10-25,4100,0.0,495.94,Cash receipt applied,system_batch,2025-10-25T09:51:00
JE-2025000044,2025-04-23,5010,189.62,0.0,Reclass,sjohnson,2025-04-23T13:43:00
JE-2025000044,2025-04-23,1510,0.0,189.62,Reclass,sjohnson,2025-04-23T13:43:00
JE-2025000045,2025-04-20,6110,183.12,0.0,Reclass,system_batch,2025-04-20T10:23:00
JE-2025000045,2025-04-20,1210,0.0,183.12,Reclass,system_batch,2025-04-20T10:23:00
JE-2025000046,2025-04-06,1010,1092.57,0.0,Payroll run,mlopez,2025-04-06T10:11:00
JE-2025000046,2025-04-06,2000,0.0,1092.57,Payroll run,mlopez,2025-04-06T10:11:00
JE-2025000047,2025-10-13,6500,40.48,0.0,Depreciation,system_batch,2025-10-13T13:28:00
JE-2025000047,2025-10-13,1105,0.0,40.48,Depreciation,system_batch,2025-10-13T13:28:00
JE-2025000048,2025-02-27,5010,1972.58,0.0,Monthly accrual,system_batch,2025-02-27T14:13:00
JE-2025000048,2025-02-27,1105,0.0,1972.58,Monthly accrual,system_batch,2025-02-27T14:13:00
JE-2025000049,2025-07-01,6100,522.72,0.0,Payment to vendor,kpatel,2025-07-01T08:11:00
JE-2025000049,2025-07-01,2300,0.0,522.72,Payment to vendor,kpatel,2025-07-01T08:11:00
JE-2025000050,2025-09-12,6000,822.45,0.0,Cash receipt applied,mlopez,2025-09-12T14:41:00
JE-2025000050,2025-09-12,1010,0.0,822.45,Cash receipt applied,mlopez,2025-09-12T14:41:00
JE-2025000051,2025-02-13,1010,959.23,0.0,Cash receipt applied,jchen,2025-02-13T15:18:00
JE-2025000051,2025-02-13,1000,0.0,959.23,Cash receipt applied,jchen,2025-02-13T15:18:00
JE-2025000052,2025-04-12,6300,1674.92,0.0,Payroll run,kpatel,2025-04-12T10:38:00
JE-2025000052,2025-04-12,1100,0.0,1674.92,Payroll run,kpatel,2025-04-12T10:38:00
JE-2025000053,2025-02-23,1010,126.29,0.0,Customer invoice posting,kpatel,2025-02-23T13:10:00
JE-2025000053,2025-02-23,4000,0.0,126.29,Customer invoice posting,kpatel,2025-02-23T13:10:00
JE-2025000054,2025-09-30,1510,883.53,0.0,Payment to vendor,rwhite,2025-09-30T09:28:00
JE-2025000054,2025-09-30,4100,0.0,883.53,Payment to vendor,rwhite,2025-09-30T09:28:00
JE-2025000055,2025-04-01,6000,127.57,0.0,Monthly accrual,kpatel,2025-04-01T12:58:00
JE-2025000055,2025-04-01,1000,0.0,127.57,Monthly accrual,kpatel,2025-04-01T12:58:00
JE-2025000056,2025-10-09,5000,129.74,0.0,Customer invoice posting,kpatel,2025-10-09T09:05:00
JE-2025000056,2025-10-09,1300,0.0,129.74,Customer invoice posting,kpatel,2025-10-09T09:05:00
JE-2025000057,2025-02-25,1100,5943.51,0.0,Vendor invoice booked,rwhite,2025-02-25T11:43:00
JE-2025000057,2025-02-25,4010,0.0,5943.51,Vendor invoice booked,rwhite,2025-02-25T11:43:00
JE-2025000058,2025-09-09,1500,94.32,0.0,Payroll run,rwhite,2025-09-09T12:04:00
JE-2025000058,2025-09-09,4000,0.0,94.32,Payroll run,rwhite,2025-09-09T12:04:00
JE-2025000059,2025-06-07,1500,277.85,0.0,Customer invoice posting,sjohnson,2025-06-07T14:50:00
JE-2025000059,2025-06-07,4010,0.0,277.85,Customer invoice posting,sjohnson,2025-06-07T14:50:00
JE-2025000060,2025-01-24,1210,1582.85,0.0,Reclass,system_batch,2025-01-24T14:37:00
JE-2025000060,2025-01-24,4000,0.0,1582.85,Reclass,system_batch,2025-01-24T14:37:00
JE-2025000061,2025-01-05,5000,298.34,0.0,Vendor invoice booked,rwhite,2025-01-05T08:46:00
JE-2025000061,2025-01-05,2200,0.0,298.34,Vendor invoice booked,rwhite,2025-01-05T08:46:00
JE-2025000062,2025-09-12,1105,50.39,0.0,Vendor invoice booked,rwhite,2025-09-12T16:35:00
JE-2025000062,2025-09-12,4000,0.0,50.39,Vendor invoice booked,rwhite,2025-09-12T16:35:00
JE-2025000063,2025-08-06,1300,180.64,0.0,Vendor invoice booked,sjohnson,2025-08-06T10:32:00
JE-2025000063,2025-08-06,4010,0.0,180.64,Vendor invoice booked,sjohnson,2025-08-06T10:32:00
JE-2025000064,2025-03-04,1010,909.97,0.0,Customer invoice posting,mlopez,2025-03-04T09:33:00
JE-2025000064,2025-03-04,2000,0.0,909.97,Customer invoice posting,mlopez,2025-03-04T09:33:00
JE-2025000065,2025-04-16,5000,637.6,0.0,Cash receipt applied,jchen,2025-04-16T14:02:00
JE-2025000065,2025-04-16,2100,0.0,637.6,Cash receipt applied,jchen,2025-04-16T14:02:00
JE-2025000066,2025-09-01,1000,1805.49,0.0,Depreciation,jchen,2025-09-01T16:15:00
JE-2025000066,2025-09-01,4010,0.0,1805.49,Depreciation,jchen,2025-09-01T16:15:00
JE-2025000067,2025-03-25,1000,132.61,0.0,Payment to vendor,rwhite,2025-03-25T11:42:00
JE-2025000067,2025-03-25,4000,0.0,132.61,Payment to vendor,rwhite,2025-03-25T11:42:00
JE-2025000068,2025-09-04,1105,34.1,0.0,Payroll run,system_batch,2025-09-04T12:34:00
JE-2025000068,2025-09-04,4010,0.0,34.1,Payroll run,system_batch,2025-09-04T12:34:00
JE-2025000069,2025-02-25,1100,589.32,0.0,Monthly accrual,sjohnson,2025-02-25T11:41:00
JE-2025000069,2025-02-25,4020,0.0,589.32,Monthly accrual,sjohnson,2025-02-25T11:41:00
JE-2025000070,2025-09-21,1200,707.71,0.0,Customer invoice posting,sjohnson,2025-09-21T11:18:00
JE-2025000070,2025-09-21,4000,0.0,707.71,Customer invoice posting,sjohnson,2025-09-21T11:18:00
JE-2025000071,2025-02-10,5000,416.68,0.0,Customer invoice posting,rwhite,2025-02-10T11:37:00
JE-2025000071,2025-02-10,2200,0.0,416.68,Customer invoice posting,rwhite,2025-02-10T11:37:00
JE-2025000072,2025-02-24,6500,2013.91,0.0,Payment to vendor,rwhite,2025-02-24T13:11:00
JE-2025000072,2025-02-24,1210,0.0,2013.91,Payment to vendor,rwhite,2025-02-24T13:11:00
JE-2025000073,2025-12-31,1300,174.11,0.0,Reclass,kpatel,2025-12-31T15:50:00
JE-2025000073,2025-12-31,4000,0.0,174.11,Reclass,kpatel,2025-12-31T15:50:00
JE-2025000074,2025-02-24,1100,69.36,0.0,Reclass,kpatel,2025-02-24T08:40:00
JE-2025000074,2025-02-24,4100,0.0,69.36,Reclass,kpatel,2025-02-24T08:40:00
JE-2025000075,2025-04-15,6400,813.31,0.0,Customer invoice posting,system_batch,2025-04-15T16:18:00
JE-2025000075,2025-04-15,1500,0.0,813.31,Customer invoice posting,system_batch,2025-04-15T16:18:00
JE-2025000076,2025-07-13,6100,630.43,0.0,Payroll run,rwhite,2025-07-13T17:35:00
JE-2025000076,2025-07-13,1210,0.0,630.43,Payroll run,rwhite,2025-07-13T17:35:00
JE-2025000077,2025-06-27,6110,46.17,0.0,Depreciation,mlopez,2025-06-27T12:40:00
JE-2025000077,2025-06-27,1510,0.0,46.17,Depreciation,mlopez,2025-06-27T12:40:00
JE-2025000078,2025-10-12,6200,3024.89,0.0,Reclass,rwhite,2025-10-12T17:36:00
JE-2025000078,2025-10-12,1100,0.0,3024.89,Reclass,rwhite,2025-10-12T17:36:00
JE-2025000079,2025-08-05,5000,554.29,0.0,Depreciation,kpatel,2025-08-05T14:47:00
JE-2025000079,2025-08-05,1210,0.0,554.29,Depreciation,kpatel,2025-08-05T14:47:00
JE-2025000080,2025-06-19,5010,881.21,0.0,Payroll run,kpatel,2025-06-19T16:09:00
JE-2025000080,2025-06-19,1100,0.0,881.21,Payroll run,kpatel,2025-06-19T16:09:00
JE-2025000081,2025-07-18,1200,732.5,0.0,Monthly accrual,sjohnson,2025-07-18T09:48:00
JE-2025000081,2025-07-18,1210,0.0,732.5,Monthly accrual,sjohnson,2025-07-18T09:48:00
JE-2025000082,2025-03-02,6110,2910.6,0.0,Cash receipt applied,sjohnson,2025-03-02T10:21:00
JE-2025000082,2025-03-02,2100,0.0,2910.6,Cash receipt applied,sjohnson,2025-03-02T10:21:00
JE-2025000083,2025-08-09,6500,1525.11,0.0,Customer invoice posting,kpatel,2025-08-09T12:42:00
JE-2025000083,2025-08-09,1210,0.0,1525.11,Customer invoice posting,kpatel,2025-08-09T12:42:00
JE-2025000084,2025-11-15,1200,800.3,0.0,Payment to vendor,system_batch,2025-11-15T14:31:00
JE-2025000084,2025-11-15,1000,0.0,800.3,Payment to vendor,system_batch,2025-11-15T14:31:00
JE-2025000085,2025-05-03,5010,246.28,0.0,Customer invoice posting,system_batch,2025-05-03T10:28:00
JE-2025000085,2025-05-03,2200,0.0,246.28,Customer invoice posting,system_batch,2025-05-03T10:28:00
JE-2025000086,2025-05-31,1200,173.36,0.0,Vendor invoice booked,system_batch,2025-05-31T08:05:00
JE-2025000086,2025-05-31,1100,0.0,173.36,Vendor invoice booked,system_batch,2025-05-31T08:05:00
JE-2025000087,2025-03-25,1510,208.05,0.0,Cash receipt applied,sjohnson,2025-03-25T13:12:00
JE-2025000087,2025-03-25,2500,0.0,208.05,Cash receipt applied,sjohnson,2025-03-25T13:12:00
JE-2025000088,2025-05-26,1500,444.62,0.0,Cash receipt applied,kpatel,2025-05-26T11:15:00
JE-2025000088,2025-05-26,4000,0.0,444.62,Cash receipt applied,kpatel,2025-05-26T11:15:00
JE-2025000089,2025-03-03,6500,1338.97,0.0,Cash receipt applied,kpatel,2025-03-03T12:47:00
JE-2025000089,2025-03-03,1510,0.0,1338.97,Cash receipt applied,kpatel,2025-03-03T12:47:00
JE-2025000090,2025-06-07,6110,321.89,0.0,Depreciation,jchen,2025-06-07T14:43:00
JE-2025000090,2025-06-07,1200,0.0,321.89,Depreciation,jchen,2025-06-07T14:43:00
JE-2025000091,2025-07-30,1000,91.55,0.0,Customer invoice posting,sjohnson,2025-07-30T15:46:00
JE-2025000091,2025-07-30,2210,0.0,91.55,Customer invoice posting,sjohnson,2025-07-30T15:46:00
JE-2025000092,2025-03-04,1010,71.66,0.0,Payment to vendor,mlopez,2025-03-04T17:59:00
JE-2025000092,2025-03-04,2300,0.0,71.66,Payment to vendor,mlopez,2025-03-04T17:59:00
JE-2025000093,2025-08-24,5010,257.0,0.0,Payroll run,rwhite,2025-08-24T09:30:00
JE-2025000093,2025-08-24,1100,0.0,257.0,Payroll run,rwhite,2025-08-24T09:30:00
JE-2025000094,2025-11-14,6300,563.13,0.0,Vendor invoice booked,system_batch,2025-11-14T16:36:00
JE-2025000094,2025-11-14,1300,0.0,563.13,Vendor invoice booked,system_batch,2025-11-14T16:36:00
JE-2025000095,2025-12-05,1000,840.78,0.0,Vendor invoice booked,mlopez,2025-12-05T14:41:00
JE-2025000095,2025-12-05,4100,0.0,840.78,Vendor invoice booked,mlopez,2025-12-05T14:41:00
JE-2025000096,2025-12-16,1200,868.87,0.0,Vendor invoice booked,system_batch,2025-12-16T09:32:00
JE-2025000096,2025-12-16,4000,0.0,868.87,Vendor invoice booked,system_batch,2025-12-16T09:32:00
JE-2025000097,2025-01-13,6200,850.44,0.0,Monthly accrual,system_batch,2025-01-13T16:01:00
JE-2025000097,2025-01-13,2300,0.0,850.44,Monthly accrual,system_batch,2025-01-13T16:01:00
JE-2025000098,2025-03-30,6500,72.38,0.0,Cash receipt applied,rwhite,2025-03-30T17:36:00
JE-2025000098,2025-03-30,2210,0.0,72.38,Cash receipt applied,rwhite,2025-03-30T17:36:00
JE-2025000099,2025-01-06,5010,1068.79,0.0,Payment to vendor,kpatel,2025-01-06T09:05:00
JE-2025000099,2025-01-06,2100,0.0,1068.79,Payment to vendor,kpatel,2025-01-06T09:05:00
JE-2025000100,2025-10-11,6400,120.43,0.0,Vendor invoice booked,sjohnson,2025-10-11T12:15:00
JE-2025000100,2025-10-11,1200,0.0,120.43,Vendor invoice booked,sjohnson,2025-10-11T12:15:00
JE-2025000101,2025-05-29,1105,292.34,0.0,Monthly accrual,jchen,2025-05-29T11:34:00
JE-2025000101,2025-05-29,4010,0.0,292.34,Monthly accrual,jchen,2025-05-29T11:34:00
JE-2025000102,2025-05-28,6300,263.7,0.0,Cash receipt applied,jchen,2025-05-28T10:50:00
JE-2025000102,2025-05-28,2500,0.0,263.7,Cash receipt applied,jchen,2025-05-28T10:50:00
JE-2025000103,2025-08-12,1105,877.48,0.0,Cash receipt applied,kpatel,2025-08-12T10:43:00
JE-2025000103,2025-08-12,4000,0.0,877.48,Cash receipt applied,kpatel,2025-08-12T10:43:00
JE-2025000104,2025-06-21,1105,2213.7,0.0,Monthly accrual,mlopez,2025-06-21T12:41:00
JE-2025000104,2025-06-21,4000,0.0,2213.7,Monthly accrual,mlopez,2025-06-21T12:41:00
JE-2025000105,2025-07-11,1510,30.77,0.0,Monthly accrual,system_batch,2025-07-11T08:32:00
JE-2025000105,2025-07-11,2000,0.0,30.77,Monthly accrual,system_batch,2025-07-11T08:32:00
JE-2025000106,2025-12-26,1510,638.41,0.0,Payroll run,mlopez,2025-12-26T10:33:00
JE-2025000106,2025-12-26,2000,0.0,638.41,Payroll run,mlopez,2025-12-26T10:33:00
JE-2025000107,2025-06-15,6000,95.36,0.0,Monthly accrual,kpatel,2025-06-15T11:17:00
JE-2025000107,2025-06-15,1100,0.0,95.36,Monthly accrual,kpatel,2025-06-15T11:17:00
JE-2025000108,2025-02-10,6400,529.76,0.0,Depreciation,kpatel,2025-02-10T16:50:00
JE-2025000108,2025-02-10,2000,0.0,529.76,Depreciation,kpatel,2025-02-10T16:50:00
JE-2025000109,2025-11-20,1000,1212.02,0.0,Payroll run,sjohnson,2025-11-20T16:24:00
JE-2025000109,2025-11-20,4000,0.0,1212.02,Payroll run,sjohnson,2025-11-20T16:24:00
JE-2025000110,2025-01-27,1000,3177.17,0.0,Vendor invoice booked,rwhite,2025-01-27T10:35:00
JE-2025000110,2025-01-27,2210,0.0,3177.17,Vendor invoice booked,rwhite,2025-01-27T10:35:00
JE-2025000111,2025-02-14,1510,328.52,0.0,Payroll run,kpatel,2025-02-14T12:01:00
JE-2025000111,2025-02-14,4020,0.0,328.52,Payroll run,kpatel,2025-02-14T12:01:00
JE-2025000112,2025-09-18,1500,23.73,0.0,Customer invoice posting,kpatel,2025-09-18T13:44:00
JE-2025000112,2025-09-18,4020,0.0,23.73,Customer invoice posting,kpatel,2025-09-18T13:44:00
JE-2025000113,2025-08-31,6300,665.43,0.0,Depreciation,kpatel,2025-08-31T15:05:00
JE-2025000113,2025-08-31,1000,0.0,665.43,Depreciation,kpatel,2025-08-31T15:05:00
JE-2025000114,2025-06-13,5000,95.69,0.0,Customer invoice posting,sjohnson,2025-06-13T08:38:00
JE-2025000114,2025-06-13,1100,0.0,95.69,Customer invoice posting,sjohnson,2025-06-13T08:38:00
JE-2025000115,2025-02-20,1000,965.79,0.0,Customer invoice posting,rwhite,2025-02-20T11:39:00
JE-2025000115,2025-02-20,4010,0.0,965.79,Customer invoice posting,rwhite,2025-02-20T11:39:00
JE-2025000116,2025-08-27,1210,113.8,0.0,Payroll run,rwhite,2025-08-27T13:32:00
JE-2025000116,2025-08-27,4020,0.0,113.8,Payroll run,rwhite,2025-08-27T13:32:00
JE-2025000117,2025-08-24,1500,3605.34,0.0,Reclass,jchen,2025-08-24T09:21:00
JE-2025000117,2025-08-24,2200,0.0,3605.34,Reclass,jchen,2025-08-24T09:21:00
JE-2025000118,2025-05-09,1500,780.5,0.0,Depreciation,jchen,2025-05-09T13:28:00
JE-2025000118,2025-05-09,4000,0.0,780.5,Depreciation,jchen,2025-05-09T13:28:00
JE-2025000119,2025-10-17,1200,323.13,0.0,Customer invoice posting,mlopez,2025-10-17T17:22:00
JE-2025000119,2025-10-17,1500,0.0,323.13,Customer invoice posting,mlopez,2025-10-17T17:22:00
JE-2025000120,2025-11-30,1210,672.24,0.0,Payroll run,sjohnson,2025-11-30T09:00:00
JE-2025000120,2025-11-30,2500,0.0,672.24,Payroll run,sjohnson,2025-11-30T09:00:00
JE-2025000121,2025-10-10,1000,629.22,0.0,Reclass,mlopez,2025-10-10T16:29:00
JE-2025000121,2025-10-10,4000,0.0,629.22,Reclass,mlopez,2025-10-10T16:29:00
JE-2025000122,2025-05-17,6300,216.81,0.0,Payment to vendor,system_batch,2025-05-17T14:35:00
JE-2025000122,2025-05-17,2100,0.0,216.81,Payment to vendor,system_batch,2025-05-17T14:35:00
JE-2025000123,2025-09-06,5010,1801.31,0.0,Vendor invoice booked,rwhite,2025-09-06T17:31:00
JE-2025000123,2025-09-06,2210,0.0,1801.31,Vendor invoice booked,rwhite,2025-09-06T17:31:00
JE-2025000124,2025-06-22,1500,1094.51,0.0,Cash receipt applied,system_batch,2025-06-22T13:43:00
JE-2025000124,2025-06-22,4000,0.0,1094.51,Cash receipt applied,system_batch,2025-06-22T13:43:00
JE-2025000125,2025-09-12,1105,1276.33,0.0,Cash receipt applied,system_batch,2025-09-12T12:58:00
JE-2025000125,2025-09-12,4020,0.0,1276.33,Cash receipt applied,system_batch,2025-09-12T12:58:00
JE-2025000126,2025-08-19,5000,246.19,0.0,Depreciation,sjohnson,2025-08-19T13:22:00
JE-2025000126,2025-08-19,1100,0.0,246.19,Depreciation,sjohnson,2025-08-19T13:22:00
JE-2025000127,2025-07-25,1010,82.74,0.0,Payroll run,rwhite,2025-07-25T08:51:00
JE-2025000127,2025-07-25,4010,0.0,82.74,Payroll run,rwhite,2025-07-25T08:51:00
JE-2025000128,2025-02-25,5000,663.87,0.0,Reclass,mlopez,2025-02-25T10:50:00
JE-2025000128,2025-02-25,2000,0.0,663.87,Reclass,mlopez,2025-02-25T10:50:00
JE-2025000129,2025-11-03,6500,3552.06,0.0,Vendor invoice booked,system_batch,2025-11-03T15:19:00
JE-2025000129,2025-11-03,2500,0.0,3552.06,Vendor invoice booked,system_batch,2025-11-03T15:19:00
JE-2025000130,2025-01-18,6000,410.92,0.0,Payment to vendor,mlopez,2025-01-18T15:15:00
JE-2025000130,2025-01-18,1510,0.0,410.92,Payment to vendor,mlopez,2025-01-18T15:15:00
JE-2025000131,2025-01-18,6000,172.32,0.0,Monthly accrual,mlopez,2025-01-18T13:45:00
JE-2025000131,2025-01-18,1100,0.0,172.32,Monthly accrual,mlopez,2025-01-18T13:45:00
JE-2025000132,2025-07-03,6300,2687.76,0.0,Vendor invoice booked,sjohnson,2025-07-03T15:25:00
JE-2025000132,2025-07-03,2500,0.0,2687.76,Vendor invoice booked,sjohnson,2025-07-03T15:25:00
JE-2025000133,2025-02-20,1200,3503.08,0.0,Reclass,jchen,2025-02-20T15:06:00
JE-2025000133,2025-02-20,4100,0.0,3503.08,Reclass,jchen,2025-02-20T15:06:00
JE-2025000134,2025-07-18,1200,1894.25,0.0,Vendor invoice booked,system_batch,2025-07-18T08:18:00
