invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000034,CUST-00044,2025-10-21,2025-12-05,637.98,637.98,0.0,paid,USD
INV-2025000035,CUST-00069,2025-10-06,2025-10-21,2524.43,2524.43,0.0,paid,USD
INV-2025000036,CUST-00079,2025-09-15,2025-09-30,180.59,180.59,0.0,paid,USD
INV-2025000037,CUST-00027,2025-12-04,2026-01-03,2128.34,974.86,1153.48,open,USD
INV-2025000038,CUST-00025,2025-11-28,2025-12-13,651.15,651.15,0.0,paid,USD
INV-2025000039,CUST-00079,2025-01-15,2025-03-16,591.93,425.96,165.97,open,USD
INV-2025000040,CUST-00055,2025-05-06,2025-06-05,270.52,270.52,0.0,paid,USD
INV-2025000041,CUST-00071,2025-01-03,2025-01-18,2087.5,2087.5,0.0,paid,USD
INV-2025000042,CUST-00002,2025-07-25,2025-08-24,4432.71,4432.71,0.0,paid,USD
INV-2025000043,CUST-00020,2025-06-14,2025-08-13,1495.69,76.96,1418.73,open,USD
INV-2025000044,CUST-00076,2025-09-01,2025-10-31,1729.99,1729.99,0.0,paid,USD
INV-2025000045,CUST-00007,2025-07-08,2025-07-23,351.88,351.88,0.0,paid,USD
INV-2025000046,CUST-00068,2025-01-27,2025-02-11,1617.88,1617.88,0.0,paid,USD
INV-2025000047,CUST-00051,2025-07-06,2025-08-05,3083.59,2787.92,295.67,open,USD
INV-2025000048,CUST-00080,2025-03-20,2025-04-04,203.14,203.14,0.0,paid,USD
INV-2025000049,CUST-00076,2025-08-26,2025-09-10,4034.8,2278.07,1756.73,open,USD
INV-2025000050,CUST-00073,2025-10-11,2025-12-10,4877.73,4877.73,0.0,paid,USD
INV-2025000051,CUST-00048,2025-09-29,2025-11-13,1486.05,1486.05,0.0,paid,USD
INV-2025000052,CUST-00018,2025-09-17,2025-11-16,392.27,392.27,0.0,paid,USD
INV-2025000053,CUST-00077,2025-07-20,2025-08-04,76.5,63.19,13.31,open,USD
INV-2025000054,CUST-00065,2025-08-17,2025-09-01,5423.82,5423.82,0.0,paid,USD
INV-2025000055,CUST-00042,2025-01-06,2025-02-05,459.86,459.86,0.0,paid,USD
INV-2025000056,CUST-00066,2025-08-27,2025-10-11,252.51,252.51,0.0,paid,USD
INV-2025000057,CUST-00037,2025-03-17,2025-04-16,814.98,814.98,0.0,paid,USD
INV-2025000058,CUST-00013,2025-12-04,2025-12-19,1231.75,1231.75,0.0,paid,USD
INV-2025000059,CUST-00006,2025-08-28,2025-10-27,343.43,129.05,214.38,open,USD
INV-2025000060,CUST-00020,2025-01-02,2025-02-01,2413.31,2413.31,0.0,paid,USD
INV-2025000061,CUST-00023,2025-09-07,2025-10-22,1071.69,1071.69,0.0,paid,USD
INV-2025000062,CUST-00070,2025-12-13,2026-02-11,708.99,708.99,0.0,paid,USD
INV-2025000063,CUST-00002,2025-11-28,2025-12-13,770.0,770.0,0.0,paid,USD
INV-2025000064,CUST-00028,2025-03-12,2025-04-11,1675.22,1675.22,0.0,paid,USD
INV-2025000065,CUST-00067,2025-12-13,2026-01-27,654.71,638.71,16.0,open,USD
INV-2025000066,CUST-00022,2025-01-08,2025-02-07,738.41,81.8,656.61,open,USD
INV-2025000067,CUST-00003,2025-04-04,2025-06-03,573.37,573.37,0.0,paid,USD
INV-2025000068,CUST-00031,2025-04-25,2025-04-15,1192.74,1192.74,0.0,paid,USD
INV-2025000069,CUST-00078,2025-04-22,2025-06-21,497.13,497.13,0.0,paid,USD
INV-2025000070,CUST-00077,2025-08-20,2025-09-19,2280.82,2280.82,0.0,paid,USD
INV-2025000071,CUST-00044,2025-01-31,2025-03-17,911.4,911.4,0.0,paid,USD
INV-2025000072,CUST-00033,2025-07-13,2025-09-11,4468.56,4468.56,0.0,paid,USD
INV-2025000073,CUST-00066,2025-08-12,2025-09-11,5311.51,870.38,4441.13,open,USD
INV-2025000074,CUST-00013,2025-05-29,2025-06-13,540.73,540.73,0.0,paid,USD
INV-2025000075,CUST-00024,2025-04-20,2025-05-20,2229.45,2229.45,0.0,paid,USD
INV-2025000076,CUST-00066,2025-02-14,2025-04-15,6513.41,6513.41,0.0,paid,USD
INV-2025000077,CUST-00033,2025-12-17,2026-01-31,1230.66,914.05,316.61,open,USD
INV-2025000078,CUST-00003,2025-05-27,2025-07-11,879.35,287.53,591.82,open,USD
INV-2025000079,CUST-00016,2025-04-26,2025-06-25,102.72,58.96,43.76,open,USD
INV-2025000080,CUST-00051,2025-11-06,2025-12-21,1447.18,1447.18,0.0,paid,USD
INV-2025000081,CUST-00018,2025-08-06,2025-09-20,5145.07,5145.07,0.0,paid,USD
INV-2025000082,CUST-00023,2025-07-13,2025-08-12,2733.12,2733.12,0.0,paid,USD
INV-2025000083,CUST-00051,2025-09-28,2025-10-28,110.66,110.66,0.0,paid,USD
INV-2025000084,CUST-00023,2025-05-01,2025-06-30,1124.3,1124.3,0.0,paid,USD
INV-2025000085,CUST-00054,2025-04-20,2025-06-19,380.46,380.46,0.0,paid,USD
INV-2025000086,CUST-00060,2025-11-21,2026-01-05,793.38,26.69,766.69,open,USD
INV-2025000087,CUST-00073,2025-04-15,2025-05-30,2915.59,2915.59,0.0,paid,USD
INV-2025000088,CUST-00078,2025-06-25,2025-08-24,698.62,453.69,244.93,open,USD
INV-2025000089,CUST-00040,2025-01-19,2025-03-05,1230.47,139.58,1090.89,open,USD
INV-2025000090,CUST-00038,2025-06-19,2025-07-19,2449.61,2449.61,0.0,paid,USD
INV-2025000091,CUST-00030,2025-05-01,2025-06-30,2232.79,2232.79,0.0,paid,USD
INV-2025000092,CUST-00070,2025-09-25,2025-10-25,4076.1,4076.1,0.0,paid,USD
INV-2025000093,CUST-00012,2025-09-26,2025-11-25,865.22,865.22,0.0,paid,USD
INV-2025000094,CUST-00020,2025-02-16,2025-04-17,1134.61,1134.61,0.0,paid,USD
INV-2025000095,CUST-00064,2025-10-23,2025-11-07,1134.66,1134.66,0.0,paid,USD
INV-2025000096,CUST-00054,2025-09-25,2025-10-10,1607.65,855.59,752.06,open,USD
INV-2025000097,CUST-00063,2025-02-07,2025-03-24,518.44,255.02,263.42,open,USD
INV-2025000098,CUST-00034,2025-02-16,2025-03-03,943.48,19.51,923.97,open,USD
INV-2025000099,CUST-00080,2025-01-08,2025-02-22,346.41,346.41,0.0,paid,USD
INV-2025000100,CUST-00028,2025-12-25,2026-02-08,369.33,369.33,0.0,paid,USD
INV-2025000101,CUST-00005,2025-04-18,2025-05-18,561.86,561.86,0.0,paid,USD
INV-2025000102,CUST-00027,2025-01-22,2025-02-21,126.82,40.82,86.0,open,USD
INV-2025000103,CUST-00040,2025-12-02,2025-12-17,218.75,218.75,0.0,paid,USD
INV-2025000104,CUST-00070,2025-08-13,2025-08-28,1809.63,1809.63,0.0,paid,USD
INV-2025000105,CUST-00048,2025-07-28,2025-08-12,1369.64,1369.64,0.0,paid,USD
INV-2025000106,CUST-00028,2025-04-06,2025-05-21,257.33,257.33,0.0,paid,USD
INV-2025000107,CUST-00060,2025-05-14,2025-06-13,274.21,219.05,55.16,open,USD
INV-2025000108,CUST-00066,2025-07-08,2025-08-07,569.95,402.5,167.45,open,USD
INV-2025000109,CUST-00052,2025-08-09,2025-08-24,960.31,613.7,346.61,open,USD
INV-2025000110,CUST-00074,2025-05-10,2025-06-24,593.02,289.37,303.65,open,USD
INV-2025000111,CUST-00020,2025-06-27,2025-08-11,2653.33,2653.33,0.0,paid,USD
INV-2025000112,CUST-00054,2025-01-31,2025-04-01,106.86,62.8,44.06,open,USD
INV-2025000113,CUST-00048,2025-04-06,2025-05-21,406.27,406.27,0.0,paid,USD
INV-2025000114,CUST-00060,2025-03-13,2025-04-12,2452.98,968.34,1484.64,open,USD
INV-2025000115,CUST-00017,2025-09-03,2025-11-02,2228.02,2228.02,0.0,paid,USD
INV-2025000116,CUST-00003,2025-09-29,2025-11-28,850.26,722.31,127.95,open,USD
INV-2025000117,CUST-00037,2025-08-09,2025-09-08,1565.38,1394.54,170.84,open,USD
INV-2025000118,CUST-00001,2025-11-04,2026-01-03,1221.96,1221.96,0.0,paid,USD
INV-2025000119,CUST-00047,2025-08-22,2025-09-06,12796.72,12796.72,0.0,paid,USD
INV-2025000120,CUST-00053,2025-06-19,2025-08-18,391.28,4.82,386.46,open,USD
INV-2025000121,CUST-00064,2025-04-29,2025-05-29,558.13,558.13,0.0,paid,USD
INV-2025000122,CUST-00066,2025-11-28,2026-01-12,18476.19,18476.19,0.0,paid,USD
INV-2025000123,CUST-00043,2025-10-05,2025-12-04,836.79,311.43,525.36,open,USD
INV-2025000124,CUST-00053,2025-08-16,2025-09-30,1798.15,1798.15,0.0,paid,USD
INV-2025000125,CUST-00039,2025-07-29,2025-09-12,3364.25,545.19,2819.06,open,USD
INV-2025000126,CUST-00078,2025-09-10,2025-11-09,1327.39,1327.39,0.0,paid,USD
INV-2025000127,CUST-00038,2025-06-23,2025-08-07,594.21,74.29,519.92,open,USD
INV-2025000128,CUST-00030,2025-11-22,2026-01-06,5795.83,5795.83,0.0,paid,USD
INV-2025000129,CUST-00033,2025-11-20,2026-01-04,1527.93,1527.93,0.0,paid,USD
INV-2025000130,CUST-00008,2025-04-23,2025-05-23,430.45,17.88,412.57,open,USD
INV-2025000131,CUST-00020,2025-09-10,2025-09-25,1704.31,1704.31,0.0,paid,USD
INV-2025000132,CUST-00072,2025-04-19,2025-06-18,393.43,393.43,0.0,paid,USD
INV-2025000133,CUST-00070,2025-03-24,2025-04-08,3873.48,3873.48,0.0,paid,USD
INV-2025000134,CUST-00047,2025-05-22,2025-07-21,1262.49,1262.49,0.0,paid,USD
INV-2025000135,CUST-00076,2025-10-23,2025-12-22,1606.99,1606.99,0.0,paid,USD
INV-2025000136,CUST-00042,2025-04-30,2025-06-29,97.39,97.39,0.0,paid,USD
INV-2025000137,CUST-00010,2025-04-30,2025-05-15,263.16,263.16,0.0,paid,USD
INV-2025000138,CUST-00051,2025-12-10,2026-02-08,558.32,438.49,119.83,open,USD
INV-2025000139,CUST-00031,2025-09-09,2025-10-09,20128.69,8343.23,11785.46,open,USD
INV-2025000140,CUST-00046,2025-05-23,2025-07-07,722.3,722.3,0.0,paid,USD
INV-2025000141,CUST-00006,2025-02-16,2025-03-18,134.98,134.98,0.0,paid,USD
INV-2025000142,CUST-00016,2025-04-05,2025-06-04,304.4,217.07,87.33,open,USD
INV-2025000143,CUST-00005,2025-09-11,2025-10-11,7364.55,7364.55,0.0,paid,USD
INV-2025000144,CUST-00066,2025-08-15,2025-10-14,525.77,352.92,172.85,open,USD
INV-2025000145,CUST-00070,2025-06-25,2025-07-25,1212.18,1212.18,0.0,paid,USD
INV-2025000146,CUST-00052,2025-05-20,2025-07-19,4877.86,4877.86,0.0,paid,USD
INV-2025000147,CUST-00079,2025-05-09,2025-06-08,113.23,113.23,0.0,paid,USD
INV-2025000148,CUST-00003,2025-09-13,2025-09-28,3487.79,3208.95,278.84,open,USD
INV-2025000149,CUST-00044,2025-12-24,2026-02-22,652.57,404.58,247.99,open,USD
INV-2025000150,CUST-00065,2025-07-10,2025-08-09,157.08,157.08,0.0,paid,USD
INV-2025000151,CUST-00060,2025-09-06,2025-10-21,1173.44,1173.44,0.0,paid,USD
INV-2025000152,CUST-00046,2025-10-08,2025-10-23,818.95,818.95,0.0,paid,USD
INV-2025000153,CUST-00044,2025-05-25,2025-07-24,2500.07,2110.35,389.72,open,USD
INV-2025000154,CUST-00004,2025-08-23,2025-10-07,583.18,583.18,0.0,paid,USD
INV-2025000155,CUST-00009,2025-10-24,2025-11-23,3795.1,3795.1,0.0,paid,USD
INV-2025000156,CUST-00015,2025-12-25,2026-02-23,411.53,307.2,104.33,open,USD
INV-2025000157,CUST-00070,2025-06-04,2025-06-19,1082.19,1082.19,0.0,paid,USD
INV-2025000158,CUST-00040,2025-10-10,2025-10-25,1654.84,1654.84,0.0,paid,USD
INV-2025000159,CUST-00017,2025-03-14,2025-04-13,2969.94,2969.94,0.0,paid,USD
INV-2025000160,CUST-00047,2025-06-02,2025-08-01,1366.5,1366.5,0.0,paid,USD
INV-2025000161,CUST-00021,2025-11-21,2025-12-21,1638.25,1638.25,0.0,paid,USD
INV-2025000162,CUST-00078,2025-08-20,2025-10-04,1919.4,831.22,1088.18,open,USD
INV-2025000163,CUST-00016,2025-02-20,2025-04-06,993.74,925.62,68.12,open,USD
INV-2025000164,CUST-00062,2025-03-03,2025-04-02,862.53,862.53,0.0,paid,USD
INV-2025000165,CUST-00057,2025-03-10,2025-03-25,1906.6,1906.6,0.0,paid,USD
INV-2025000166,CUST-00055,2025-05-14,2025-06-13,1769.19,373.24,1395.95,open,USD
INV-2025000167,CUST-00018,2025-10-21,2025-12-05,118.85,118.85,0.0,paid,USD
INV-2025000168,CUST-00062,2025-01-26,2025-03-27,436.18,246.45,189.73,open,USD
INV-2025000169,CUST-00036,2025-10-25,2025-11-24,1030.78,1030.78,0.0,paid,USD
INV-2025000170,CUST-00075,2025-04-03,2025-06-02,314.31,314.31,0.0,paid,USD
INV-2025000171,CUST-00009,2025-06-29,2025-07-14,499.48,499.48,0.0,paid,USD
INV-2025000172,CUST-00072,2025-02-13,2025-03-15,1752.8,1752.8,0.0,paid,USD
INV-2025000173,CUST-00050,2025-10-05,2025-10-20,449.16,308.75,140.41,open,USD
INV-2025000174,CUST-00045,2025-01-14,2025-02-28,570.37,452.43,117.94,open,USD
INV-2025000175,CUST-00002,2025-10-02,2025-11-01,2381.42,1524.56,856.86,open,USD
INV-2025000176,CUST-00010,2025-06-20,2025-08-04,893.64,893.64,0.0,paid,USD
INV-2025000177,CUST-00043,2025-10-17,2025-11-01,1693.97,1693.97,0.0,paid,USD
INV-2025000178,CUST-00036,2025-09-28,2025-10-28,159.97,159.97,0.0,paid,USD
INV-2025000179,CUST-00008,2025-04-14,2025-04-29,2383.67,2191.74,191.93,open,USD
INV-2025000180,CUST-00014,2025-03-14,2025-03-29,2662.8,2662.8,0.0,paid,USD
INV-2025000181,CUST-00076,2025-01-11,2025-01-26,9131.67,9131.67,0.0,paid,USD
INV-2025000182,CUST-00036,2025-07-02,2025-08-01,415.05,381.57,33.48,open,USD
INV-2025000183,CUST-00033,2025-11-16,2025-12-31,589.43,589.43,0.0,paid,USD
INV-2025000184,CUST-00048,2025-09-09,2025-10-24,2090.11,2090.11,0.0,paid,USD
INV-2025000185,CUST-00076,2025-11-17,2025-12-02,2898.27,2898.27,0.0,paid,USD
INV-2025000186,CUST-00045,2025-10-17,2025-12-16,585.88,246.72,339.16,open,USD
INV-2025000187,CUST-00067,2025-12-27,2026-01-26,7722.94,1128.8,6594.14,open,USD
INV-2025000188,CUST-00018,2025-05-15,2025-06-14,238.93,238.93,0.0,paid,USD
INV-2025000189,CUST-00059,2025-12-07,2026-01-06,1201.54,1201.54,0.0,paid,USD
INV-2025000190,CUST-00063,2025-05-13,2025-05-28,734.02,367.13,366.89,open,USD
INV-2025000191,CUST-00036,2025-03-28,2025-05-27,424.2,22.04,402.16,open,USD
INV-2025000192,CUST-00041,2025-07-17,2025-08-01,846.49,846.49,0.0,paid,USD
INV-2025000193,CUST-00057,2025-10-30,2025-12-14,1021.23,1021.23,0.0,paid,USD
INV-2025000194,CUST-00032,2025-12-04,2025-12-19,1858.51,1858.51,0.0,paid,USD
INV-2025000195,CUST-00013,2025-07-21,2025-09-04,2906.4,2906.4,0.0,paid,USD
INV-2025000196,CUST-00055,2025-05-05,2025-06-04,2044.0,2044.0,0.0,paid,USD
INV-2025000197,CUST-00067,2025-07-14,2025-08-13,698.18,698.18,0.0,paid,USD
INV-2025000198,CUST-00030,2025-06-24,2025-07-09,325.61,325.61,0.0,paid,USD
INV-2025000199,CUST-00015,2025-06-04,2025-06-19,6306.34,6306.34,0.0,paid,USD
INV-2025000200,CUST-00040,2025-05-14,2025-06-28,1092.66,413.47,679.19,open,USD
INV-2025000201,CUST-00080,2025-03-24,2025-05-23,344.01,70.33,273.68,open,USD
INV-2025000202,CUST-00054,2025-05-21,2025-06-05,627.21,627.21,0.0,paid,USD
INV-2025000203,CUST-00028,2025-07-18,2025-09-16,2070.07,2070.07,0.0,paid,USD
INV-2025000204,CUST-00002,2025-02-18,2025-03-20,461.81,295.05,166.76,open,USD
INV-2025000205,CUST-00028,2025-06-06,2025-06-21,454.49,454.49,0.0,paid,USD
INV-2025000206,CUST-00008,2025-08-01,2025-08-31,3948.43,3920.86,27.57,open,USD
INV-2025000207,CUST-00032,2025-11-29,2026-01-13,3328.91,3328.91,0.0,paid,USD
INV-2025000208,CUST-00072,2025-07-04,2025-08-03,6917.65,1918.51,4999.14,open,USD
INV-2025000209,CUST-00026,2025-02-08,2025-03-25,1022.12,1022.12,0.0,paid,USD
INV-2025000210,CUST-00076,2025-10-05,2025-10-20,992.55,992.55,0.0,paid,USD
INV-2025000211,CUST-00037,2025-03-26,2025-05-25,280.89,280.89,0.0,paid,USD
INV-2025000212,CUST-00076,2025-02-06,2025-03-23,303.89,14.65,289.24,open,USD
INV-2025000213,CUST-00051,2025-04-17,2025-05-02,2600.37,2600.37,0.0,paid,USD
INV-2025000214,CUST-00039,2025-04-25,2025-05-25,1331.44,833.63,497.81,open,USD
INV-2025000215,CUST-00034,2025-05-29,2025-07-28,619.06,619.06,0.0,paid,USD
INV-2025000216,CUST-00056,2025-11-12,2025-11-27,347.79,347.79,0.0,paid,USD
INV-2025000217,CUST-00061,2025-10-23,2025-12-07,2183.42,2183.42,0.0,paid,USD
INV-2025000218,CUST-00039,2025-09-01,2025-10-16,2680.47,524.45,2156.02,open,USD
INV-2025000219,CUST-00062,2025-12-26,2026-01-10,385.89,385.89,0.0,paid,USD
INV-2025000220,CUST-00029,2025-03-17,2025-04-16,2894.26,1180.33,1713.93,open,USD
INV-2025000221,CUST-00072,2025-04-16,2025-05-16,620.36,151.56,468.8,open,USD
INV-2025000222,CUST-00034,2025-09-21,2025-11-20,1425.7,1425.7,0.0,paid,USD
INV-2025000223,CUST-00007,2025-12-10,2026-02-08,585.32,585.32,0.0,paid,USD
INV-2025000224,CUST-00059,2025-06-13,2025-08-12,168.49,168.49,0.0,paid,USD
INV-2025000225,CUST-00019,2025-11-28,2025-12-13,1726.78,1726.78,0.0,paid,USD
INV-2025000226,CUST-00043,2025-12-10,2026-02-08,712.37,372.16,340.21,open,USD
INV-2025000227,CUST-00079,2025-08-30,2025-10-14,1010.13,781.72,228.41,open,USD
INV-2025000228,CUST-00004,2025-06-11,2025-07-11,498.83,39.38,459.45,open,USD
INV-2025000229,CUST-00040,2025-05-28,2025-07-12,331.77,331.77,0.0,paid,USD
INV-2025000230,CUST-00003,2025-05-25,2025-06-24,2331.07,296.62,2034.45,open,USD
INV-2025000231,CUST-00070,2025-03-08,2025-04-22,371.68,202.44,169.24,open,USD
INV-2025000232,CUST-00078,2025-11-24,2026-01-08,6840.65,3438.96,3401.69,open,USD
INV-2025000233,CUST-00043,2025-11-27,2026-01-11,1230.7,123.45,1107.25,open,USD
INV-2025000234,CUST-00025,2025-08-19,2025-09-18,1318.96,1318.96,0.0,paid,USD
INV-2025000235,CUST-00035,2025-02-07,2025-03-24,8458.8,8458.8,0.0,paid,USD
INV-2025000236,CUST-00052,2025-01-26,2025-03-12,10324.79,10324.79,0.0,paid,USD
INV-2025000237,CUST-00024,2025-11-02,2025-12-02,1004.16,1004.16,0.0,paid,USD
INV-2025000238,CUST-00051,2025-11-04,2025-11-19,2403.96,2403.96,0.0,paid,USD
INV-2025000239,CUST-00052,2025-04-18,2025-06-17,562.03,562.03,0.0,paid,USD
INV-2025000240,CUST-00059,2025-03-29,2025-04-28,650.48,650.48,0.0,paid,USD
INV-2025000241,CUST-00026,2025-01-27,2025-03-13,907.54,460.93,446.61,open,USD
INV-2025000242,CUST-00080,2025-07-10,2025-07-25,1445.43,1002.92,442.51,open,USD
INV-2025000243,CUST-00064,2025-11-24,2025-12-24,273.22,273.22,0.0,paid,USD
INV-2025000244,CUST-00015,2025-08-30,2025-09-14,1735.09,1735.09,0.0,paid,USD
INV-2025000245,CUST-00028,2025-10-20,2025-11-04,1193.91,672.66,521.25,open,USD
INV-2025000246,CUST-00060,2025-10-09,2025-11-08,514.48,514.48,0.0,paid,USD
INV-2025000247,CUST-00064,2025-02-12,2025-02-27,282.91,281.95,0.96,open,USD
INV-2025000248,CUST-00020,2025-08-21,2025-10-20,138.92,100.06,38.86,open,USD
INV-2025000249,CUST-00062,2025-10-13,2025-11-12,9098.97,9098.97,0.0,paid,USD
INV-2025000250,CUST-00053,2025-11-22,2025-12-07,4423.33,4423.33,0.0,paid,USD
INV-2025000251,CUST-00046,2025-04-22,2025-06-21,171.24,171.24,0.0,paid,USD
INV-2025000252,CUST-00051,2025-08-22,2025-09-06,2416.71,178.3,2238.41,open,USD
INV-2025000253,CUST-00063,2025-05-03,2025-05-18,4939.12,4939.12,0.0,paid,USD
INV-2025000254,CUST-00003,2025-01-17,2025-03-03,5807.54,5807.54,0.0,paid,USD
INV-2025000255,CUST-00063,2025-12-17,2026-01-31,295.46,295.46,0.0,paid,USD
INV-2025000256,CUST-00046,2025-10-14,2025-10-29,684.44,684.44,0.0,paid,USD
INV-2025000257,CUST-00063,2025-03-30,2025-04-29,1715.57,1715.57,0.0,paid,USD
INV-2025000258,CUST-00010,2025-11-17,2025-12-17,6143.04,6143.04,0.0,paid,USD
INV-2025000259,CUST-00039,2025-05-07,2025-07-06,1620.82,1620.82,0.0,paid,USD
INV-2025000260,CUST-00014,2025-06-07,2025-07-07,4303.11,4303.11,0.0,paid,USD
INV-2025000261,CUST-00056,2025-08-12,2025-08-27,1959.98,1959.98,0.0,paid,USD
INV-2025000262,CUST-00062,2025-05-29,2025-06-28,2295.3,2295.3,0.0,paid,USD
INV-2025000263,CUST-00047,2025-06-15,2025-08-14,424.33,424.33,0.0,paid,USD
INV-2025000264,CUST-00052,2025-07-25,2025-09-23,786.38,786.38,0.0,paid,USD
INV-2025000265,CUST-00076,2025-02-01,2025-04-02,260.02,260.02,0.0,paid,USD
INV-2025000266,CUST-00061,2025-12-20,2026-01-19,5912.66,5912.66,0.0,paid,USD
INV-2025000267,CUST-00057,2025-11-26,2026-01-25,173.66,25.49,148.17,open,USD
INV-2025000268,CUST-00004,2025-08-27,2025-09-11,806.83,806.83,0.0,paid,USD
INV-2025000269,CUST-00007,2025-10-04,2025-11-03,1236.8,1236.8,0.0,paid,USD
INV-2025000270,CUST-00016,2025-06-03,2025-07-03,1504.64,1504.64,0.0,paid,USD
INV-2025000271,CUST-00080,2025-07-30,2025-09-13,1701.4,794.46,906.94,open,USD
INV-2025000272,CUST-00054,2025-06-22,2025-08-21,556.91,556.91,0.0,paid,USD
INV-2025000273,CUST-00038,2025-09-16,2025-10-16,1033.67,1033.67,0.0,paid,USD
INV-2025000274,CUST-00018,2025-10-25,2025-12-09,1208.42,1208.42,0.0,paid,USD
INV-2025000275,CUST-00031,2025-08-31,2025-09-30,1893.57,64.06,1829.51,open,USD
INV-2025000276,CUST-00080,2025-08-12,2025-10-11,2317.38,1712.95,604.43,open,USD
INV-2025000277,CUST-00070,2025-08-06,2025-09-20,4524.52,4524.52,0.0,paid,USD
INV-2025000278,CUST-00040,2025-10-03,2025-12-02,351.62,351.62,0.0,paid,USD
INV-2025000279,CUST-00012,2025-04-02,2025-04-17,211.8,24.05,187.75,open,USD
INV-2025000280,CUST-00018,2025-08-17,2025-09-16,464.82,464.82,0.0,paid,USD
INV-2025000281,CUST-00025,2025-08-30,2025-09-29,118.7,118.7,0.0,paid,USD
INV-2025000282,CUST-00007,2025-03-02,2025-03-17,577.46,577.46,0.0,paid,USD
INV-2025000283,CUST-00059,2025-12-30,2026-02-13,1661.81,1661.81,0.0,paid,USD
INV-2025000284,CUST-00044,2025-02-26,2025-04-27,527.0,527.0,0.0,paid,USD
INV-2025000285,CUST-00061,2025-05-30,2025-06-29,128.83,82.39,46.44,open,USD
INV-2025000286,CUST-00044,2025-02-09,2025-04-10,336.16,336.16,0.0,paid,USD
INV-2025000287,CUST-00031,2025-04-29,2025-06-13,385.51,385.51,0.0,paid,USD
INV-2025000288,CUST-00035,2025-07-01,2025-07-31,619.75,619.75,0.0,paid,USD
INV-2025000289,CUST-00057,2025-06-03,2025-08-02,2505.1,2505.1,0.0,paid,USD
INV-2025000290,CUST-00026,2025-08-15,2025-09-29,1870.73,1006.97,863.76,open,USD
INV-2025000291,CUST-00039,2025-05-13,2025-07-12,1269.17,1269.17,0.0,paid,USD
