entry_id,entry_date,account_id,debit,credit,memo,posted_by,posted_at
JE-2025000072,2025-10-03,4000,0.0,546.6,Customer invoice posting,jchen,2025-10-03T13:49:00
JE-2025000073,2025-06-13,1105,251.33,0.0,Monthly accrual,rwhite,2025-06-13T13:53:00
JE-2025000073,2025-06-13,4000,0.0,251.33,Monthly accrual,rwhite,2025-06-13T13:53:00
JE-2025000074,2025-10-17,1300,455.95,0.0,Cash receipt applied,mlopez,2025-10-17T13:36:00
JE-2025000074,2025-10-17,4100,0.0,455.95,Cash receipt applied,mlopez,2025-10-17T13:36:00
JE-2025000075,2025-03-15,6400,198.42,0.0,Depreciation,rwhite,2025-03-15T16:25:00
JE-2025000075,2025-03-15,2100,0.0,198.42,Depreciation,rwhite,2025-03-15T16:25:00
JE-2025000076,2025-08-05,6300,1171.08,0.0,Payroll run,rwhite,2025-08-05T11:09:00
JE-2025000076,2025-08-05,1010,0.0,1171.08,Payroll run,rwhite,2025-08-05T11:09:00
JE-2025000077,2025-05-03,1300,140.46,0.0,Payment to vendor,mlopez,2025-05-03T17:13:00
JE-2025000077,2025-05-03,2500,0.0,140.46,Payment to vendor,mlopez,2025-05-03T17:13:00
JE-2025000078,2025-05-12,6200,650.22,0.0,Monthly accrual,jchen,2025-05-12T08:39:00
JE-2025000078,2025-05-12,1300,0.0,400.22,Monthly accrual,jchen,2025-05-12T08:39:00
JE-2025000079,2025-06-15,1500,13811.69,0.0,Reclass,system_batch,2025-06-15T17:09:00
JE-2025000079,2025-06-15,4000,0.0,13811.69,Reclass,system_batch,2025-06-15T17:09:00
JE-2025000080,2025-02-03,1300,119.31,0.0,Monthly accrual,rwhite,2025-02-03T12:08:00
JE-2025000080,2025-02-03,1200,0.0,119.31,Monthly accrual,rwhite,2025-02-03T12:08:00
JE-2025000081,2025-10-31,1200,1844.52,0.0,Customer invoice posting,sjohnson,2025-10-31T12:58:00
JE-2025000081,2025-10-31,4000,0.0,1844.52,Customer invoice posting,sjohnson,2025-10-31T12:58:00
JE-2025000082,2025-07-12,1200,364.24,0.0,Payroll run,kpatel,2025-07-12T15:25:00
JE-2025000082,2025-07-12,4100,0.0,364.24,Payroll run,kpatel,2025-07-12T15:25:00
JE-2025000083,2025-10-16,6100,617.91,0.0,Payroll run,jchen,2025-10-16T17:05:00
JE-2025000083,2025-10-16,1000,0.0,617.91,Payroll run,jchen,2025-10-16T17:05:00
JE-2025000084,2025-11-18,1200,461.05,0.0,Depreciation,rwhite,2025-11-18T14:37:00
JE-2025000084,2025-11-18,4100,0.0,461.05,Depreciation,rwhite,2025-11-18T14:37:00
JE-2025000085,2025-04-20,1200,602.58,0.0,Customer invoice posting,sjohnson,2025-04-20T17:03:00
JE-2025000085,2025-04-20,2100,0.0,602.58,Customer invoice posting,sjohnson,2025-04-20T17:03:00
JE-2025000086,2025-05-18,6500,468.9,0.0,Depreciation,system_batch,2025-05-18T16:37:00
JE-2025000086,2025-05-18,1510,0.0,468.9,Depreciation,system_batch,2025-05-18T16:37:00
JE-2025000087,2025-06-24,1200,144.71,0.0,Monthly accrual,rwhite,2025-06-24T14:17:00
JE-2025000087,2025-06-24,4100,0.0,144.71,Monthly accrual,rwhite,2025-06-24T14:17:00
JE-2025000088,2025-05-23,6200,-646.24,0.0,Customer invoice posting,kpatel,2025-05-23T17:16:00
JE-2025000088,2025-05-23,2000,0.0,546.24,Customer invoice posting,kpatel,2025-05-23T17:16:00
JE-2025000089,2025-02-23,6200,167.38,0.0,Payment to vendor,jchen,2025-02-23T13:21:00
JE-2025000089,2025-02-23,1200,0.0,167.38,Payment to vendor,jchen,2025-02-23T13:21:00
JE-2025000090,2025-02-09,6300,32.64,0.0,Cash receipt applied,rwhite,2025-02-09T12:00:00
JE-2025000090,2025-02-09,1200,0.0,32.64,Cash receipt applied,rwhite,2025-02-09T12:00:00
JE-2025000091,2025-10-31,1105,41.45,0.0,Payroll run,jchen,2025-10-31T09:38:00
JE-2025000091,2025-10-31,4100,0.0,41.45,Payroll run,jchen,2025-10-31T09:38:00
JE-2025000092,2025-07-20,1300,258.39,0.0,Vendor invoice booked,mlopez,2025-07-20T11:45:00
JE-2025000092,2025-07-20,4100,0.0,258.39,Vendor invoice booked,mlopez,2025-07-20T11:45:00
JE-2025000093,2025-01-09,1100,108.91,0.0,Reclass,rwhite,2025-01-09T17:28:00
JE-2025000093,2025-01-09,4100,0.0,108.91,Reclass,rwhite,2025-01-09T17:28:00
JE-2025000094,2025-08-03,6100,169.47,0.0,Depreciation,jchen,2025-08-03T09:21:00
JE-2025000094,2025-08-03,1500,0.0,169.47,Depreciation,jchen,2025-08-03T09:21:00
JE-2025000095,2025-05-06,1100,210.64,0.0,Payment to vendor,rwhite,2025-05-06T13:30:00
JE-2025000095,2025-05-06,4000,0.0,210.64,Payment to vendor,rwhite,2025-05-06T13:30:00
JE-2025000096,2025-05-22,1510,573.91,0.0,Cash receipt applied,mlopez,2025-05-22T09:39:00
JE-2025000096,2025-05-22,2300,0.0,573.91,Cash receipt applied,mlopez,2025-05-22T09:39:00
JE-2025000097,2025-02-27,1010,2383.17,0.0,Payment to vendor,jchen,2025-02-27T13:09:00
JE-2025000097,2025-02-27,4000,0.0,2383.17,Payment to vendor,jchen,2025-02-27T13:09:00
JE-2025000098,2025-08-14,1100,626.18,0.0,Depreciation,kpatel,2025-08-14T08:47:00
JE-2025000098,2025-08-14,4100,0.0,626.18,Depreciation,kpatel,2025-08-14T08:47:00
JE-2025000099,2025-03-08,1300,54.74,0.0,Monthly accrual,kpatel,2025-03-08T13:38:00
JE-2025000099,2025-03-08,4100,0.0,54.74,Monthly accrual,kpatel,2025-03-08T13:38:00
JE-2025000100,2025-01-30,6500,1075.55,0.0,Payment to vendor,jchen,2025-01-30T10:25:00
JE-2025000100,2025-01-30,1300,0.0,1075.55,Payment to vendor,jchen,2025-01-30T10:25:00
JE-2025900000,2025-12-30,5000,25000.0,0.0,Year-end accrual,rwhite,2025-12-30T23:50:00
JE-2025900000,2025-12-30,1000,0.0,25000.0,Year-end accrual,rwhite,2025-12-30T23:50:00
JE-2025900001,2025-12-31,5000,50000.0,0.0,Year-end accrual,rwhite,2025-12-31T23:51:00
JE-2025900001,2025-12-31,1000,0.0,50000.0,Year-end accrual,rwhite,2025-12-31T23:51:00
JE-2025900002,2025-12-30,5000,50000.0,0.0,Year-end accrual,rwhite,2025-12-30T23:52:00
JE-2025900002,2025-12-30,1000,0.0,50000.0,Year-end accrual,rwhite,2025-12-30T23:52:00
JE-2025900003,2025-12-31,5000,25000.0,0.0,Year-end accrual,rwhite,2025-12-31T23:53:00
JE-2025900003,2025-12-31,1000,0.0,25000.0,Year-end accrual,rwhite,2025-12-31T23:53:00
