bill_id,vendor_id,invoice_number,invoice_date,due_date,po_number,amount,paid_amount,balance,status,approved_by
BILL-2025000027,VEND-00001,V81652,2025-08-09,2025-10-08,PO-681760,220.89,220.89,0.0,paid,sjohnson
BILL-2025000028,VEND-00003,V56695,2025-07-07,2025-08-21,PO-304863,3988.9,3324.91,663.99,open,mlopez
BILL-2025000029,VEND-00002,V60239,2025-08-16,2025-09-15,PO-633151,661.68,661.68,0.0,paid,sjohnson
BILL-2025000030,VEND-00014,V87550,2025-05-28,2025-06-27,,2074.35,136.51,1937.84,open,mlopez
BILL-2025000031,VEND-00010,V11835,2025-07-26,2025-09-09,PO-353426,1536.49,401.95,1134.54,open,sjohnson
BILL-2025000032,VEND-00014,V37040,2025-01-04,2025-03-05,PO-710320,552.06,552.06,0.0,paid,kpatel
BILL-2025000033,VEND-00040,V48025,2025-10-31,2025-12-30,PO-275640,6845.62,2160.6,4685.02,open,mlopez
BILL-2025000034,VEND-00010,V32996,2025-04-07,2025-05-22,,2668.54,2668.54,0.0,paid,mlopez
BILL-2025000035,VEND-00038,V17161,2025-08-05,2025-10-04,PO-371159,382.37,382.37,0.0,paid,sjohnson
BILL-2025000036,VEND-00018,V46651,2025-11-18,2026-01-17,PO-934614,2542.32,837.2,1705.12,open,kpatel
BILL-2025000037,VEND-00026,V35620,2025-09-23,2025-11-22,PO-620332,395.52,299.54,95.98,open,rwhite
BILL-2025000038,VEND-00025,V49346,2025-01-08,2025-02-22,PO-454733,631.76,631.76,0.0,paid,kpatel
BILL-2025000039,VEND-00004,V24374,2025-02-16,2025-03-18,PO-136086,534.07,534.07,0.0,paid,mlopez
BILL-2025000040,VEND-00029,V91293,2025-03-09,2025-04-23,PO-655111,1938.55,1938.55,0.0,paid,mlopez
BILL-2025000041,VEND-00015,V50757,2025-07-24,2025-09-22,,832.99,816.01,16.98,open,rwhite
BILL-2025000042,VEND-00023,V39855,2025-04-02,2025-05-17,,2080.32,1295.0,785.32,open,mlopez
BILL-2025000043,VEND-00035,V41363,2025-11-05,2026-01-04,PO-636570,1606.58,1606.58,0.0,paid,rwhite
BILL-2025000044,VEND-00017,V16334,2025-10-05,2025-12-04,PO-803509,1009.43,1009.43,0.0,paid,sjohnson
BILL-2025000045,VEND-00028,V11351,2025-09-02,2025-11-01,,2352.1,2352.1,0.0,paid,sjohnson
BILL-2025000046,VEND-00022,V88095,2025-09-24,2025-10-24,PO-405672,112.14,4.35,107.79,open,mlopez
BILL-2025000047,VEND-00027,V22104,2025-06-25,2025-08-09,PO-430910,463.23,452.77,10.46,open,rwhite
BILL-2025000048,VEND-00025,V70979,2025-07-15,2025-09-13,PO-969757,1488.38,1488.38,0.0,paid,rwhite
BILL-2025000049,VEND-00028,V86246,2025-04-11,2025-05-11,PO-767662,2294.11,1754.7,539.41,open,rwhite
BILL-2025000050,VEND-00028,V13187,2025-10-06,2025-11-20,,571.72,571.72,0.0,paid,sjohnson
BILL-2025000051,VEND-00025,V19839,2025-09-21,2025-11-20,PO-758399,727.26,727.26,0.0,paid,rwhite
BILL-2025000052,VEND-00018,V34458,2025-03-10,2025-04-09,PO-743353,1903.63,1903.63,0.0,paid,mlopez
BILL-2025000053,VEND-00033,V17263,2025-07-30,2025-09-13,PO-203678,378.57,269.03,109.54,open,mlopez
BILL-2025000054,VEND-00014,V24600,2025-07-07,2025-08-06,PO-391822,869.5,869.5,0.0,paid,kpatel
BILL-2025000055,VEND-00035,V46148,2025-09-11,2025-11-10,,245.32,245.32,0.0,paid,kpatel
BILL-2025000056,VEND-00019,V39093,2025-11-10,2026-01-09,PO-435432,377.6,377.6,0.0,paid,rwhite
BILL-2025000057,VEND-00009,V17998,2025-09-09,2025-10-24,,5962.49,5962.49,0.0,paid,kpatel
BILL-2025000058,VEND-00019,V91885,2025-08-12,2025-09-11,PO-995970,1117.37,1117.37,0.0,paid,sjohnson
BILL-2025000059,VEND-00005,V50169,2025-07-09,2025-08-23,PO-419356,932.14,932.14,0.0,paid,mlopez
BILL-2025000060,VEND-00038,V26916,2025-04-25,2025-06-24,,298.31,298.31,0.0,paid,mlopez
BILL-2025000061,VEND-00035,V65888,2025-11-06,2026-01-05,PO-445447,531.52,531.52,0.0,paid,mlopez
BILL-2025000062,VEND-00015,V80853,2025-05-05,2025-06-19,PO-410292,4776.61,4776.61,0.0,paid,mlopez
BILL-2025000063,VEND-00003,V26788,2025-06-28,2025-08-12,PO-841404,636.45,636.45,0.0,paid,mlopez
BILL-2025000064,VEND-00001,V93078,2025-10-31,2025-11-30,,185.54,185.54,0.0,paid,rwhite
BILL-2025000065,VEND-00017,V64740,2025-06-26,2025-08-10,PO-261092,978.51,978.51,0.0,paid,kpatel
BILL-2025000066,VEND-00009,V98000,2025-10-01,2025-11-15,PO-639709,651.64,651.64,0.0,paid,mlopez
BILL-2025000067,VEND-00032,V92786,2025-01-21,2025-03-07,PO-312597,658.72,658.72,0.0,paid,rwhite
BILL-2025000068,VEND-00034,V11501,2025-06-03,2025-08-02,PO-312050,818.22,136.31,681.91,open,sjohnson
BILL-2025000069,VEND-00021,V34905,2025-03-27,2025-04-26,PO-489724,1336.38,1336.38,0.0,paid,rwhite
BILL-2025000070,VEND-00026,V19137,2025-09-01,2025-10-16,PO-215962,941.89,941.89,0.0,paid,mlopez
BILL-2025000071,VEND-00039,V35666,2025-02-04,2025-03-06,,1359.67,1359.67,0.0,paid,rwhite
BILL-2025000072,VEND-00025,V67813,2025-10-11,2025-11-10,,823.29,823.29,0.0,paid,rwhite
BILL-2025000073,VEND-00005,V35270,2025-11-25,2026-01-24,PO-637264,1115.67,1115.67,0.0,paid,sjohnson
BILL-2025000074,VEND-00018,V10258,2025-07-10,2025-08-09,PO-460890,422.38,422.38,0.0,paid,rwhite
BILL-2025000075,VEND-00020,V64802,2025-02-15,2025-04-16,PO-795244,458.28,458.28,0.0,paid,kpatel
BILL-2025000076,VEND-00015,V96682,2025-05-06,2025-06-20,PO-434272,3663.64,3199.87,463.77,open,kpatel
BILL-2025000077,VEND-00024,V93453,2025-10-15,2025-11-29,PO-672856,527.83,527.83,0.0,paid,sjohnson
BILL-2025000078,VEND-00026,V77518,2025-04-09,2025-05-09,PO-582185,160.91,160.91,0.0,paid,rwhite
BILL-2025000079,VEND-00012,V33208,2025-01-11,2025-02-25,PO-231078,0.0,0.0,0.0,open,kpatel
BILL-2025000080,VEND-00020,V89712,2025-08-11,2025-09-10,PO-326019,1368.17,942.24,425.93,open,sjohnson
BILL-2025000081,VEND-00018,V41693,2025-12-23,2026-02-21,PO-795609,731.77,731.77,0.0,paid,rwhite
BILL-2025000082,VEND-00014,V81679,2025-12-27,2026-02-10,PO-559540,1744.76,1744.76,0.0,paid,kpatel
BILL-2025000083,VEND-00006,V16524,2025-06-16,2025-07-16,PO-588560,155.75,155.75,0.0,paid,mlopez
BILL-2025000084,VEND-00027,V80362,2025-06-03,2025-07-18,PO-854231,2956.39,2213.74,742.65,open,kpatel
BILL-2025000085,VEND-00020,V10860,2025-04-11,2025-05-26,PO-996265,1863.62,1863.62,0.0,paid,sjohnson
BILL-2025000086,VEND-00040,V41679,2025-09-30,2025-11-29,,1760.04,209.2,1550.84,open,rwhite
BILL-2025000087,VEND-00026,V58136,2025-07-03,2025-08-02,PO-375464,4036.48,4036.48,0.0,paid,kpatel
BILL-2025000088,VEND-00029,V48366,2025-08-18,2025-09-17,PO-966553,192.37,192.37,0.0,paid,rwhite
BILL-2025000089,VEND-00038,V78877,2025-02-01,2025-03-03,PO-352641,1496.45,1496.45,0.0,paid,sjohnson
BILL-2025000090,VEND-00017,V10527,2025-07-06,2025-09-04,,455.62,455.62,0.0,paid,rwhite
BILL-2025000091,VEND-00001,V20606,2025-03-15,2025-04-14,PO-692167,242.95,134.78,108.17,open,kpatel
BILL-2025000092,VEND-00027,V23772,2025-12-15,2026-01-14,PO-218386,1528.01,1304.8,223.21,open,rwhite
BILL-2025000093,VEND-00015,V22628,2025-06-21,2025-07-21,PO-900319,7434.84,5143.46,2291.38,open,kpatel
BILL-2025000094,VEND-00003,V35362,2025-07-25,2025-09-08,PO-140187,4370.28,4370.28,0.0,paid,sjohnson
BILL-2025000095,VEND-00029,V47694,2025-05-14,2025-06-13,PO-196142,1505.2,1505.2,0.0,paid,kpatel
BILL-2025000096,VEND-00025,V42945,2025-05-23,2025-06-22,PO-643359,269.65,269.65,0.0,paid,sjohnson
BILL-2025000097,VEND-00017,V74401,2025-03-24,2025-05-08,PO-750827,353.17,353.17,0.0,paid,kpatel
BILL-2025000098,VEND-00020,V51564,2025-11-16,2026-01-15,PO-376655,3802.7,3802.7,0.0,paid,rwhite
BILL-2025000099,VEND-00037,V96156,2025-08-27,2025-09-26,PO-950803,5284.32,2401.58,2882.74,open,sjohnson
BILL-2025000100,VEND-00003,V40538,2025-04-21,2025-06-05,,685.83,641.79,44.04,open,mlopez
BILL-2025000101,VEND-00030,V56188,2025-02-04,2025-03-06,,109.94,109.94,0.0,paid,mlopez
BILL-2025000102,VEND-00024,V68370,2025-01-24,2025-03-10,PO-558964,36849.26,2889.36,33959.9,open,mlopez
BILL-2025000103,VEND-00036,V37715,2025-05-28,2025-07-12,PO-430893,2779.5,2779.5,0.0,paid,kpatel
BILL-2025000104,VEND-00003,V54517,2025-10-09,2025-11-08,PO-682821,983.44,983.44,0.0,paid,sjohnson
BILL-2025000105,VEND-00015,V48615,2025-12-10,2026-02-08,,1106.63,925.61,181.02,open,mlopez
BILL-2025000106,VEND-00017,V14059,2025-01-08,2025-02-07,,3135.36,3135.36,0.0,paid,mlopez
BILL-2025000107,VEND-00032,V27585,2025-03-29,2025-04-28,PO-421725,714.9,187.74,527.16,open,kpatel
BILL-2025000108,VEND-00012,V86981,2025-11-10,2026-01-09,PO-769713,1571.99,328.39,1243.6,open,rwhite
BILL-2025000109,VEND-00039,V66942,2025-09-19,2025-10-19,PO-355959,108.45,108.45,0.0,paid,rwhite
BILL-2025000110,VEND-00020,V55784,2025-06-26,2025-07-26,PO-859928,610.19,610.19,0.0,paid,sjohnson
BILL-2025000111,VEND-00034,V54572,2025-12-30,2026-02-28,PO-704577,3872.54,3872.54,0.0,paid,rwhite
BILL-2025000112,VEND-00010,V44409,2025-09-05,2025-11-04,PO-384494,260.92,260.92,0.0,paid,mlopez
BILL-2025000113,VEND-00009,V88153,2025-03-02,2025-04-01,,2584.58,1628.75,955.83,open,kpatel
BILL-2025000114,VEND-00004,V89637,2025-12-28,2026-02-26,PO-339926,719.78,372.84,346.94,open,mlopez
BILL-2025000115,VEND-00011,V10051,2025-06-22,2025-08-21,PO-693560,2166.08,2166.08,0.0,paid,kpatel
BILL-2025000116,VEND-00033,V83604,2025-11-13,2025-12-28,PO-212762,1840.29,255.71,1584.58,open,kpatel
BILL-2025000117,VEND-00038,V81987,2025-04-22,2025-06-06,PO-878435,167.4,167.4,0.0,paid,sjohnson
BILL-2025000118,VEND-00031,V46665,2025-05-17,2025-07-01,PO-395387,1260.99,1260.99,0.0,paid,rwhite
BILL-2025000119,VEND-00037,V26751,2025-06-05,2025-07-05,PO-483527,458.63,458.63,0.0,paid,sjohnson
BILL-2025000120,VEND-00016,V76021,2025-01-28,2025-03-14,,577.44,344.6,232.84,open,mlopez
BILL-2025000121,VEND-00021,V24635,2025-09-13,2025-10-13,PO-879306,5784.43,5784.43,0.0,paid,sjohnson
BILL-2025000122,VEND-00027,V82930,2025-09-29,2025-11-28,PO-431043,2207.75,1023.0,1184.75,open,sjohnson
BILL-2025000123,VEND-00018,V65367,2025-02-02,2025-04-03,PO-370944,1342.3,842.64,499.66,open,mlopez
BILL-2025000124,VEND-00004,V78288,2025-02-22,2025-03-24,PO-916844,159.28,14.42,144.86,open,mlopez
BILL-2025000125,VEND-00025,V44680,2025-05-16,2025-07-15,PO-425992,1196.13,1196.13,0.0,paid,mlopez
BILL-2025000126,VEND-00016,V31053,2025-12-31,2026-01-30,PO-420555,1996.21,1996.21,0.0,paid,rwhite
BILL-2025000127,VEND-00029,V94124,2025-09-24,2025-11-23,PO-731764,1892.81,1892.81,0.0,paid,sjohnson
BILL-2025000128,VEND-00022,V33080,2025-07-22,2025-09-20,PO-218724,145.12,84.04,61.08,open,mlopez
BILL-2025000129,VEND-00026,V95884,2025-11-09,2026-01-08,PO-678062,234.33,234.33,0.0,paid,kpatel
BILL-2025000130,VEND-00022,V86106,2025-03-19,2025-05-03,PO-371007,891.1,891.1,0.0,paid,sjohnson
BILL-2025000131,VEND-00023,V26726,2025-12-23,2026-02-21,PO-296539,572.87,572.87,0.0,paid,kpatel
BILL-2025000132,VEND-00028,V14810,2025-05-01,2025-06-15,PO-167924,623.07,623.07,0.0,paid,kpatel
BILL-2025000133,VEND-00036,V78455,2025-04-29,2025-05-29,PO-313849,333.89,333.89,0.0,paid,kpatel
BILL-2025000134,VEND-00026,V64575,2025-08-15,2025-10-14,PO-890955,198.7,100.66,98.04,open,rwhite
BILL-2025000135,VEND-00036,V23484,2025-02-28,2025-04-29,PO-167432,956.24,956.24,0.0,paid,kpatel
BILL-2025000136,VEND-00012,V52593,2025-10-19,2025-12-18,PO-663874,228.66,170.95,57.71,open,rwhite
BILL-2025000137,VEND-00014,V88508,2025-01-22,2025-03-23,,371.56,371.56,0.0,paid,sjohnson
BILL-2025000138,VEND-00019,V63263,2025-06-30,2025-08-14,PO-126036,296.18,296.18,0.0,paid,kpatel
BILL-2025000139,VEND-00013,V90860,2025-12-15,2026-02-13,PO-210976,1964.49,1964.49,0.0,paid,sjohnson
BILL-2025000140,VEND-00028,V82638,2025-03-29,2025-05-13,PO-302796,403.49,119.64,283.85,open,mlopez
BILL-2025000141,VEND-00009,V51839,2025-08-23,2025-10-22,,266.94,266.94,0.0,paid,kpatel
BILL-2025000142,VEND-00039,V59469,2025-06-29,2025-08-28,PO-224450,925.18,925.18,0.0,paid,kpatel
BILL-2025000143,VEND-00008,V43638,2025-09-18,2025-11-17,,304.06,304.06,0.0,paid,sjohnson
BILL-2025000144,VEND-00011,V32257,2025-02-10,2025-03-27,PO-727465,708.95,708.95,0.0,paid,mlopez
BILL-2025000145,VEND-00017,V66528,2025-11-01,2025-12-16,PO-296219,348.8,348.8,0.0,paid,mlopez
BILL-2025000146,VEND-00025,V52551,2025-02-24,2025-03-26,PO-272398,3160.64,1159.12,2001.52,open,sjohnson
BILL-2025000147,VEND-00003,V63531,2025-10-13,2025-11-27,PO-456670,260.03,97.26,162.77,open,sjohnson
BILL-2025000148,VEND-00008,V32440,2025-06-23,2025-08-07,,219.45,219.45,0.0,paid,sjohnson
BILL-2025000149,VEND-00003,V61059,2025-06-06,2025-08-05,PO-887070,173.46,173.46,0.0,paid,sjohnson
BILL-2025000150,VEND-00022,V46041,2025-12-11,2026-01-10,PO-897213,1279.11,1279.11,0.0,paid,mlopez
BILL-2025000151,VEND-00011,V63425,2025-03-06,2025-04-05,PO-585205,234.3,234.3,0.0,paid,mlopez
BILL-2025000152,VEND-00005,V30014,2025-05-08,2025-06-22,PO-725955,648.51,608.71,39.8,open,sjohnson
BILL-2025000153,VEND-00025,V58937,2025-01-24,2025-02-23,PO-884192,3849.16,3849.16,0.0,paid,sjohnson
BILL-2025000154,VEND-00031,V38842,2025-12-12,2026-01-26,PO-915574,925.2,925.2,0.0,paid,sjohnson
BILL-2025000155,VEND-00016,V37355,2025-03-11,2025-05-10,PO-102774,1035.39,568.64,466.75,open,kpatel
BILL-2025000156,VEND-00015,V12591,2025-05-15,2025-06-29,PO-487490,2122.44,2122.44,0.0,paid,rwhite
BILL-2025000157,VEND-00029,V95403,2025-04-11,2025-06-10,PO-905610,699.72,699.72,0.0,paid,rwhite
BILL-2025000158,VEND-00022,V19616,2025-12-28,2026-02-26,PO-729843,960.4,355.07,605.33,open,kpatel
BILL-2025000159,VEND-00021,V28682,2025-12-10,2026-02-08,PO-805633,179.71,17.4,162.31,open,kpatel
BILL-2025000160,VEND-00014,V75602,2025-06-13,2025-08-12,PO-303466,2557.12,2557.12,0.0,paid,mlopez
BILL-2025000161,VEND-00032,V47198,2025-01-25,2025-02-24,PO-431989,300.67,300.67,0.0,paid,rwhite
BILL-2025000162,VEND-00020,V30028,2025-04-05,2025-05-05,PO-549688,1446.33,1446.33,0.0,paid,sjohnson
BILL-2025000163,VEND-00006,V37718,2025-03-14,2025-05-13,PO-500489,2714.05,2714.05,0.0,paid,mlopez
BILL-2025000164,VEND-00017,V52267,2025-03-30,2025-05-29,PO-626922,3869.22,3869.22,0.0,paid,sjohnson
BILL-2025000165,VEND-00018,V47979,2025-09-03,2025-11-02,PO-595101,2277.11,2277.11,0.0,paid,kpatel
BILL-2025000166,VEND-00031,V82353,2025-05-23,2025-06-22,PO-234745,209.56,209.56,0.0,paid,rwhite
BILL-2025000167,VEND-00014,V77611,2025-08-16,2025-10-15,PO-948854,2618.74,2618.74,0.0,paid,sjohnson
BILL-2025000168,VEND-00008,V15218,2025-08-23,2025-09-22,PO-711700,3815.34,3815.34,0.0,paid,sjohnson
BILL-2025000169,VEND-00035,V75193,2025-10-31,2025-11-30,PO-744667,878.61,878.61,0.0,paid,sjohnson
BILL-2025000170,VEND-00022,V92130,2025-10-15,2025-12-14,PO-887297,1968.33,1968.33,0.0,paid,sjohnson
BILL-2025000171,VEND-00004,V55939,2025-11-20,2026-01-19,PO-720833,693.86,693.86,0.0,paid,rwhite
BILL-2025000172,VEND-00035,V26026,2025-06-24,2025-08-23,PO-152929,1454.56,294.02,1160.54,open,kpatel
BILL-2025000173,VEND-00004,V92753,2025-02-01,2025-03-03,,1160.28,572.24,588.04,open,mlopez
BILL-2025000174,VEND-00026,V12545,2025-04-30,2025-06-14,PO-734058,1492.51,506.48,986.03,open,sjohnson
BILL-2025000175,VEND-00031,V30286,2025-10-23,2025-12-07,,549.93,473.16,76.77,open,kpatel
BILL-2025000176,VEND-00016,V36009,2025-08-18,2025-09-17,PO-100901,157.58,157.58,0.0,paid,mlopez
BILL-2025000177,VEND-00021,V11874,2025-05-20,2025-07-04,PO-169265,1616.55,1616.55,0.0,paid,rwhite
BILL-2025000178,VEND-00015,V48425,2025-12-28,2026-02-11,,109.91,109.91,0.0,paid,rwhite
BILL-2025000179,VEND-00026,V27504,2025-05-05,2025-07-04,PO-541317,396.93,396.93,0.0,paid,kpatel
BILL-2025000180,VEND-00027,V81607,2025-05-19,2025-07-03,PO-684734,1210.96,867.2,343.76,open,kpatel
BILL-2025000181,VEND-00031,V68097,2025-06-09,2025-08-08,PO-368829,672.49,672.49,0.0,paid,mlopez
BILL-2025000182,VEND-00005,V18259,2025-05-26,2025-07-25,PO-404702,117.91,117.91,0.0,paid,mlopez
BILL-2025000183,VEND-00039,V36040,2025-08-28,2025-10-27,PO-149052,678.58,678.58,0.0,paid,kpatel
BILL-2025000184,VEND-00035,V25088,2025-08-16,2025-09-15,,977.22,715.14,262.08,open,rwhite
BILL-2025000185,VEND-00035,V42235,2025-12-05,2026-01-19,PO-981567,473.53,468.49,5.04,open,kpatel
BILL-2025000186,VEND-00033,V15436,2025-02-03,2025-04-04,PO-551673,4176.4,4176.4,0.0,paid,mlopez
BILL-2025000187,VEND-00001,V75025,2025-02-15,2025-04-01,PO-243254,1499.79,1499.79,0.0,paid,mlopez
BILL-2025000188,VEND-00025,V64045,2025-09-21,2025-11-05,,436.78,436.78,0.0,paid,rwhite
BILL-2025000189,VEND-00003,V91308,2025-06-10,2025-07-10,PO-540719,141.97,141.97,0.0,paid,sjohnson
BILL-2025000190,VEND-00013,V60928,2025-12-09,2026-01-23,PO-106812,948.53,454.02,494.51,open,kpatel
BILL-2025000191,VEND-00021,V27814,2025-03-30,2025-04-29,PO-166863,1074.83,1074.83,0.0,paid,mlopez
BILL-2025000192,VEND-00009,V20806,2025-10-13,2025-11-12,PO-927206,1552.75,1213.79,338.96,open,mlopez
BILL-2025000193,VEND-00018,V54295,2025-07-11,2025-08-25,PO-719742,1358.72,1217.38,141.34,open,mlopez
BILL-2025000194,VEND-00009,V79621,2025-03-04,2025-05-03,PO-201542,832.43,832.43,0.0,paid,sjohnson
BILL-2025000195,VEND-00008,V77624,2025-08-23,2025-10-22,,1569.35,1569.35,0.0,paid,rwhite
BILL-2025000196,VEND-00022,V67834,2025-12-26,2026-01-25,,2519.03,2519.03,0.0,paid,kpatel
BILL-2025000197,VEND-00035,V96668,2025-06-05,2025-07-20,,682.64,682.64,0.0,paid,sjohnson
BILL-2025000198,VEND-00019,V64861,2025-07-07,2025-08-21,PO-268704,2005.67,2005.67,0.0,paid,kpatel
BILL-2025000199,VEND-00019,V42740,2025-06-02,2025-07-02,PO-949793,663.79,663.79,0.0,paid,mlopez
BILL-2025000200,VEND-00040,V62500,2025-10-16,2025-12-15,PO-397621,195.5,95.31,100.19,open,mlopez
BILL-2025000201,VEND-00022,V41337,2025-03-07,2025-05-06,PO-259059,404.87,344.57,60.3,open,sjohnson
BILL-2025000202,VEND-00032,V91336,2025-03-03,2025-04-17,PO-616925,1400.93,322.87,1078.06,open,mlopez
BILL-2025000203,VEND-00029,V33276,2025-02-24,2025-04-10,PO-845078,332.68,80.28,252.4,open,rwhite
BILL-2025000204,VEND-00027,V31547,2025-11-08,2025-12-23,PO-170858,298.38,298.38,0.0,paid,mlopez
BILL-2025000205,VEND-00005,V17974,2025-08-07,2025-10-06,,11504.44,11504.44,0.0,paid,mlopez
BILL-2025000206,VEND-00037,V31443,2025-08-23,2025-10-07,PO-243607,198.8,198.8,0.0,paid,rwhite
BILL-2025000207,VEND-00027,V83881,2025-12-21,2026-02-19,,1951.24,1951.24,0.0,paid,kpatel
BILL-2025000208,VEND-00037,V48392,2025-09-09,2025-11-08,PO-215296,1566.38,1566.38,0.0,paid,kpatel
BILL-2025000209,VEND-00002,V44671,2025-08-22,2025-10-06,PO-774710,279.14,279.14,0.0,paid,sjohnson
BILL-2025000210,VEND-00018,V84068,2025-05-12,2025-06-26,,1673.29,1097.3,575.99,open,sjohnson
BILL-2025000211,VEND-00018,V36993,2025-03-07,2025-05-06,PO-692777,2150.36,2150.36,0.0,paid,mlopez
BILL-2025000212,VEND-00038,V77753,2025-07-13,2025-09-11,PO-170648,932.22,932.22,0.0,paid,sjohnson
BILL-2025000213,VEND-00006,V12289,2025-07-23,2025-08-22,PO-366271,186.67,109.61,77.06,open,sjohnson
BILL-2025000214,VEND-00030,V89703,2025-09-22,2025-11-21,PO-867554,791.51,168.82,622.69,open,sjohnson
BILL-2025000215,VEND-00015,V80722,2025-10-06,2025-11-20,PO-234221,664.51,664.51,0.0,paid,kpatel
BILL-2025000216,VEND-00020,V48602,2025-06-26,2025-08-10,PO-462799,139.91,139.91,0.0,paid,kpatel
BILL-2025000217,VEND-00012,V22268,2025-01-01,2025-03-02,PO-276906,1305.84,1305.84,0.0,paid,sjohnson
BILL-2025000218,VEND-00035,V16892,2025-10-03,2025-11-17,PO-379619,408.82,408.82,0.0,paid,mlopez
BILL-2025000219,VEND-00008,V41792,2025-08-09,2025-09-23,PO-976797,1333.47,1333.47,0.0,paid,rwhite
BILL-2025000220,VEND-00026,V65858,2025-02-15,2025-04-01,PO-862494,6480.58,6480.58,0.0,paid,mlopez
BILL-2025000221,VEND-00001,V88724,2025-07-08,2025-08-07,PO-507631,304.08,304.08,0.0,paid,kpatel
BILL-2025000222,VEND-00010,V95005,2025-09-29,2025-10-29,PO-751061,2496.47,2496.47,0.0,paid,mlopez
BILL-2025000223,VEND-00012,V71627,2025-03-22,2025-05-06,PO-462718,377.29,346.07,31.22,open,kpatel
BILL-2025000224,VEND-00015,V39081,2025-01-09,2025-03-10,PO-519340,947.85,414.96,532.89,open,sjohnson
BILL-2025000225,VEND-00004,V43923,2025-02-16,2025-04-02,PO-190739,3412.45,3412.45,0.0,paid,kpatel
BILL-2025000226,VEND-00026,V49401,2025-09-04,2025-11-03,,1972.47,1972.47,0.0,paid,rwhite
BILL-2025000227,VEND-00033,V32996,2025-10-21,2025-12-05,PO-373918,1427.39,1427.39,0.0,paid,rwhite
BILL-2025000228,VEND-00006,V52267,2025-10-16,2025-12-15,PO-335049,2743.24,2743.24,0.0,paid,kpatel
BILL-2025000229,VEND-00020,V19529,2025-03-03,2025-04-02,,3239.99,3239.99,0.0,paid,sjohnson
BILL-2025000230,VEND-00032,V40505,2025-10-21,2025-11-20,,401.94,318.13,83.81,open,kpatel
BILL-2025000231,VEND-00011,V89274,2025-08-04,2025-09-03,PO-428178,799.16,799.16,0.0,paid,sjohnson
BILL-2025000232,VEND-00037,V56704,2025-01-12,2025-02-11,PO-993549,647.9,647.9,0.0,paid,rwhite
