customer_id,as_of_date,current,d_1_30,d_31_60,d_61_90,over_90,total
CUST-00120,2025-12-31,0.0,0.0,0.0,0.0,143.13,143.13
CUST-00121,2025-12-31,0.0,140.86,179.08,0.0,0.0,319.94
CUST-00122,2025-12-31,1374.32,1695.94,0.0,2476.78,3001.99,8549.03
CUST-00123,2025-12-31,257.63,0.0,0.0,0.0,4166.9,4424.53
CUST-00124,2025-12-31,0.0,732.43,0.0,50.58,94.91,877.92
CUST-00126,2025-12-31,701.82,0.0,0.0,107.12,192.4,1001.34
CUST-00127,2025-12-31,0.0,1155.21,0.0,0.0,3555.74,4710.95
CUST-00128,2025-12-31,0.0,0.0,0.0,0.0,2021.43,2021.43
CUST-00129,2025-12-31,0.0,0.0,0.0,61.79,1147.25,1209.04
CUST-00132,2025-12-31,692.62,0.0,0.0,0.0,2238.12,2930.74
CUST-00133,2025-12-31,0.0,0.0,0.0,0.0,583.3,583.3
CUST-00135,2025-12-31,0.0,0.0,0.0,0.0,11889.75,11889.75
CUST-00136,2025-12-31,0.0,0.0,0.0,0.0,3412.54,3412.54
CUST-00137,2025-12-31,0.0,0.0,0.0,0.0,774.45,774.45
CUST-00139,2025-12-31,1121.68,0.0,0.0,888.86,277.34,2287.88
CUST-00140,2025-12-31,0.0,0.0,193.42,0.0,3079.55,3272.97
CUST-00142,2025-12-31,180.26,0.0,0.0,0.0,3722.8,3903.06
CUST-00143,2025-12-31,0.0,0.0,0.0,0.0,3000.82,3000.82
CUST-00145,2025-12-31,0.0,0.0,0.0,0.0,272.37,272.37
CUST-00146,2025-12-31,0.0,0.0,3327.63,0.0,0.0,3327.63
CUST-00147,2025-12-31,19.95,0.0,0.0,0.0,1921.74,1941.69
CUST-00148,2025-12-31,0.0,3645.04,0.0,379.52,2496.43,6520.99
CUST-00149,2025-12-31,0.0,0.0,0.0,0.0,2905.64,2905.64
CUST-00150,2025-12-31,0.0,0.0,0.0,0.0,92.48,92.48
CUST-00151,2025-12-31,0.0,0.0,0.0,0.0,3141.65,3141.65
CUST-00153,2025-12-31,0.0,0.0,0.0,0.0,1058.34,1058.34
CUST-00154,2025-12-31,0.0,0.0,0.0,0.0,572.29,572.29
CUST-00155,2025-12-31,271.4,0.0,0.0,0.0,0.0,271.4
CUST-00156,2025-12-31,0.0,0.0,2309.15,0.0,0.0,2309.15
CUST-00157,2025-12-31,0.0,365.78,0.0,0.0,0.0,365.78
CUST-00158,2025-12-31,0.0,0.0,793.8,0.0,0.0,793.8
CUST-00159,2025-12-31,0.0,0.0,0.0,1067.35,0.0,1067.35
CUST-00160,2025-12-31,0.0,0.0,0.0,933.17,1273.83,2207.0
CUST-00161,2025-12-31,446.82,212.29,0.0,129.4,0.0,788.51
CUST-00162,2025-12-31,1684.13,0.0,0.0,0.0,0.0,1684.13
CUST-00163,2025-12-31,0.0,0.0,0.0,0.0,699.04,699.04
CUST-00164,2025-12-31,0.0,0.0,0.0,0.0,6486.0,6486.0
CUST-00165,2025-12-31,0.0,2089.67,0.0,0.0,364.54,2454.21
CUST-00167,2025-12-31,0.0,354.46,0.0,0.0,471.47,825.93
CUST-00168,2025-12-31,0.0,0.0,0.0,0.0,732.18,732.18
CUST-00169,2025-12-31,0.0,0.0,0.0,0.0,1239.29,1239.29
CUST-00170,2025-12-31,942.38,477.26,0.0,0.0,3203.26,4622.9
CUST-00171,2025-12-31,0.0,0.0,0.0,0.0,487.7,487.7
CUST-00172,2025-12-31,0.0,0.0,0.0,0.0,3672.02,3672.02
CUST-00173,2025-12-31,890.61,0.0,0.0,0.0,113.95,1004.56
CUST-00175,2025-12-31,0.0,0.0,0.0,0.0,5329.81,5329.81
CUST-00176,2025-12-31,0.0,0.0,0.0,0.0,18.82,18.82
CUST-00177,2025-12-31,0.0,0.0,0.0,0.0,206.29,206.29
CUST-00178,2025-12-31,889.79,0.0,0.0,0.0,0.0,889.79
CUST-00179,2025-12-31,0.0,0.0,0.0,839.27,150.05,989.32
CUST-00180,2025-12-31,0.0,0.0,0.0,0.0,92.1,92.1
CUST-00181,2025-12-31,0.0,0.0,760.65,0.0,931.68,1692.33
CUST-00182,2025-12-31,0.0,0.0,0.0,0.0,45.67,45.67
CUST-00183,2025-12-31,145.66,0.0,0.0,0.0,3052.2,3197.86
CUST-00185,2025-12-31,0.0,0.0,0.0,0.0,654.66,654.66
CUST-00186,2025-12-31,0.0,175.22,0.0,0.0,975.83,1151.05
CUST-00187,2025-12-31,700.41,0.0,0.0,0.0,938.47,1638.88
CUST-00188,2025-12-31,0.0,374.11,0.0,0.0,0.0,374.11
CUST-00189,2025-12-31,0.0,0.0,0.0,6015.42,1759.75,7775.17
CUST-00190,2025-12-31,805.96,0.0,0.0,0.0,640.12,1446.08
CUST-00191,2025-12-31,0.0,0.0,0.0,0.0,382.11,382.11
CUST-00192,2025-12-31,0.0,496.35,0.0,0.0,395.57,891.92
CUST-00193,2025-12-31,0.0,0.0,0.0,0.0,58.33,58.33
CUST-00194,2025-12-31,0.0,0.0,0.0,0.0,1672.59,1672.59
CUST-00195,2025-12-31,0.0,1086.14,0.0,0.0,3574.46,4660.6
CUST-00196,2025-12-31,0.0,294.78,0.0,0.0,239.94,534.72
CUST-00197,2025-12-31,0.0,0.0,0.0,13.19,516.21,529.4
CUST-00198,2025-12-31,0.0,0.0,0.0,525.91,920.97,1446.88
CUST-00199,2025-12-31,0.0,0.0,231.84,0.0,1883.72,2115.56
CUST-00200,2025-12-31,0.0,0.0,2094.67,643.0,0.0,2737.67
CUST-00201,2025-12-31,1752.59,8.11,0.0,0.0,1288.04,3048.74
CUST-00203,2025-12-31,0.0,0.0,0.0,0.0,508.57,508.57
CUST-00204,2025-12-31,0.0,0.0,0.0,0.0,75.61,75.61
CUST-00205,2025-12-31,0.0,0.0,0.0,0.0,297.37,297.37
CUST-00206,2025-12-31,0.0,0.0,0.0,0.0,682.93,682.93
CUST-00209,2025-12-31,0.0,0.0,0.0,0.0,227.9,227.9
CUST-00212,2025-12-31,0.0,0.0,0.0,0.0,1524.28,1524.28
CUST-00213,2025-12-31,0.0,0.0,0.0,0.0,545.04,545.04
CUST-00214,2025-12-31,0.0,0.0,0.0,0.0,192.38,192.38
CUST-00215,2025-12-31,0.0,0.0,0.0,0.0,113.32,113.32
CUST-00217,2025-12-31,0.0,0.0,0.0,311.82,1022.73,1334.55
CUST-00218,2025-12-31,0.0,0.0,0.0,2641.66,1275.43,3917.09
CUST-00219,2025-12-31,0.0,0.0,0.0,0.0,1386.5,1386.5
CUST-00220,2025-12-31,0.0,640.3,0.0,0.0,0.0,640.3
CUST-00222,2025-12-31,0.0,0.0,0.0,0.0,408.42,408.42
CUST-00223,2025-12-31,0.0,0.0,0.0,0.0,1435.61,1435.61
CUST-00225,2025-12-31,0.0,0.0,0.0,0.0,2380.98,2380.98
CUST-00226,2025-12-31,0.0,0.0,834.56,734.19,260.27,1829.02
CUST-00227,2025-12-31,0.0,0.0,0.0,0.0,465.1,465.1
CUST-00228,2025-12-31,0.0,2608.91,237.08,0.0,1532.07,4378.06
CUST-00229,2025-12-31,0.0,0.0,1913.94,0.0,1280.17,3194.11
CUST-00230,2025-12-31,0.0,0.0,597.97,0.0,1127.77,1725.74
CUST-00231,2025-12-31,0.0,0.0,26.14,0.0,1389.36,1415.5
CUST-00232,2025-12-31,0.0,0.0,0.0,0.0,392.31,392.31
CUST-00233,2025-12-31,0.0,1025.91,0.0,0.0,376.25,1402.16
CUST-00234,2025-12-31,0.0,0.0,250.81,0.0,6318.42,6569.23
CUST-00235,2025-12-31,0.0,0.0,0.0,115.57,1.47,117.04
CUST-00236,2025-12-31,0.0,0.0,0.0,0.0,1512.77,1512.77
CUST-00238,2025-12-31,0.0,1058.45,192.67,0.0,1084.48,2335.6
CUST-00239,2025-12-31,100.76,0.0,755.15,0.0,1746.32,2602.23
CUST-00240,2025-12-31,0.0,797.13,0.0,0.0,1373.1,2170.23
CUST-00241,2025-12-31,0.0,0.0,145.09,0.0,3872.87,4017.96
CUST-00242,2025-12-31,0.0,0.0,524.29,0.0,4485.21,5009.5
CUST-00243,2025-12-31,0.0,0.0,0.0,0.0,195.68,195.68
CUST-00245,2025-12-31,0.0,0.0,0.0,3335.27,1508.14,4843.41
CUST-00246,2025-12-31,0.0,0.0,0.0,0.0,681.26,681.26
CUST-00247,2025-12-31,319.19,1617.34,1440.58,0.0,1381.55,4758.66
CUST-00248,2025-12-31,0.0,0.0,0.0,0.0,2347.49,2347.49
CUST-00249,2025-12-31,0.0,0.0,0.0,0.0,695.35,695.35
CUST-00252,2025-12-31,0.0,0.0,115.76,0.0,1449.5,1565.26
CUST-00253,2025-12-31,0.0,30.4,1323.86,0.0,1177.21,2531.47
CUST-00254,2025-12-31,1099.91,0.0,0.0,0.0,0.0,1099.91
CUST-00255,2025-12-31,0.0,0.0,962.88,0.0,0.0,962.88
CUST-00256,2025-12-31,0.0,179.3,0.0,19.7,0.0,199.0
CUST-00258,2025-12-31,0.0,0.0,1284.75,0.0,1473.69,2758.44
CUST-00261,2025-12-31,255.4,0.0,0.0,0.0,888.14,1143.54
CUST-00262,2025-12-31,62.98,76.25,0.0,0.0,88.22,227.45
CUST-00263,2025-12-31,0.0,0.0,0.0,0.0,3371.34,3371.34
CUST-00264,2025-12-31,0.0,0.0,0.0,0.0,2468.06,2468.06
CUST-00265,2025-12-31,0.0,0.0,0.0,0.0,7133.19,7133.19
CUST-00266,2025-12-31,0.0,0.0,0.0,0.0,3.89,3.89
CUST-00267,2025-12-31,0.0,0.0,0.0,0.0,2561.08,2561.08
CUST-00268,2025-12-31,1059.33,111.85,520.09,0.0,1052.77,2744.04
CUST-00269,2025-12-31,35.31,0.0,0.0,414.9,0.0,450.21
CUST-00272,2025-12-31,1492.14,227.81,0.0,0.0,4115.08,5835.03
CUST-00273,2025-12-31,1011.02,0.0,0.0,0.0,989.42,2000.44
CUST-00274,2025-12-31,2015.41,0.0,0.0,0.0,0.0,2015.41
CUST-00275,2025-12-31,0.0,484.63,0.0,0.0,0.0,484.63
CUST-00277,2025-12-31,0.0,0.0,0.0,0.0,3617.76,3617.76
CUST-00278,2025-12-31,0.0,0.0,0.0,0.0,877.02,877.02
CUST-00280,2025-12-31,0.0,0.0,207.5,0.0,350.28,557.78
CUST-00281,2025-12-31,0.0,0.0,468.89,0.0,990.6,1459.49
CUST-00282,2025-12-31,0.0,0.0,0.0,0.0,2449.51,2449.51
CUST-00283,2025-12-31,1489.99,0.0,0.0,0.0,161.21,1651.2
CUST-00284,2025-12-31,0.0,1305.11,0.0,995.28,0.0,2300.39
CUST-00286,2025-12-31,0.0,0.0,669.29,0.0,163.19,832.48
CUST-00287,2025-12-31,0.0,0.0,0.0,0.0,592.84,592.84
CUST-00288,2025-12-31,0.0,0.0,0.0,0.0,7670.09,7670.09
CUST-00290,2025-12-31,0.0,0.0,0.0,0.0,445.86,445.86
CUST-00291,2025-12-31,0.0,0.0,0.0,0.0,326.0,326.0
CUST-00292,2025-12-31,0.0,0.0,0.0,0.0,1466.23,1466.23
CUST-00293,2025-12-31,0.0,0.0,0.0,0.0,2128.61,2128.61
CUST-00294,2025-12-31,0.0,0.0,0.0,158.73,2813.87,2972.6
CUST-00295,2025-12-31,1637.23,1132.09,0.0,0.0,733.79,3503.11
CUST-00296,2025-12-31,0.0,0.0,0.0,0.0,2100.56,2100.56
CUST-00297,2025-12-31,0.0,0.0,0.0,0.0,1571.63,1571.63
CUST-00298,2025-12-31,0.0,0.0,0.0,0.0,1363.18,1363.18
CUST-00299,2025-12-31,32.78,0.0,306.84,0.0,903.43,1243.05
CUST-00300,2025-12-31,82.32,0.0,0.0,0.0,640.3,722.62
CUST-00301,2025-12-31,0.0,0.0,0.0,0.0,2525.55,2525.55
CUST-00302,2025-12-31,0.0,214.38,116.82,0.0,0.0,331.2
CUST-00303,2025-12-31,0.0,0.0,0.0,0.0,703.87,703.87
CUST-00304,2025-12-31,1977.55,0.0,0.0,0.0,737.78,2715.33
CUST-00305,2025-12-31,0.0,0.0,0.0,0.0,816.61,816.61
CUST-00306,2025-12-31,0.0,0.0,0.0,0.0,527.53,527.53
CUST-00307,2025-12-31,0.0,0.0,0.0,0.0,344.47,344.47
CUST-00308,2025-12-31,0.0,0.0,0.0,0.0,524.93,524.93
CUST-00309,2025-12-31,0.0,5039.57,0.0,0.0,1166.32,6205.89
CUST-00310,2025-12-31,0.0,0.0,573.67,0.0,1828.88,2402.55
CUST-00311,2025-12-31,0.0,0.0,0.0,0.0,2410.38,2410.38
CUST-00312,2025-12-31,0.0,0.0,0.0,0.0,2238.99,2238.99
CUST-00313,2025-12-31,523.37,0.0,0.0,0.0,372.68,896.05
CUST-00314,2025-12-31,0.0,0.0,0.0,1229.28,0.0,1229.28
CUST-00316,2025-12-31,0.0,0.0,0.0,0.0,1307.65,1307.65
CUST-00317,2025-12-31,0.0,0.0,0.0,0.0,84.81,84.81
CUST-00318,2025-12-31,0.0,0.0,0.0,0.0,189.66,189.66
CUST-00319,2025-12-31,733.58,0.0,0.0,0.0,1769.2,2502.78
CUST-00320,2025-12-31,1542.45,4662.1,0.0,0.0,120.58,6325.13
CUST-00321,2025-12-31,0.0,0.0,0.0,0.0,4266.55,4266.55
CUST-00322,2025-12-31,0.0,0.0,0.0,0.0,2872.65,2872.65
CUST-00324,2025-12-31,0.0,0.0,0.0,0.0,1015.31,1015.31
CUST-00325,2025-12-31,0.0,0.0,3228.14,0.0,0.0,3228.14
CUST-00327,2025-12-31,565.42,0.0,0.0,1802.58,1012.38,3380.38
CUST-00329,2025-12-31,0.0,0.0,2042.98,0.0,532.69,2575.67
CUST-00331,2025-12-31,1844.99,0.0,0.0,0.0,256.58,2101.57
CUST-00332,2025-12-31,0.0,1212.4,0.0,0.0,12.53,1224.93
CUST-00333,2025-12-31,0.0,0.0,0.0,0.0,625.98,625.98
CUST-00334,2025-12-31,1209.52,0.0,340.58,0.0,255.41,1805.51
CUST-00336,2025-12-31,0.0,4950.58,0.0,0.0,1344.97,6295.55
CUST-00338,2025-12-31,0.0,4576.81,0.0,121.23,306.11,5004.15
CUST-00339,2025-12-31,0.0,0.0,389.01,0.0,0.0,389.01
CUST-00340,2025-12-31,0.0,0.0,0.0,0.0,1224.37,1224.37
CUST-00341,2025-12-31,0.0,0.0,0.0,0.0,564.71,564.71
CUST-00342,2025-12-31,0.0,0.0,0.0,0.0,1915.2,1915.2
CUST-00343,2025-12-31,0.0,0.0,0.0,0.0,6069.33,6069.33
CUST-00344,2025-12-31,0.0,0.0,0.0,1461.35,193.21,1654.56
CUST-00345,2025-12-31,0.0,0.0,0.0,0.0,6292.89,6292.89
CUST-00346,2025-12-31,0.0,0.0,0.0,0.0,1160.87,1160.87
CUST-00347,2025-12-31,0.0,0.0,0.0,1633.9,464.76,2098.66
CUST-00348,2025-12-31,0.0,0.0,233.53,0.0,352.4,585.93
CUST-00349,2025-12-31,0.0,0.0,0.0,0.0,241.67,241.67
CUST-00350,2025-12-31,0.0,0.0,0.0,0.0,1322.68,1322.68
CUST-00351,2025-12-31,0.0,0.0,0.0,1378.66,7552.68,8931.34
CUST-00352,2025-12-31,0.0,0.0,882.4,0.0,1520.54,2402.94
CUST-00354,2025-12-31,0.0,0.0,0.0,0.0,2857.95,2857.95
CUST-00355,2025-12-31,0.0,0.0,0.0,0.0,676.53,676.53
CUST-00356,2025-12-31,0.0,1954.65,876.68,0.0,1154.26,3985.59
CUST-00358,2025-12-31,1121.03,1075.21,0.0,23.68,3546.71,5766.63
CUST-00359,2025-12-31,0.0,0.0,0.0,0.0,413.75,413.75
CUST-00361,2025-12-31,771.41,0.0,0.0,0.0,0.0,771.41
CUST-00362,2025-12-31,0.0,0.0,0.0,0.0,320.28,320.28
CUST-00363,2025-12-31,0.0,181.02,164.23,0.0,522.23,867.48
CUST-00364,2025-12-31,0.0,0.0,0.0,0.0,1363.36,1363.36
CUST-00365,2025-12-31,0.0,0.0,0.0,0.0,123.09,123.09
CUST-00367,2025-12-31,0.0,0.0,352.19,0.0,1029.94,1382.13
CUST-00368,2025-12-31,0.0,0.0,0.0,1535.03,629.66,2164.69
CUST-00370,2025-12-31,0.0,0.0,0.0,0.0,1112.26,1112.26
CUST-00371,2025-12-31,0.0,0.0,0.0,1573.22,3598.73,5171.95
CUST-00372,2025-12-31,0.0,0.0,0.0,0.0,171.4,171.4
CUST-00373,2025-12-31,0.0,0.0,0.0,1800.37,797.66,2598.03
CUST-00374,2025-12-31,0.0,0.0,0.0,0.0,7633.3,7633.3
CUST-00375,2025-12-31,0.0,0.0,0.0,667.28,517.9,1185.18
CUST-00376,2025-12-31,0.0,0.0,0.0,0.0,665.25,665.25
CUST-00378,2025-12-31,0.0,0.0,0.0,0.0,1097.79,1097.79
CUST-00379,2025-12-31,3589.92,0.0,0.0,0.0,187.87,3777.79
CUST-00382,2025-12-31,0.0,0.0,0.0,0.0,1231.5,1231.5
CUST-00383,2025-12-31,0.0,0.0,0.0,0.0,231.35,231.35
CUST-00384,2025-12-31,0.0,0.0,0.0,0.0,178.24,178.24
CUST-00385,2025-12-31,0.0,0.0,0.0,0.0,667.5,667.5
CUST-00386,2025-12-31,0.0,0.0,0.0,0.0,310.68,310.68
CUST-00387,2025-12-31,0.0,1192.84,0.0,0.0,0.0,1192.84
CUST-00388,2025-12-31,0.0,0.0,850.15,0.0,0.0,850.15
CUST-00391,2025-12-31,0.0,0.0,0.0,0.0,369.0,369.0
CUST-00392,2025-12-31,0.0,0.0,0.0,96.56,69.51,166.07
CUST-00393,2025-12-31,0.0,0.0,0.0,1132.87,0.0,1132.87
CUST-00394,2025-12-31,0.0,0.0,0.0,0.0,2250.47,2250.47
CUST-00395,2025-12-31,0.0,0.0,0.0,888.03,521.83,1409.86
CUST-00396,2025-12-31,0.0,0.0,163.29,0.0,1265.65,1428.94
CUST-00398,2025-12-31,248.58,0.0,0.0,0.0,2841.55,3090.13
CUST-00399,2025-12-31,0.0,0.0,481.95,0.0,340.14,822.09
CUST-00400,2025-12-31,0.0,0.0,0.0,0.0,278.86,278.86
