invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000059,CUST-00077,2025-12-28,2026-02-26,714.4,714.4,0.0,paid,USD
INV-2025000060,CUST-00034,2025-11-11,2025-11-26,370.96,370.96,0.0,paid,USD
INV-2025000061,CUST-00036,2025-04-01,2025-05-16,40.35,40.35,0.0,paid,USD
INV-2025000062,CUST-00050,2025-06-28,2025-07-28,3037.14,3037.14,0.0,paid,USD
INV-2025000063,CUST-00031,2025-10-03,2025-11-17,610.51,3.99,606.52,open,USD
INV-2025000064,CUST-00049,2025-10-24,2025-11-08,1358.58,1358.58,0.0,paid,USD
INV-2025000065,CUST-00041,2025-11-08,2026-01-07,3661.09,3661.09,0.0,paid,USD
INV-2025000066,CUST-00079,2025-08-02,2025-09-01,1381.51,866.15,515.36,open,USD
INV-2025000067,CUST-00035,2025-05-06,2025-06-05,211.18,113.17,98.01,open,USD
INV-2025000068,CUST-00015,2025-07-08,2025-07-23,1036.11,1036.11,0.0,paid,USD
INV-2025000069,CUST-00006,2025-09-26,2025-11-25,1005.62,1005.62,0.0,paid,USD
INV-2025000070,CUST-00034,2025-04-28,2025-05-28,141.44,141.44,0.0,paid,USD
INV-2025000071,CUST-00032,2025-08-16,2025-10-15,2006.89,2006.89,0.0,paid,USD
INV-2025000072,CUST-00046,2025-01-05,2025-02-19,975.89,590.85,385.04,open,USD
INV-2025000073,CUST-00028,2025-05-18,2025-07-17,4170.1,1804.32,2365.78,open,USD
INV-2025000074,CUST-00064,2025-11-30,2025-12-30,1164.8,1164.8,0.0,paid,USD
INV-2025000075,CUST-00034,2025-01-15,2025-03-01,4756.01,4756.01,0.0,paid,USD
INV-2025000076,CUST-00054,2025-03-17,2025-05-01,1049.43,15.78,1033.65,open,USD
INV-2025000077,CUST-00024,2025-08-30,2025-09-29,3047.38,3047.38,0.0,paid,USD
INV-2025000078,CUST-00063,2025-12-19,2026-02-02,1447.63,1447.63,0.0,paid,USD
INV-2025000079,CUST-00079,2025-12-06,2026-02-04,2227.91,2227.91,0.0,paid,USD
INV-2025000080,CUST-00007,2025-06-25,2025-07-10,61.79,14.88,46.91,open,USD
INV-2025000081,CUST-00064,2025-08-23,2025-10-07,537.11,537.11,0.0,paid,USD
INV-2025000082,CUST-00058,2025-07-30,2025-08-29,484.81,484.81,0.0,paid,USD
INV-2025000083,CUST-00014,2025-11-01,2025-12-31,405.99,405.99,0.0,paid,USD
INV-2025000084,CUST-00008,2025-08-28,2025-09-27,3175.95,1350.4,1825.55,open,USD
INV-2025000085,CUST-00065,2025-11-30,2025-12-30,2729.22,802.07,1927.15,open,USD
INV-2025000086,CUST-00066,2025-07-12,2025-08-26,320.56,320.56,0.0,paid,USD
INV-2025000087,CUST-00056,2025-08-09,2025-09-08,919.49,729.64,189.85,open,USD
INV-2025000088,CUST-00012,2025-01-07,2025-02-21,552.74,454.86,97.88,open,USD
INV-2025000089,CUST-00046,2025-08-28,2025-10-27,1948.15,1948.15,0.0,paid,USD
INV-2025000090,CUST-00071,2025-06-12,2025-07-27,958.21,958.21,0.0,paid,USD
INV-2025000091,CUST-00069,2025-12-21,2026-02-19,2891.94,2891.94,0.0,paid,USD
INV-2025000092,CUST-00017,2025-07-29,2025-09-12,914.0,914.0,0.0,paid,USD
INV-2025000093,CUST-00050,2025-11-21,2025-12-21,1146.65,420.88,725.77,open,USD
INV-2025000094,CUST-00079,2025-03-26,2025-04-25,1651.31,1250.85,400.46,open,USD
INV-2025000095,CUST-00077,2025-03-13,2025-03-28,668.13,668.13,0.0,paid,USD
INV-2025000096,CUST-00066,2025-08-02,2025-09-16,2119.18,1265.03,854.15,open,USD
INV-2025000097,CUST-00026,2025-07-04,2025-08-18,4016.89,4016.89,0.0,paid,USD
INV-2025000098,CUST-00018,2025-09-28,2025-10-28,584.1,584.1,0.0,paid,USD
INV-2025000099,CUST-00031,2025-02-12,2025-03-29,2205.02,2205.02,0.0,paid,USD
INV-2025000100,CUST-00061,2025-12-15,2026-01-14,80.31,80.31,0.0,paid,USD
INV-2025000101,CUST-00034,2025-01-25,2025-02-09,2842.26,1339.42,1502.84,open,USD
INV-2025000102,CUST-00073,2025-11-13,2025-12-28,544.3,158.75,385.55,open,USD
INV-2025000103,CUST-00049,2025-10-22,2025-12-21,429.85,429.85,0.0,paid,USD
INV-2025000104,CUST-00058,2025-03-26,2025-04-10,341.78,341.78,0.0,paid,USD
INV-2025000105,CUST-00016,2025-05-17,2025-06-01,2062.69,2062.69,0.0,paid,USD
INV-2025000106,CUST-00030,2025-05-11,2025-05-26,615.1,615.1,0.0,paid,USD
INV-2025000107,CUST-00075,2025-11-16,2025-12-31,3910.06,3910.06,0.0,paid,USD
INV-2025000108,CUST-00072,2025-12-30,2026-02-13,2651.15,2651.15,0.0,paid,USD
INV-2025000109,CUST-00018,2025-01-27,2025-02-26,5771.34,5771.34,0.0,paid,USD
INV-2025000110,CUST-00005,2025-03-16,2025-05-15,470.26,126.03,344.23,open,USD
INV-2025000111,CUST-00076,2025-09-02,2025-09-17,6624.16,6624.16,0.0,paid,USD
INV-2025000112,CUST-00021,2025-05-07,2025-05-22,3003.11,3003.11,0.0,paid,USD
INV-2025000113,CUST-00033,2025-01-17,2025-03-03,302.12,187.5,114.62,open,USD
INV-2025000114,CUST-00016,2025-09-10,2025-09-25,900.06,900.06,0.0,paid,USD
INV-2025000115,CUST-00054,2025-05-06,2025-05-21,357.08,357.08,0.0,paid,USD
INV-2025000116,CUST-00028,2025-03-31,2025-05-30,2774.68,2774.68,0.0,paid,USD
INV-2025000117,CUST-00065,2025-06-04,2025-07-19,1014.44,959.61,54.83,open,USD
INV-2025000118,CUST-00049,2025-07-18,2025-09-01,2694.38,2694.38,0.0,paid,USD
INV-2025000119,CUST-00001,2025-02-17,2025-04-03,2452.75,2452.75,0.0,paid,USD
INV-2025000120,CUST-00055,2025-05-17,2025-07-01,308.0,308.0,0.0,paid,USD
INV-2025000121,CUST-00074,2025-02-16,2025-04-17,1572.16,529.22,1042.94,open,USD
INV-2025000122,CUST-00050,2025-05-26,2025-07-10,2216.27,2216.27,0.0,paid,USD
INV-2025000123,CUST-00030,2025-09-26,2025-11-25,1383.2,1383.2,0.0,paid,USD
INV-2025000124,CUST-00077,2025-10-13,2025-10-28,389.32,389.32,0.0,paid,USD
INV-2025000125,CUST-00061,2025-12-13,2025-12-28,607.92,574.82,33.1,open,USD
INV-2025000126,CUST-00002,2025-05-25,2025-07-24,2122.96,2122.96,0.0,paid,USD
INV-2025000127,CUST-00036,2025-07-06,2025-08-20,1848.08,1848.08,0.0,paid,USD
INV-2025000128,CUST-00030,2025-10-02,2025-10-17,369.58,369.58,0.0,paid,USD
INV-2025000129,CUST-00078,2025-06-22,2025-07-07,336.98,283.75,53.23,open,USD
INV-2025000130,CUST-00012,2025-01-22,2025-03-23,207.8,207.8,0.0,paid,USD
INV-2025000131,CUST-00044,2025-12-10,2025-12-25,553.35,553.35,0.0,paid,USD
INV-2025000132,CUST-00035,2025-11-04,2025-12-04,4025.72,4025.72,0.0,paid,USD
INV-2025000133,CUST-00034,2025-05-31,2025-07-30,5275.6,5275.6,0.0,paid,USD
INV-2025000134,CUST-00023,2025-01-20,2025-03-06,4663.49,4663.49,0.0,paid,USD
INV-2025000135,CUST-00042,2025-09-11,2025-11-10,20797.14,10270.74,10526.4,open,USD
INV-2025000136,CUST-00020,2025-02-17,2025-04-18,404.29,169.25,235.04,open,USD
INV-2025000137,CUST-00052,2025-11-08,2025-11-23,307.76,256.76,51.0,open,USD
INV-2025000138,CUST-00062,2025-06-17,2025-07-02,347.97,347.97,0.0,paid,USD
INV-2025000139,CUST-00067,2025-03-03,2025-04-17,417.1,238.28,178.82,open,USD
INV-2025000140,CUST-00024,2025-10-29,2025-11-13,1153.6,1153.6,0.0,paid,USD
INV-2025000141,CUST-00077,2025-08-06,2025-09-05,218.13,151.16,66.97,open,USD
INV-2025000142,CUST-00011,2025-12-25,2026-02-23,296.77,137.96,158.81,open,USD
INV-2025000143,CUST-00049,2025-11-29,2026-01-13,1367.44,1367.44,0.0,paid,USD
INV-2025000144,CUST-00069,2025-05-12,2025-06-26,2334.47,2334.47,0.0,paid,USD
INV-2025000145,CUST-00055,2025-07-02,2025-08-16,2380.93,2380.93,0.0,paid,USD
INV-2025000146,CUST-00042,2025-03-11,2025-03-26,354.57,354.57,0.0,paid,USD
INV-2025000147,CUST-00078,2025-12-04,2026-01-03,575.1,551.18,23.92,open,USD
INV-2025000148,CUST-00054,2025-08-18,2025-09-17,306.34,306.34,0.0,paid,USD
INV-2025000149,CUST-00060,2025-09-19,2025-10-04,3975.56,2377.67,1597.89,open,USD
INV-2025000150,CUST-00045,2025-06-15,2025-06-30,1471.79,428.42,1043.37,open,USD
INV-2025000151,CUST-00022,2025-11-17,2026-01-01,740.94,440.49,300.45,open,USD
INV-2025000152,CUST-00053,2025-05-07,2025-06-06,855.17,855.17,0.0,paid,USD
INV-2025000153,CUST-00030,2025-09-18,2025-11-17,1749.58,1749.58,0.0,paid,USD
INV-2025000154,CUST-00011,2025-04-14,2025-05-29,1079.35,1079.35,0.0,paid,USD
INV-2025000155,CUST-00016,2025-07-17,2025-08-01,541.94,541.94,0.0,paid,USD
INV-2025000156,CUST-00030,2025-03-21,2025-04-20,2911.15,2370.58,540.57,open,USD
INV-2025000157,CUST-00049,2025-06-30,2025-08-14,561.27,504.13,57.14,open,USD
INV-2025000158,CUST-00076,2025-02-11,2025-03-13,1911.83,1911.83,0.0,paid,USD
INV-2025000159,CUST-00053,2025-03-24,2025-04-23,607.69,607.69,0.0,paid,USD
INV-2025000160,CUST-00028,2025-12-27,2026-02-10,560.06,55.36,504.7,open,USD
INV-2025000161,CUST-00075,2025-12-04,2025-12-19,283.85,283.85,0.0,paid,USD
INV-2025000162,CUST-00041,2025-04-18,2025-05-18,1614.32,1614.32,0.0,paid,USD
INV-2025000163,CUST-00006,2025-06-14,2025-06-29,449.08,449.08,0.0,paid,USD
INV-2025000164,CUST-00002,2025-05-22,2025-06-06,2673.42,2673.42,0.0,paid,USD
INV-2025000165,CUST-00004,2025-10-19,2025-11-18,913.03,913.03,0.0,paid,USD
INV-2025000166,CUST-00013,2025-10-04,2025-10-19,1237.79,1237.79,0.0,paid,USD
INV-2025000167,CUST-00018,2025-08-27,2025-09-26,517.35,517.35,0.0,paid,USD
INV-2025000168,CUST-00059,2025-11-28,2025-12-28,1816.39,1816.39,0.0,paid,USD
INV-2025000169,CUST-00011,2025-11-01,2025-12-01,4930.83,4930.83,0.0,paid,USD
INV-2025000170,CUST-00024,2025-08-06,2025-10-05,522.71,522.71,0.0,paid,USD
INV-2025000171,CUST-00078,2025-05-15,2025-07-14,1184.63,1184.63,0.0,paid,USD
INV-2025000172,CUST-00029,2025-01-05,2025-01-20,1350.94,1350.94,0.0,paid,USD
INV-2025000173,CUST-00064,2025-01-29,2025-03-30,1799.03,523.47,1275.56,open,USD
INV-2025000174,CUST-00014,2025-03-21,2025-05-05,1015.32,1015.32,0.0,paid,USD
INV-2025000175,CUST-00053,2025-12-11,2026-01-10,2610.8,2610.8,0.0,paid,USD
INV-2025000176,CUST-00025,2025-03-09,2025-04-23,376.66,376.66,0.0,paid,USD
INV-2025000177,CUST-00013,2025-08-30,2025-10-29,517.77,517.77,0.0,paid,USD
INV-2025000178,CUST-00035,2025-05-08,2025-06-07,4016.14,1083.35,2932.79,open,USD
INV-2025000179,CUST-00020,2025-08-08,2025-09-22,2242.53,787.21,1455.32,open,USD
INV-2025000180,CUST-00012,2025-03-24,2025-05-23,2099.0,708.42,1390.58,open,USD
INV-2025000181,CUST-00005,2025-07-10,2025-08-24,931.19,931.19,0.0,paid,USD
INV-2025000182,CUST-00069,2025-02-10,2025-03-12,4976.62,4976.62,0.0,paid,USD
INV-2025000183,CUST-00019,2025-11-16,2026-01-15,336.33,24.49,311.84,open,USD
INV-2025000184,CUST-00049,2025-07-31,2025-09-29,516.02,331.13,184.89,open,USD
INV-2025000185,CUST-00013,2025-10-31,2025-11-30,614.72,614.72,0.0,paid,USD
INV-2025000186,CUST-00020,2025-11-12,2025-12-12,850.57,46.64,803.93,open,USD
INV-2025000187,CUST-00036,2025-03-21,2025-04-20,1870.1,1870.1,0.0,paid,USD
INV-2025000188,CUST-00074,2025-05-04,2025-06-18,263.95,263.95,0.0,paid,USD
INV-2025000189,CUST-00013,2025-04-20,2025-06-19,801.77,291.39,510.38,open,USD
INV-2025000190,CUST-00002,2025-04-07,2025-05-22,853.44,0.6,852.84,open,USD
INV-2025000191,CUST-00046,2025-04-12,2025-05-27,733.47,733.47,0.0,paid,USD
INV-2025000192,CUST-00053,2025-12-01,2025-12-16,880.52,280.07,600.45,open,USD
INV-2025000193,CUST-00058,2025-03-18,2025-05-17,309.49,309.49,0.0,paid,USD
INV-2025000194,CUST-00051,2025-03-04,2025-04-18,6731.28,6731.28,0.0,paid,USD
INV-2025000195,CUST-00079,2025-06-19,2025-08-18,2126.67,2126.67,0.0,paid,USD
INV-2025000196,CUST-00050,2025-11-03,2025-12-18,1144.64,930.5,214.14,open,USD
INV-2025000197,CUST-00066,2025-06-10,2025-07-25,706.33,706.33,0.0,paid,USD
INV-2025000198,CUST-00043,2025-03-07,2025-04-06,2869.86,2869.86,0.0,paid,USD
INV-2025000199,CUST-00046,2025-02-27,2025-04-13,3138.49,1640.19,1498.3,open,USD
INV-2025000200,CUST-00037,2025-12-05,2026-01-19,1439.48,69.93,1369.55,open,USD
INV-2025000201,CUST-00076,2025-01-14,2025-03-15,818.87,818.87,0.0,paid,USD
INV-2025000202,CUST-00004,2025-09-04,2025-10-04,795.44,795.44,0.0,paid,USD
INV-2025000203,CUST-00004,2025-03-03,2025-04-17,1660.42,1660.42,0.0,paid,USD
INV-2025000204,CUST-00035,2025-11-21,2025-12-06,1591.19,1591.19,0.0,paid,USD
INV-2025000205,CUST-00018,2025-05-24,2025-07-08,396.18,396.18,0.0,paid,USD
INV-2025000206,CUST-00048,2025-05-31,2025-07-15,4237.11,2883.88,1353.23,open,USD
INV-2025000207,CUST-00001,2025-09-13,2025-09-28,358.46,95.01,263.45,open,USD
INV-2025000208,CUST-00010,2025-06-16,2025-07-16,1170.32,1170.32,0.0,paid,USD
INV-2025000209,CUST-00008,2025-09-30,2025-10-15,624.88,624.88,0.0,paid,USD
INV-2025000210,CUST-00046,2025-04-10,2025-05-25,1437.92,939.87,498.05,open,USD
INV-2025000211,CUST-00066,2025-12-21,2026-01-20,489.34,489.34,0.0,paid,USD
INV-2025000212,CUST-00004,2025-06-28,2025-08-12,632.66,632.66,0.0,paid,USD
INV-2025000213,CUST-00018,2025-03-13,2025-04-27,615.06,615.06,0.0,paid,USD
INV-2025000214,CUST-00077,2025-05-26,2025-07-25,622.63,164.41,458.22,open,USD
INV-2025000215,CUST-00031,2025-11-29,2026-01-28,252.19,252.19,0.0,paid,USD
INV-2025000216,CUST-00064,2025-03-15,2025-04-14,7265.32,7265.32,0.0,paid,USD
INV-2025000217,CUST-00034,2025-11-13,2025-11-28,1245.35,1245.35,0.0,paid,USD
INV-2025000218,CUST-00069,2025-07-30,2025-08-29,671.46,671.46,0.0,paid,USD
INV-2025000219,CUST-00072,2025-12-21,2026-01-20,3567.27,940.59,2626.68,open,USD
INV-2025000220,CUST-00057,2025-09-03,2025-10-03,237.01,98.95,138.06,open,USD
INV-2025000221,CUST-00047,2025-05-01,2025-06-15,2404.42,90.14,2314.28,open,USD
INV-2025000222,CUST-00014,2025-08-20,2025-09-04,629.24,593.36,35.88,open,USD
INV-2025000223,CUST-00029,2025-10-24,2025-12-08,2129.11,2129.11,0.0,paid,USD
INV-2025000224,CUST-00060,2025-11-16,2025-12-31,3658.46,3658.46,0.0,paid,USD
INV-2025000225,CUST-00034,2025-12-07,2026-01-21,1896.16,1896.16,0.0,paid,USD
INV-2025000226,CUST-00049,2025-02-27,2025-03-14,1969.23,1969.23,0.0,paid,USD
INV-2025000227,CUST-00046,2025-06-16,2025-07-01,5460.9,5460.9,0.0,paid,USD
INV-2025000228,CUST-00033,2025-05-04,2025-06-18,272.94,61.12,211.82,open,USD
INV-2025000229,CUST-00061,2025-12-15,2026-01-29,813.26,813.26,0.0,paid,USD
INV-2025000230,CUST-00006,2025-08-28,2025-10-12,429.79,429.79,0.0,paid,USD
INV-2025000231,CUST-00044,2025-07-29,2025-08-13,5231.74,5231.74,0.0,paid,USD
INV-2025000232,CUST-00015,2025-12-16,2025-12-31,4994.81,4054.87,939.94,open,USD
INV-2025000233,CUST-00032,2025-07-07,2025-07-22,845.76,845.76,0.0,paid,USD
INV-2025000234,CUST-00023,2025-03-23,2025-05-07,2876.03,2876.03,0.0,paid,USD
INV-2025000235,CUST-00026,2025-06-20,2025-08-19,219.68,219.68,0.0,paid,USD
INV-2025000236,CUST-00016,2025-02-25,2025-03-27,5690.22,1770.03,3920.19,open,USD
INV-2025000237,CUST-00001,2025-06-26,2025-08-25,3647.31,2748.01,899.3,open,USD
INV-2025000238,CUST-00066,2025-01-04,2025-02-03,1399.48,1399.48,0.0,paid,USD
INV-2025000239,CUST-00027,2025-05-06,2025-06-05,3177.91,91.81,3086.1,open,USD
INV-2025000240,CUST-00005,2025-05-14,2025-05-29,407.03,355.13,51.9,open,USD
INV-2025000241,CUST-00046,2025-03-29,2025-05-28,469.65,407.69,61.96,open,USD
INV-2025000242,CUST-00014,2025-08-13,2025-09-12,554.01,554.01,0.0,paid,USD
INV-2025000243,CUST-00079,2025-10-29,2025-11-28,2681.28,2681.28,0.0,paid,USD
INV-2025000244,CUST-00005,2025-05-12,2025-07-11,721.83,721.83,0.0,paid,USD
INV-2025000245,CUST-00061,2025-09-25,2025-10-25,3491.82,3491.82,0.0,paid,USD
INV-2025000246,CUST-00047,2025-01-19,2025-02-18,4403.44,1683.98,2719.46,open,USD
INV-2025000247,CUST-00032,2025-03-28,2025-04-27,389.73,389.73,0.0,paid,USD
INV-2025000248,CUST-00040,2025-03-06,2025-04-20,205.21,205.21,0.0,paid,USD
INV-2025000249,CUST-00023,2025-01-29,2025-03-30,3644.49,3644.49,0.0,paid,USD
INV-2025000250,CUST-00048,2025-03-10,2025-04-09,1468.84,11.99,1456.85,open,USD
INV-2025000251,CUST-00073,2025-03-08,2025-05-07,109.64,109.64,0.0,paid,USD
INV-2025000252,CUST-00032,2025-09-15,2025-10-30,2161.46,2161.46,0.0,paid,USD
INV-2025000253,CUST-00069,2025-03-25,2025-05-09,335.26,335.26,0.0,paid,USD
INV-2025000254,CUST-00080,2025-04-06,2025-05-21,1306.34,1306.34,0.0,paid,USD
INV-2025000255,CUST-00068,2025-09-21,2025-11-05,2031.59,2031.59,0.0,paid,USD
INV-2025000256,CUST-00022,2025-02-06,2025-04-07,1074.39,1074.39,0.0,paid,USD
INV-2025000257,CUST-00045,2025-05-17,2025-07-01,1431.9,281.34,1150.56,open,USD
INV-2025000258,CUST-00073,2025-08-30,2025-09-14,996.74,996.74,0.0,paid,USD
INV-2025000259,CUST-00007,2025-07-10,2025-09-08,467.72,467.72,0.0,paid,USD
INV-2025000260,CUST-00067,2025-07-22,2025-09-20,1775.71,1175.95,599.76,open,USD
INV-2025000261,CUST-00018,2025-11-24,2025-12-24,538.72,538.72,0.0,paid,USD
INV-2025000262,CUST-00049,2025-04-26,2025-05-26,2986.92,2986.92,0.0,paid,USD
INV-2025000263,CUST-00034,2025-07-21,2025-09-04,382.73,382.73,0.0,paid,USD
INV-2025000264,CUST-00009,2025-12-03,2026-02-01,647.17,499.26,147.91,open,USD
INV-2025000265,CUST-00047,2025-08-13,2025-09-12,204.94,204.94,0.0,paid,USD
INV-2025000266,CUST-00063,2025-04-01,2025-05-31,61.58,37.08,24.5,open,USD
INV-2025000267,CUST-00026,2025-12-17,2026-01-16,193.85,48.46,145.39,open,USD
INV-2025000268,CUST-00045,2025-12-12,2025-12-27,250.69,40.16,210.53,open,USD
INV-2025000269,CUST-00073,2025-08-02,2025-10-01,1507.34,476.48,1030.86,open,USD
INV-2025000270,CUST-00073,2025-02-16,2025-03-03,750.34,298.47,451.87,open,USD
INV-2025000271,CUST-00080,2025-10-03,2025-10-18,6544.89,2201.39,4343.5,open,USD
INV-2025000272,CUST-00017,2025-02-26,2025-04-12,1291.67,433.77,857.9,open,USD
INV-2025000273,CUST-00047,2025-08-08,2025-09-22,849.24,849.24,0.0,paid,USD
INV-2025000274,CUST-00075,2025-06-15,2025-08-14,517.74,517.74,0.0,paid,USD
INV-2025000275,CUST-00074,2025-09-25,2025-11-24,1469.88,924.17,545.71,open,USD
INV-2025000276,CUST-00004,2025-03-04,2025-05-03,786.33,786.33,0.0,paid,USD
INV-2025000277,CUST-00035,2025-09-04,2025-10-19,896.21,896.21,0.0,paid,USD
INV-2025000278,CUST-00022,2025-12-21,2026-02-04,1187.17,1187.17,0.0,paid,USD
INV-2025000279,CUST-00047,2025-03-28,2025-04-27,435.81,435.81,0.0,paid,USD
INV-2025000280,CUST-00072,2025-12-26,2026-01-25,1628.89,1628.89,0.0,paid,USD
INV-2025000281,CUST-00041,2025-09-20,2025-11-19,858.72,93.05,765.67,open,USD
INV-2025000282,CUST-00020,2025-02-23,2025-03-25,1397.29,1397.29,0.0,paid,USD
INV-2025000283,CUST-00068,2025-03-18,2025-05-17,590.48,590.48,0.0,paid,USD
INV-2025000284,CUST-00069,2025-08-19,2025-10-18,1736.92,1736.92,0.0,paid,USD
INV-2025000285,CUST-00044,2025-12-22,2026-02-05,3084.28,140.06,2944.22,open,USD
INV-2025000286,CUST-00074,2025-03-07,2025-04-06,553.76,553.76,0.0,paid,USD
INV-2025000287,CUST-00080,2025-09-23,2025-10-08,803.31,321.97,481.34,open,USD
INV-2025000288,CUST-00028,2025-12-20,2026-01-04,2999.02,2999.02,0.0,paid,USD
INV-2025000289,CUST-00044,2025-01-08,2025-01-23,642.31,642.31,0.0,paid,USD
INV-2025000290,CUST-00034,2025-09-13,2025-11-12,2696.11,429.58,2266.53,open,USD
INV-2025000291,CUST-00011,2025-09-07,2025-10-07,835.44,835.44,0.0,paid,USD
