entry_id,entry_date,account_id,debit,credit,memo,posted_by,posted_at
JE-2025000028,2025-09-17,4050,0.0,631.41,Payroll run,mlopez,2025-09-17T14:19:00
JE-2025000029,2025-09-18,1105,64.1,0.0,Vendor invoice booked,rwhite,2025-09-18T10:17:00
JE-2025000029,2025-09-18,4050,0.0,64.1,Vendor invoice booked,rwhite,2025-09-18T10:17:00
JE-2025000030,2025-09-16,1010,4936.48,0.0,Customer invoice posting,rwhite,2025-09-16T08:24:00
JE-2025000030,2025-09-16,4060,0.0,4936.48,Customer invoice posting,rwhite,2025-09-16T08:24:00
JE-2025000031,2025-08-25,1000,329.66,0.0,Cash receipt applied,mlopez,2025-08-25T12:14:00
JE-2025000031,2025-08-25,4000,0.0,329.66,Cash receipt applied,mlopez,2025-08-25T12:14:00
JE-2025000032,2025-05-11,1510,140.34,0.0,Payment to vendor,kpatel,2025-05-11T14:50:00
JE-2025000032,2025-05-11,4100,0.0,140.34,Payment to vendor,kpatel,2025-05-11T14:50:00
JE-2025000033,2025-08-20,1500,860.14,0.0,Cash receipt applied,sjohnson,2025-08-20T13:34:00
JE-2025000033,2025-08-20,2500,0.0,860.14,Cash receipt applied,sjohnson,2025-08-20T13:34:00
JE-2025000034,2025-04-20,1105,88.16,0.0,Depreciation,mlopez,2025-04-20T11:49:00
JE-2025000034,2025-04-20,4050,0.0,88.16,Depreciation,mlopez,2025-04-20T11:49:00
JE-2025000035,2025-07-24,6500,3129.3,0.0,Monthly accrual,rwhite,2025-07-24T12:56:00
JE-2025000035,2025-07-24,2210,0.0,3129.3,Monthly accrual,rwhite,2025-07-24T12:56:00
JE-2025000036,2025-09-21,1010,196.22,0.0,Vendor invoice booked,system_batch,2025-09-21T10:38:00
JE-2025000036,2025-09-21,4000,0.0,196.22,Vendor invoice booked,system_batch,2025-09-21T10:38:00
JE-2025000037,2025-12-20,1010,475.82,0.0,Vendor invoice booked,rwhite,2025-12-20T10:35:00
JE-2025000037,2025-12-20,2500,0.0,475.82,Vendor invoice booked,rwhite,2025-12-20T10:35:00
JE-2025000038,2025-08-12,6500,54.07,0.0,Cash receipt applied,rwhite,2025-08-12T15:55:00
JE-2025000038,2025-08-12,1000,0.0,54.07,Cash receipt applied,rwhite,2025-08-12T15:55:00
JE-2025000039,2025-12-26,1010,185.26,0.0,Vendor invoice booked,kpatel,2025-12-26T09:16:00
JE-2025000039,2025-12-26,1510,0.0,185.26,Vendor invoice booked,kpatel,2025-12-26T09:16:00
JE-2025000040,2025-12-04,6040,65.21,0.0,Payment to vendor,rwhite,2025-12-04T10:24:00
JE-2025000040,2025-12-04,2200,0.0,65.21,Payment to vendor,rwhite,2025-12-04T10:24:00
JE-2025000041,2025-06-04,1105,147.47,0.0,Reclass,rwhite,2025-06-04T12:36:00
JE-2025000041,2025-06-04,4100,0.0,147.47,Reclass,rwhite,2025-06-04T12:36:00
JE-2025000042,2025-09-16,6040,97.55,0.0,Payroll run,sjohnson,2025-09-16T10:32:00
JE-2025000042,2025-09-16,2210,0.0,97.55,Payroll run,sjohnson,2025-09-16T10:32:00
JE-2025000043,2025-06-25,6200,4393.26,0.0,Vendor invoice booked,sjohnson,2025-06-25T14:06:00
JE-2025000043,2025-06-25,1510,0.0,4393.26,Vendor invoice booked,sjohnson,2025-06-25T14:06:00
JE-2025000044,2025-10-08,1105,733.79,0.0,Vendor invoice booked,rwhite,2025-10-08T11:19:00
JE-2025000044,2025-10-08,4100,0.0,733.79,Vendor invoice booked,rwhite,2025-10-08T11:19:00
JE-2025000045,2025-05-31,1105,1117.92,0.0,Monthly accrual,system_batch,2025-05-31T10:23:00
JE-2025000045,2025-05-31,4050,0.0,1117.92,Monthly accrual,system_batch,2025-05-31T10:23:00
JE-2025000046,2025-07-07,6040,196.54,0.0,Payment to vendor,rwhite,2025-07-07T17:09:00
JE-2025000046,2025-07-07,1500,0.0,196.54,Payment to vendor,rwhite,2025-07-07T17:09:00
JE-2025000047,2025-10-10,1200,1000.53,0.0,Vendor invoice booked,jchen,2025-10-10T08:00:00
JE-2025000047,2025-10-10,4060,0.0,1000.53,Vendor invoice booked,jchen,2025-10-10T08:00:00
JE-2025000048,2025-02-15,6500,1535.08,0.0,Monthly accrual,kpatel,2025-02-15T16:55:00
JE-2025000048,2025-02-15,1200,0.0,1535.08,Monthly accrual,kpatel,2025-02-15T16:55:00
JE-2025000049,2025-09-26,1310,59.06,0.0,Payment to vendor,system_batch,2025-09-26T16:11:00
JE-2025000049,2025-09-26,4100,0.0,59.06,Payment to vendor,system_batch,2025-09-26T16:11:00
JE-2025000050,2025-01-28,1000,1587.02,0.0,Cash receipt applied,mlopez,2025-01-28T08:59:00
JE-2025000050,2025-01-28,4060,0.0,1587.02,Cash receipt applied,mlopez,2025-01-28T08:59:00
JE-2025000051,2025-12-27,1500,173.09,0.0,Cash receipt applied,jchen,2025-12-27T11:14:00
JE-2025000051,2025-12-27,2500,0.0,173.09,Cash receipt applied,jchen,2025-12-27T11:14:00
JE-2025000052,2025-07-12,1010,636.64,0.0,Monthly accrual,rwhite,2025-07-12T10:40:00
JE-2025000052,2025-07-12,2200,0.0,636.64,Monthly accrual,rwhite,2025-07-12T10:40:00
JE-2025000053,2025-03-20,6040,68.87,0.0,Cash receipt applied,system_batch,2025-03-20T11:06:00
JE-2025000053,2025-03-20,1300,0.0,68.87,Cash receipt applied,system_batch,2025-03-20T11:06:00
JE-2025000054,2025-11-24,1110,1708.79,0.0,Payroll run,jchen,2025-11-24T15:08:00
JE-2025000054,2025-11-24,2500,0.0,1708.79,Payroll run,jchen,2025-11-24T15:08:00
JE-2025000055,2025-12-03,6300,367.73,0.0,Reclass,jchen,2025-12-03T15:44:00
JE-2025000055,2025-12-03,1200,0.0,367.73,Reclass,jchen,2025-12-03T15:44:00
JE-2025000056,2025-03-11,1500,76.46,0.0,Payroll run,rwhite,2025-03-11T08:46:00
JE-2025000056,2025-03-11,4000,0.0,76.46,Payroll run,rwhite,2025-03-11T08:46:00
JE-2025000057,2025-04-01,1310,3034.04,0.0,Monthly accrual,system_batch,2025-04-01T12:38:00
JE-2025000057,2025-04-01,4000,0.0,3034.04,Monthly accrual,system_batch,2025-04-01T12:38:00
JE-2025000058,2025-11-16,6040,409.03,0.0,Cash receipt applied,rwhite,2025-11-16T11:35:00
JE-2025000058,2025-11-16,1500,0.0,409.03,Cash receipt applied,rwhite,2025-11-16T11:35:00
JE-2025000059,2025-10-02,1010,823.86,0.0,Payment to vendor,system_batch,2025-10-02T13:53:00
JE-2025000059,2025-10-02,4050,0.0,823.86,Payment to vendor,system_batch,2025-10-02T13:53:00
JE-2025000060,2025-07-23,1500,391.83,0.0,Customer invoice posting,sjohnson,2025-07-23T08:47:00
JE-2025000060,2025-07-23,4060,0.0,391.83,Customer invoice posting,sjohnson,2025-07-23T08:47:00
JE-2025000061,2025-01-21,6000,1137.74,0.0,Cash receipt applied,mlopez,2025-01-21T16:58:00
JE-2025000061,2025-01-21,1105,0.0,1137.74,Cash receipt applied,mlopez,2025-01-21T16:58:00
JE-2025000062,2025-08-01,6040,3307.24,0.0,Monthly accrual,kpatel,2025-08-01T16:43:00
JE-2025000062,2025-08-01,2300,0.0,3307.24,Monthly accrual,kpatel,2025-08-01T16:43:00
JE-2025000063,2025-07-05,1300,3989.5,0.0,Vendor invoice booked,mlopez,2025-07-05T11:04:00
JE-2025000063,2025-07-05,2220,0.0,3989.5,Vendor invoice booked,mlopez,2025-07-05T11:04:00
JE-2025000064,2025-02-23,1300,1819.59,0.0,Monthly accrual,sjohnson,2025-02-23T08:43:00
JE-2025000064,2025-02-23,4000,0.0,1819.59,Monthly accrual,sjohnson,2025-02-23T08:43:00
JE-2025000065,2025-07-28,1500,1213.16,0.0,Payroll run,jchen,2025-07-28T12:17:00
JE-2025000065,2025-07-28,4060,0.0,1213.16,Payroll run,jchen,2025-07-28T12:17:00
JE-2025000066,2025-01-26,1105,1116.55,0.0,Customer invoice posting,mlopez,2025-01-26T11:08:00
JE-2025000066,2025-01-26,4000,0.0,1116.55,Customer invoice posting,mlopez,2025-01-26T11:08:00
JE-2025000067,2025-03-15,6100,336.2,0.0,Payment to vendor,rwhite,2025-03-15T13:48:00
JE-2025000067,2025-03-15,1300,0.0,336.2,Payment to vendor,rwhite,2025-03-15T13:48:00
JE-2025000068,2025-09-19,1105,72.16,0.0,Payroll run,sjohnson,2025-09-19T12:05:00
JE-2025000068,2025-09-19,4050,0.0,72.16,Payroll run,sjohnson,2025-09-19T12:05:00
JE-2025000069,2025-01-20,6200,441.16,0.0,Depreciation,mlopez,2025-01-20T12:41:00
JE-2025000069,2025-01-20,1105,0.0,441.16,Depreciation,mlopez,2025-01-20T12:41:00
JE-2025000070,2025-08-06,1110,79.42,0.0,Reclass,sjohnson,2025-08-06T11:38:00
JE-2025000070,2025-08-06,2500,0.0,79.42,Reclass,sjohnson,2025-08-06T11:38:00
JE-2025000071,2025-08-31,1200,325.17,0.0,Payment to vendor,system_batch,2025-08-31T11:15:00
JE-2025000071,2025-08-31,4000,0.0,325.17,Payment to vendor,system_batch,2025-08-31T11:15:00
JE-2025000072,2025-04-24,1010,724.8,0.0,Depreciation,mlopez,2025-04-24T16:46:00
JE-2025000072,2025-04-24,4100,0.0,724.8,Depreciation,mlopez,2025-04-24T16:46:00
JE-2025000073,2025-09-30,1110,1046.05,0.0,Payroll run,sjohnson,2025-09-30T17:59:00
JE-2025000073,2025-09-30,4050,0.0,1046.05,Payroll run,sjohnson,2025-09-30T17:59:00
JE-2025000074,2025-02-21,1510,2348.1,0.0,Vendor invoice booked,kpatel,2025-02-21T17:21:00
JE-2025000074,2025-02-21,4050,0.0,2348.1,Vendor invoice booked,kpatel,2025-02-21T17:21:00
JE-2025000075,2025-03-07,1110,2399.34,0.0,Vendor invoice booked,sjohnson,2025-03-07T10:05:00
JE-2025000075,2025-03-07,2210,0.0,2399.34,Vendor invoice booked,sjohnson,2025-03-07T10:05:00
JE-2025000076,2025-11-11,1200,443.98,0.0,Depreciation,kpatel,2025-11-11T15:35:00
JE-2025000076,2025-11-11,1300,0.0,443.98,Depreciation,kpatel,2025-11-11T15:35:00
JE-2025000077,2025-09-29,1200,226.67,0.0,Payment to vendor,sjohnson,2025-09-29T13:34:00
JE-2025000077,2025-09-29,4060,0.0,226.67,Payment to vendor,sjohnson,2025-09-29T13:34:00
JE-2025000078,2025-08-16,6040,864.4,0.0,Cash receipt applied,mlopez,2025-08-16T11:36:00
JE-2025000078,2025-08-16,1500,0.0,864.4,Cash receipt applied,mlopez,2025-08-16T11:36:00
JE-2025000079,2025-12-13,6500,125.81,0.0,Payroll run,mlopez,2025-12-13T08:44:00
JE-2025000079,2025-12-13,1200,0.0,125.81,Payroll run,mlopez,2025-12-13T08:44:00
JE-2025000080,2025-04-07,6030,600.83,0.0,Reclass,mlopez,2025-04-07T17:52:00
JE-2025000080,2025-04-07,1200,0.0,600.83,Reclass,mlopez,2025-04-07T17:52:00
JE-2025000081,2025-04-20,1500,209.51,0.0,Cash receipt applied,mlopez,2025-04-20T10:40:00
JE-2025000081,2025-04-20,4100,0.0,209.51,Cash receipt applied,mlopez,2025-04-20T10:40:00
JE-2025000082,2025-08-05,6500,724.51,0.0,Payroll run,rwhite,2025-08-05T10:54:00
JE-2025000082,2025-08-05,1510,0.0,724.51,Payroll run,rwhite,2025-08-05T10:54:00
JE-2025000083,2025-06-01,1000,1172.57,0.0,Cash receipt applied,kpatel,2025-06-01T11:17:00
JE-2025000083,2025-06-01,4060,0.0,1172.57,Cash receipt applied,kpatel,2025-06-01T11:17:00
JE-2025000084,2025-06-01,5000,375.78,0.0,Payment to vendor,kpatel,2025-06-01T08:56:00
JE-2025000084,2025-06-01,2000,0.0,375.78,Payment to vendor,kpatel,2025-06-01T08:56:00
JE-2025000085,2025-08-01,1100,612.69,0.0,Depreciation,system_batch,2025-08-01T11:21:00
JE-2025000085,2025-08-01,4050,0.0,612.69,Depreciation,system_batch,2025-08-01T11:21:00
JE-2025000086,2025-04-30,5000,299.36,0.0,Vendor invoice booked,system_batch,2025-04-30T16:49:00
JE-2025000086,2025-04-30,1105,0.0,299.36,Vendor invoice booked,system_batch,2025-04-30T16:49:00
JE-2025000087,2025-11-15,1105,799.75,0.0,Reclass,mlopez,2025-11-15T08:10:00
JE-2025000087,2025-11-15,4060,0.0,799.75,Reclass,mlopez,2025-11-15T08:10:00
JE-2025000088,2025-03-03,1500,379.18,0.0,Payroll run,kpatel,2025-03-03T14:14:00
JE-2025000088,2025-03-03,4100,0.0,379.18,Payroll run,kpatel,2025-03-03T14:14:00
JE-2025000089,2025-04-29,1110,8082.42,0.0,Monthly accrual,mlopez,2025-04-29T15:25:00
JE-2025000089,2025-04-29,4000,0.0,8082.42,Monthly accrual,mlopez,2025-04-29T15:25:00
JE-2025000090,2025-04-24,1010,7632.95,0.0,Depreciation,sjohnson,2025-04-24T14:36:00
JE-2025000090,2025-04-24,4050,0.0,7632.95,Depreciation,sjohnson,2025-04-24T14:36:00
JE-2025000091,2025-10-31,6500,330.73,0.0,Payment to vendor,jchen,2025-10-31T13:08:00
JE-2025000091,2025-10-31,2500,0.0,330.73,Payment to vendor,jchen,2025-10-31T13:08:00
JE-2025000092,2025-11-23,1310,62.87,0.0,Cash receipt applied,mlopez,2025-11-23T10:01:00
JE-2025000092,2025-11-23,1500,0.0,62.87,Cash receipt applied,mlopez,2025-11-23T10:01:00
JE-2025000093,2025-03-09,1110,3755.26,0.0,Depreciation,system_batch,2025-03-09T08:48:00
JE-2025000093,2025-03-09,4000,0.0,3755.26,Depreciation,system_batch,2025-03-09T08:48:00
JE-2025000094,2025-03-10,6000,314.08,0.0,Payroll run,sjohnson,2025-03-10T10:38:00
JE-2025000094,2025-03-10,1500,0.0,314.08,Payroll run,sjohnson,2025-03-10T10:38:00
JE-2025000095,2025-12-12,1300,598.14,0.0,Cash receipt applied,mlopez,2025-12-12T08:31:00
JE-2025000095,2025-12-12,2500,0.0,598.14,Cash receipt applied,mlopez,2025-12-12T08:31:00
JE-2025000096,2025-06-11,1300,295.86,0.0,Monthly accrual,mlopez,2025-06-11T17:56:00
JE-2025000096,2025-06-11,4100,0.0,295.86,Monthly accrual,mlopez,2025-06-11T17:56:00
JE-2025000097,2025-12-04,1200,8810.16,0.0,Customer invoice posting,kpatel,2025-12-04T17:51:00
JE-2025000097,2025-12-04,2210,0.0,8810.16,Customer invoice posting,kpatel,2025-12-04T17:51:00
JE-2025000098,2025-05-02,1300,1441.83,0.0,Depreciation,system_batch,2025-05-02T14:24:00
JE-2025000098,2025-05-02,4050,0.0,1441.83,Depreciation,system_batch,2025-05-02T14:24:00
JE-2025000099,2025-10-24,6030,259.16,0.0,Customer invoice posting,jchen,2025-10-24T10:17:00
JE-2025000099,2025-10-24,1300,0.0,259.16,Customer invoice posting,jchen,2025-10-24T10:17:00
JE-2025000100,2025-04-06,6040,153.44,0.0,Cash receipt applied,jchen,2025-04-06T16:35:00
JE-2025000100,2025-04-06,1010,0.0,153.44,Cash receipt applied,jchen,2025-04-06T16:35:00
JE-2025000101,2025-10-13,1500,544.52,0.0,Monthly accrual,system_batch,2025-10-13T12:56:00
JE-2025000101,2025-10-13,4050,0.0,544.52,Monthly accrual,system_batch,2025-10-13T12:56:00
JE-2025000102,2025-04-27,5000,402.13,0.0,Monthly accrual,mlopez,2025-04-27T08:32:00
JE-2025000102,2025-04-27,1110,0.0,402.13,Monthly accrual,mlopez,2025-04-27T08:32:00
JE-2025000103,2025-07-08,5000,1022.49,0.0,Payment to vendor,jchen,2025-07-08T09:21:00
JE-2025000103,2025-07-08,2000,0.0,1022.49,Payment to vendor,jchen,2025-07-08T09:21:00
JE-2025000104,2025-11-13,6030,1095.97,0.0,Vendor invoice booked,rwhite,2025-11-13T13:18:00
JE-2025000104,2025-11-13,1500,0.0,1095.97,Vendor invoice booked,rwhite,2025-11-13T13:18:00
JE-2025000105,2025-12-06,1105,87.01,0.0,Payment to vendor,mlopez,2025-12-06T11:52:00
JE-2025000105,2025-12-06,4100,0.0,87.01,Payment to vendor,mlopez,2025-12-06T11:52:00
JE-2025000106,2025-03-05,1100,341.31,0.0,Vendor invoice booked,jchen,2025-03-05T14:56:00
JE-2025000106,2025-03-05,4050,0.0,341.31,Vendor invoice booked,jchen,2025-03-05T14:56:00
JE-2025000107,2025-10-12,6400,75.74,0.0,Payroll run,rwhite,2025-10-12T08:28:00
JE-2025000107,2025-10-12,2300,0.0,75.74,Payroll run,rwhite,2025-10-12T08:28:00
JE-2025000108,2025-10-02,6030,3694.9,0.0,Payroll run,jchen,2025-10-02T11:30:00
JE-2025000108,2025-10-02,1200,0.0,3694.9,Payroll run,jchen,2025-10-02T11:30:00
JE-2025000109,2025-06-13,1200,81.47,0.0,Vendor invoice booked,mlopez,2025-06-13T14:21:00
JE-2025000109,2025-06-13,4060,0.0,81.47,Vendor invoice booked,mlopez,2025-06-13T14:21:00
JE-2025000110,2025-01-23,1310,332.26,0.0,Payment to vendor,system_batch,2025-01-23T16:50:00
JE-2025000110,2025-01-23,4060,0.0,332.26,Payment to vendor,system_batch,2025-01-23T16:50:00
JE-2025000111,2025-11-15,1105,822.76,0.0,Vendor invoice booked,mlopez,2025-11-15T13:39:00
JE-2025000111,2025-11-15,4100,0.0,822.76,Vendor invoice booked,mlopez,2025-11-15T13:39:00
JE-2025000112,2025-10-22,1200,740.23,0.0,Reclass,kpatel,2025-10-22T08:02:00
JE-2025000112,2025-10-22,1105,0.0,740.23,Reclass,kpatel,2025-10-22T08:02:00
JE-2025000113,2025-12-18,1010,169.9,0.0,Customer invoice posting,sjohnson,2025-12-18T14:26:00
JE-2025000113,2025-12-18,4100,0.0,169.9,Customer invoice posting,sjohnson,2025-12-18T14:26:00
JE-2025000114,2025-07-08,6400,353.8,0.0,Customer invoice posting,system_batch,2025-07-08T16:23:00
JE-2025000114,2025-07-08,2000,0.0,353.8,Customer invoice posting,system_batch,2025-07-08T16:23:00
JE-2025000115,2025-09-25,1510,423.24,0.0,Customer invoice posting,system_batch,2025-09-25T14:53:00
JE-2025000115,2025-09-25,4060,0.0,423.24,Customer invoice posting,system_batch,2025-09-25T14:53:00
JE-2025000116,2025-01-30,1110,1802.0,0.0,Monthly accrual,mlopez,2025-01-30T11:22:00
JE-2025000116,2025-01-30,4050,0.0,1802.0,Monthly accrual,mlopez,2025-01-30T11:22:00
JE-2025000117,2025-03-10,1500,44.31,0.0,Payment to vendor,mlopez,2025-03-10T13:48:00
JE-2025000117,2025-03-10,2500,0.0,44.31,Payment to vendor,mlopez,2025-03-10T13:48:00
JE-2025000118,2025-12-02,5000,932.25,0.0,Payment to vendor,mlopez,2025-12-02T08:11:00
JE-2025000118,2025-12-02,1300,0.0,932.25,Payment to vendor,mlopez,2025-12-02T08:11:00
JE-2025000119,2025-06-01,1110,844.82,0.0,Monthly accrual,sjohnson,2025-06-01T09:52:00
JE-2025000119,2025-06-01,1510,0.0,844.82,Monthly accrual,sjohnson,2025-06-01T09:52:00
JE-2025000120,2025-09-25,1310,806.26,0.0,Depreciation,sjohnson,2025-09-25T08:48:00
JE-2025000120,2025-09-25,4060,0.0,806.26,Depreciation,sjohnson,2025-09-25T08:48:00
JE-2025000121,2025-07-18,6300,1066.64,0.0,Reclass,rwhite,2025-07-18T15:50:00
JE-2025000121,2025-07-18,1000,0.0,1066.64,Reclass,rwhite,2025-07-18T15:50:00
JE-2025000122,2025-07-21,6000,1231.45,0.0,Payment to vendor,system_batch,2025-07-21T13:19:00
JE-2025000122,2025-07-21,1300,0.0,1231.45,Payment to vendor,system_batch,2025-07-21T13:19:00
JE-2025000123,2025-09-06,1000,1200.4,0.0,Depreciation,system_batch,2025-09-06T15:59:00
JE-2025000123,2025-09-06,4060,0.0,1200.4,Depreciation,system_batch,2025-09-06T15:59:00
JE-2025000124,2025-11-26,1000,91.84,0.0,Monthly accrual,mlopez,2025-11-26T14:02:00
JE-2025000124,2025-11-26,4000,0.0,91.84,Monthly accrual,mlopez,2025-11-26T14:02:00
JE-2025000125,2025-01-05,1200,221.33,0.0,Depreciation,rwhite,2025-01-05T08:49:00
JE-2025000125,2025-01-05,4060,0.0,221.33,Depreciation,rwhite,2025-01-05T08:49:00
JE-2025000126,2025-03-31,1310,112.68,0.0,Payroll run,sjohnson,2025-03-31T11:45:00
JE-2025000126,2025-03-31,4050,0.0,112.68,Payroll run,sjohnson,2025-03-31T11:45:00
JE-2025000127,2025-02-18,1500,673.45,0.0,Customer invoice posting,rwhite,2025-02-18T16:42:00
JE-2025000127,2025-02-18,4060,0.0,673.45,Customer invoice posting,rwhite,2025-02-18T16:42:00
JE-2025000128,2025-09-28,6040,394.17,0.0,Monthly accrual,rwhite,2025-09-28T12:33:00
JE-2025000128,2025-09-28,2000,0.0,394.17,Monthly accrual,rwhite,2025-09-28T12:33:00
JE-2025000129,2025-10-11,1300,99.9,0.0,Cash receipt applied,rwhite,2025-10-11T11:41:00
JE-2025000129,2025-10-11,4060,0.0,99.9,Cash receipt applied,rwhite,2025-10-11T11:41:00
JE-2025000130,2025-07-12,1110,287.98,0.0,Vendor invoice booked,rwhite,2025-07-12T12:59:00
JE-2025000130,2025-07-12,4000,0.0,287.98,Vendor invoice booked,rwhite,2025-07-12T12:59:00
JE-2025000131,2025-06-16,6500,517.79,0.0,Depreciation,sjohnson,2025-06-16T14:40:00
JE-2025000131,2025-06-16,1000,0.0,517.79,Depreciation,sjohnson,2025-06-16T14:40:00
JE-2025000132,2025-08-23,1500,983.7,0.0,Payroll run,rwhite,2025-08-23T17:54:00
JE-2025000132,2025-08-23,4100,0.0,983.7,Payroll run,rwhite,2025-08-23T17:54:00
JE-2025000133,2025-06-27,6400,338.03,0.0,Reclass,mlopez,2025-06-27T11:34:00
JE-2025000133,2025-06-27,1500,0.0,338.03,Reclass,mlopez,2025-06-27T11:34:00
JE-2025000134,2025-02-14,1510,138.07,0.0,Payroll run,system_batch,2025-02-14T08:07:00
