invoice_id,customer_id,invoice_date,due_date,amount,paid_amount,balance,status,currency
INV-2025000088,CUST-00011,2025-12-25,2026-02-08,3889.17,1813.64,2075.53,open,USD
INV-2025000089,CUST-00337,2025-09-17,2025-11-01,707.03,707.03,0.0,paid,USD
INV-2025000090,CUST-00220,2025-04-12,2025-05-12,636.91,636.91,0.0,paid,USD
INV-2025000091,CUST-00158,2025-12-18,2026-02-01,572.33,572.33,0.0,paid,USD
INV-2025000092,CUST-00308,2025-03-30,2025-05-14,2349.54,2349.54,0.0,paid,USD
INV-2025000093,CUST-00239,2025-08-03,2025-08-18,11492.81,2141.18,9351.63,open,USD
INV-2025000094,CUST-00373,2025-04-24,2025-06-08,4478.56,4478.56,0.0,paid,USD
INV-2025000095,CUST-00127,2025-08-07,2025-09-06,925.56,925.56,0.0,paid,USD
INV-2025000096,CUST-00232,2025-06-05,2025-07-05,992.89,992.89,0.0,paid,USD
INV-2025000097,CUST-00186,2025-08-10,2025-09-24,1756.05,1756.05,0.0,paid,USD
INV-2025000098,CUST-00137,2025-12-31,2026-03-01,316.08,230.27,85.81,open,USD
INV-2025000099,CUST-00354,2025-01-07,2025-01-22,4014.45,4014.45,0.0,paid,USD
INV-2025000100,CUST-00275,2025-11-01,2025-12-16,504.77,504.77,0.0,paid,USD
INV-2025000101,CUST-00361,2025-08-22,2025-09-21,1085.01,185.19,899.82,open,USD
INV-2025000102,CUST-00170,2025-05-13,2025-06-27,422.32,422.32,0.0,paid,USD
INV-2025000103,CUST-00251,2025-05-31,2025-07-15,2238.58,2238.58,0.0,paid,USD
INV-2025000104,CUST-00048,2025-05-02,2025-06-01,3392.05,25.18,3366.87,open,USD
INV-2025000105,CUST-00084,2025-01-01,2025-02-15,415.86,79.79,336.07,open,USD
INV-2025000106,CUST-00281,2025-05-22,2025-07-06,840.32,840.32,0.0,paid,USD
INV-2025000107,CUST-00208,2025-01-15,2025-01-30,1421.57,1285.62,135.95,open,USD
INV-2025000108,CUST-00134,2025-05-29,2025-07-13,2124.5,1339.78,784.72,open,USD
INV-2025000109,CUST-00122,2025-05-27,2025-07-26,1064.6,1064.6,0.0,paid,USD
INV-2025000110,CUST-00115,2025-01-02,2025-03-03,318.02,318.02,0.0,paid,USD
INV-2025000111,CUST-00340,2025-03-28,2025-04-27,943.2,943.2,0.0,paid,USD
INV-2025000112,CUST-00232,2025-05-12,2025-05-27,1498.15,1498.15,0.0,paid,USD
INV-2025000113,CUST-00115,2025-02-12,2025-04-13,710.41,710.41,0.0,paid,USD
INV-2025000114,CUST-00100,2025-06-01,2025-07-01,406.62,98.9,307.72,open,USD
INV-2025000115,CUST-00070,2025-09-06,2025-10-06,1506.95,1474.36,32.59,open,USD
INV-2025000116,CUST-00334,2025-01-25,2025-03-11,1722.65,1524.87,197.78,open,USD
INV-2025000117,CUST-00021,2025-03-27,2025-05-26,1690.02,1690.02,0.0,paid,USD
INV-2025000118,CUST-00262,2025-06-25,2025-08-09,3806.42,3806.42,0.0,paid,USD
INV-2025000119,CUST-00300,2025-06-16,2025-07-16,489.11,466.04,23.07,open,USD
INV-2025000120,CUST-00001,2025-09-07,2025-09-22,2126.0,485.66,1640.34,open,USD
INV-2025000121,CUST-00158,2025-11-06,2025-12-21,3668.93,3668.93,0.0,paid,USD
INV-2025000122,CUST-00072,2025-12-03,2026-02-01,471.8,471.8,0.0,paid,USD
INV-2025000123,CUST-00132,2025-04-20,2025-05-05,4706.87,4706.87,0.0,paid,USD
INV-2025000124,CUST-00001,2025-09-02,2025-11-01,857.38,188.71,668.67,open,USD
INV-2025000125,CUST-00047,2025-06-10,2025-07-10,2390.13,2390.13,0.0,paid,USD
INV-2025000126,CUST-00085,2025-02-19,2025-03-21,1508.83,855.31,653.52,open,USD
INV-2025000127,CUST-00266,2025-01-15,2025-03-16,173.89,139.23,34.66,open,USD
INV-2025000128,CUST-00047,2025-11-04,2025-12-04,1222.28,455.12,767.16,open,USD
INV-2025000129,CUST-00202,2025-08-22,2025-10-06,69.2,35.84,33.36,open,USD
INV-2025000130,CUST-00165,2025-08-02,2025-09-01,549.62,409.14,140.48,open,USD
INV-2025000131,CUST-00089,2025-07-02,2025-07-17,327.91,327.91,0.0,paid,USD
INV-2025000132,CUST-00384,2025-04-25,2025-05-10,260.43,260.43,0.0,paid,USD
INV-2025000133,CUST-00345,2025-09-20,2025-11-19,2170.19,2170.19,0.0,paid,USD
INV-2025000134,CUST-00123,2025-12-02,2026-01-16,414.57,414.57,0.0,paid,USD
INV-2025000135,CUST-00262,2025-01-27,2025-02-11,1875.24,1325.05,550.19,open,USD
INV-2025000136,CUST-00283,2025-08-07,2025-10-06,3160.66,3160.66,0.0,paid,USD
INV-2025000137,CUST-00108,2025-09-04,2025-11-03,3008.99,3008.99,0.0,paid,USD
INV-2025000138,CUST-00238,2025-06-11,2025-07-26,1642.87,932.66,710.21,open,USD
INV-2025000139,CUST-00194,2025-12-08,2026-01-22,130.59,112.04,18.55,open,USD
INV-2025000140,CUST-00045,2025-07-07,2025-08-21,293.15,293.15,0.0,paid,USD
INV-2025000141,CUST-00195,2025-12-18,2026-01-02,399.17,399.17,0.0,paid,USD
INV-2025000142,CUST-00168,2025-07-13,2025-08-12,4271.91,4271.91,0.0,paid,USD
INV-2025000143,CUST-00278,2025-05-05,2025-07-04,1157.99,1157.99,0.0,paid,USD
INV-2025000144,CUST-00223,2025-01-28,2025-02-27,200.63,200.63,0.0,paid,USD
INV-2025000145,CUST-00282,2025-01-03,2025-02-17,734.33,724.07,10.26,open,USD
INV-2025000146,CUST-00138,2025-03-05,2025-05-04,249.84,63.47,186.37,open,USD
INV-2025000147,CUST-00029,2025-08-06,2025-09-20,222.11,222.11,0.0,paid,USD
INV-2025000148,CUST-00361,2025-11-16,2025-12-31,944.1,886.73,57.37,open,USD
INV-2025000149,CUST-00160,2025-11-25,2026-01-24,1195.77,1195.77,0.0,paid,USD
INV-2025000150,CUST-00223,2025-04-04,2025-05-04,8300.29,8300.29,0.0,paid,USD
INV-2025000151,CUST-00143,2025-08-23,2025-10-22,2872.64,2872.64,0.0,paid,USD
INV-2025000152,CUST-00349,2025-09-09,2025-11-08,1772.45,1772.45,0.0,paid,USD
INV-2025000153,CUST-00043,2025-07-16,2025-07-31,2891.68,2891.68,0.0,paid,USD
INV-2025000154,CUST-00373,2025-11-27,2026-01-11,3463.92,3463.92,0.0,paid,USD
INV-2025000155,CUST-00172,2025-06-17,2025-07-02,392.57,392.57,0.0,paid,USD
INV-2025000156,CUST-00030,2025-02-09,2025-02-24,311.44,311.44,0.0,paid,USD
INV-2025000157,CUST-00038,2025-03-31,2025-04-30,3553.76,2424.84,1128.92,open,USD
INV-2025000158,CUST-00374,2025-08-07,2025-09-21,3327.45,98.33,3229.12,open,USD
INV-2025000159,CUST-00077,2025-10-28,2025-12-27,3100.75,3100.75,0.0,paid,USD
INV-2025000160,CUST-00264,2025-09-13,2025-10-13,3780.42,3780.42,0.0,paid,USD
INV-2025000161,CUST-00257,2025-12-20,2026-02-18,1728.27,1728.27,0.0,paid,USD
INV-2025000162,CUST-00012,2025-06-24,2025-08-23,4742.79,4742.79,0.0,paid,USD
INV-2025000163,CUST-00180,2025-09-05,2025-09-20,426.52,426.52,0.0,paid,USD
INV-2025000164,CUST-00144,2025-07-08,2025-09-06,3686.0,3686.0,0.0,paid,USD
INV-2025000165,CUST-00260,2025-05-13,2025-06-12,964.44,614.95,349.49,open,USD
INV-2025000166,CUST-00037,2025-06-01,2025-07-31,277.2,277.2,0.0,paid,USD
INV-2025000167,CUST-00388,2025-05-15,2025-05-30,3315.93,2842.49,473.44,open,USD
INV-2025000168,CUST-00398,2025-06-19,2025-08-03,523.91,523.91,0.0,paid,USD
INV-2025000169,CUST-00115,2025-09-08,2025-10-23,380.47,380.47,0.0,paid,USD
INV-2025000170,CUST-00366,2025-11-02,2025-11-17,1034.28,855.01,179.27,open,USD
INV-2025000171,CUST-00073,2025-09-03,2025-10-18,567.58,545.03,22.55,open,USD
INV-2025000172,CUST-00374,2025-03-10,2025-05-09,1719.35,650.44,1068.91,open,USD
INV-2025000173,CUST-00094,2025-05-12,2025-07-11,1233.29,1233.29,0.0,paid,USD
INV-2025000174,CUST-00048,2025-03-16,2025-05-15,1808.67,1808.67,0.0,paid,USD
INV-2025000175,CUST-00088,2025-10-16,2025-10-31,2292.35,2292.35,0.0,paid,USD
INV-2025000176,CUST-00091,2025-12-09,2026-02-07,323.86,323.86,0.0,paid,USD
INV-2025000177,CUST-00236,2025-12-26,2026-01-25,881.49,881.49,0.0,paid,USD
INV-2025000178,CUST-00111,2025-11-12,2025-12-27,313.45,130.82,182.63,open,USD
INV-2025000179,CUST-00077,2025-10-13,2025-11-12,247.42,247.42,0.0,paid,USD
INV-2025000180,CUST-00297,2025-12-13,2026-01-12,1167.69,781.36,386.33,open,USD
INV-2025000181,CUST-00205,2025-08-04,2025-10-03,275.34,275.34,0.0,paid,USD
INV-2025000182,CUST-00024,2025-11-13,2025-11-28,348.26,276.03,72.23,open,USD
INV-2025000183,CUST-00361,2025-10-24,2025-11-08,3777.15,304.15,3473.0,open,USD
INV-2025000184,CUST-00157,2025-10-28,2025-12-27,175.1,175.1,0.0,paid,USD
INV-2025000185,CUST-00201,2025-04-10,2025-06-09,314.86,314.86,0.0,paid,USD
INV-2025000186,CUST-00193,2025-03-30,2025-05-14,700.92,335.03,365.89,open,USD
INV-2025000187,CUST-00180,2025-12-05,2026-02-03,1724.27,1724.27,0.0,paid,USD
INV-2025000188,CUST-00270,2025-01-08,2025-02-22,334.51,188.95,145.56,open,USD
INV-2025000189,CUST-00215,2025-08-14,2025-08-29,2330.25,2330.25,0.0,paid,USD
INV-2025000190,CUST-00293,2025-12-06,2026-02-04,4487.69,4487.69,0.0,paid,USD
INV-2025000191,CUST-00097,2025-10-03,2025-11-02,74.87,74.87,0.0,paid,USD
INV-2025000192,CUST-00016,2025-08-12,2025-09-26,726.45,167.07,559.38,open,USD
INV-2025000193,CUST-00211,2025-02-03,2025-03-20,1333.4,1050.41,282.99,open,USD
INV-2025000194,CUST-00086,2025-06-23,2025-07-08,4453.78,4310.4,143.38,open,USD
INV-2025000195,CUST-00272,2025-06-03,2025-08-02,1662.35,330.44,1331.91,open,USD
INV-2025000196,CUST-00341,2025-06-01,2025-07-16,898.24,306.11,592.13,open,USD
INV-2025000197,CUST-00353,2025-10-30,2025-12-14,2829.46,2829.46,0.0,paid,USD
INV-2025000198,CUST-00201,2025-05-11,2025-07-10,172.37,87.01,85.36,open,USD
INV-2025000199,CUST-00275,2025-05-24,2025-07-08,125.9,67.46,58.44,open,USD
INV-2025000200,CUST-00107,2025-11-21,2025-12-06,379.76,256.9,122.86,open,USD
INV-2025000201,CUST-00244,2025-07-22,2025-08-06,2876.53,2876.53,0.0,paid,USD
INV-2025000202,CUST-00226,2025-08-17,2025-10-16,1502.75,119.06,1383.69,open,USD
INV-2025000203,CUST-00123,2025-05-03,2025-07-02,13630.03,13630.03,0.0,paid,USD
INV-2025000204,CUST-00393,2025-05-29,2025-07-13,727.29,331.29,396.0,open,USD
INV-2025000205,CUST-00057,2025-11-27,2026-01-11,607.33,607.33,0.0,paid,USD
INV-2025000206,CUST-00116,2025-11-22,2025-12-07,2575.62,2575.62,0.0,paid,USD
INV-2025000207,CUST-00355,2025-04-09,2025-06-08,1286.8,1286.8,0.0,paid,USD
INV-2025000208,CUST-00152,2025-03-09,2025-04-23,524.25,524.25,0.0,paid,USD
INV-2025000209,CUST-00333,2025-04-17,2025-06-01,1110.83,191.37,919.46,open,USD
INV-2025000210,CUST-00359,2025-07-04,2025-08-03,1312.48,1312.48,0.0,paid,USD
INV-2025000211,CUST-00265,2025-06-14,2025-06-29,514.64,514.64,0.0,paid,USD
INV-2025000212,CUST-00283,2025-05-13,2025-07-12,2345.05,2345.05,0.0,paid,USD
INV-2025000213,CUST-00334,2025-07-04,2025-09-02,6237.07,3690.38,2546.69,open,USD
INV-2025000214,CUST-00105,2025-09-29,2025-10-29,3329.32,2609.92,719.4,open,USD
INV-2025000215,CUST-00374,2025-06-11,2025-08-10,2551.62,2551.62,0.0,paid,USD
INV-2025000216,CUST-00168,2025-09-07,2025-09-22,418.48,27.12,391.36,open,USD
INV-2025000217,CUST-00155,2025-10-05,2025-11-04,8063.17,947.95,7115.22,open,USD
INV-2025000218,CUST-00182,2025-03-05,2025-04-04,882.54,579.02,303.52,open,USD
INV-2025000219,CUST-00326,2025-06-20,2025-07-20,1346.67,1346.67,0.0,paid,USD
INV-2025000220,CUST-00146,2025-11-05,2025-11-20,3248.98,3248.98,0.0,paid,USD
INV-2025000221,CUST-00103,2025-02-25,2025-03-27,593.34,593.34,0.0,paid,USD
INV-2025000222,CUST-00204,2025-08-21,2025-09-05,1208.53,953.05,255.48,open,USD
INV-2025000223,CUST-00012,2025-12-28,2026-02-11,180.24,180.24,0.0,paid,USD
INV-2025000224,CUST-00121,2025-10-21,2025-11-20,2444.9,2444.9,0.0,paid,USD
INV-2025000225,CUST-00134,2025-09-22,2025-11-21,1270.67,1270.67,0.0,paid,USD
INV-2025000226,CUST-00213,2025-10-15,2025-11-29,2498.81,2498.81,0.0,paid,USD
INV-2025000227,CUST-00167,2025-05-16,2025-06-15,434.01,411.08,22.93,open,USD
INV-2025000228,CUST-00118,2025-02-02,2025-04-03,2810.04,2810.04,0.0,paid,USD
INV-2025000229,CUST-00142,2025-09-27,2025-10-27,1302.91,1302.91,0.0,paid,USD
INV-2025000230,CUST-00398,2025-05-29,2025-06-13,268.96,140.2,128.76,open,USD
INV-2025000231,CUST-00216,2025-04-21,2025-05-06,1598.55,904.99,693.56,open,USD
INV-2025000232,CUST-00308,2025-09-03,2025-09-18,321.24,321.24,0.0,paid,USD
INV-2025000233,CUST-00290,2025-03-01,2025-03-16,1643.37,890.05,753.32,open,USD
INV-2025000234,CUST-00336,2025-12-27,2026-01-11,443.86,443.86,0.0,paid,USD
INV-2025000235,CUST-00248,2025-02-19,2025-04-05,4783.18,4783.18,0.0,paid,USD
INV-2025000236,CUST-00058,2025-04-28,2025-05-28,2798.91,2798.91,0.0,paid,USD
INV-2025000237,CUST-00173,2025-03-29,2025-04-28,1695.76,1092.15,603.61,open,USD
INV-2025000238,CUST-00365,2025-04-19,2025-06-03,1469.44,783.7,685.74,open,USD
INV-2025000239,CUST-00070,2025-06-29,2025-08-13,737.55,737.55,0.0,paid,USD
INV-2025000240,CUST-00058,2025-01-08,2025-02-22,996.85,236.93,759.92,open,USD
INV-2025000241,CUST-00134,2025-06-04,2025-07-19,883.5,708.28,175.22,open,USD
INV-2025000242,CUST-00062,2025-11-15,2026-01-14,1052.71,233.97,818.74,open,USD
INV-2025000243,CUST-00187,2025-07-02,2025-08-16,3368.35,187.58,3180.77,open,USD
INV-2025000244,CUST-00033,2025-12-27,2026-01-11,1366.51,1366.51,0.0,paid,USD
INV-2025000245,CUST-00199,2025-02-01,2025-03-03,1292.05,1292.05,0.0,paid,USD
INV-2025000246,CUST-00323,2025-02-06,2025-03-08,385.81,90.32,295.49,open,USD
INV-2025000247,CUST-00103,2025-12-16,2025-12-31,693.23,693.23,0.0,paid,USD
INV-2025000248,CUST-00357,2025-10-24,2025-11-23,920.09,920.09,0.0,paid,USD
INV-2025000249,CUST-00221,2025-07-18,2025-08-17,109.16,109.16,0.0,paid,USD
INV-2025000250,CUST-00164,2025-03-25,2025-04-09,516.51,516.51,0.0,paid,USD
INV-2025000251,CUST-00326,2025-01-26,2025-03-12,1176.36,826.23,350.13,open,USD
INV-2025000252,CUST-00081,2025-07-15,2025-08-29,7799.42,7799.42,0.0,paid,USD
INV-2025000253,CUST-00042,2025-08-20,2025-10-04,2489.7,1126.59,1363.11,open,USD
INV-2025000254,CUST-00196,2025-08-11,2025-09-25,2115.34,2115.34,0.0,paid,USD
INV-2025000255,CUST-00255,2025-10-20,2025-11-04,400.9,400.9,0.0,paid,USD
INV-2025000256,CUST-00323,2025-11-07,2026-01-06,874.92,874.92,0.0,paid,USD
INV-2025000257,CUST-00248,2025-11-04,2026-01-03,1729.48,107.88,1621.6,open,USD
INV-2025000258,CUST-00230,2025-02-09,2025-02-24,912.94,912.94,0.0,paid,USD
INV-2025000259,CUST-00017,2025-02-25,2025-04-26,937.56,387.87,549.69,open,USD
INV-2025000260,CUST-00106,2025-07-06,2025-08-20,733.74,733.74,0.0,paid,USD
INV-2025000261,CUST-00129,2025-08-10,2025-10-09,781.91,781.91,0.0,paid,USD
INV-2025000262,CUST-00201,2025-01-19,2025-03-05,1912.71,1912.71,0.0,paid,USD
INV-2025000263,CUST-00363,2025-08-07,2025-08-22,1155.94,1155.94,0.0,paid,USD
INV-2025000264,CUST-00337,2025-01-29,2025-02-28,1171.87,1171.87,0.0,paid,USD
INV-2025000265,CUST-00295,2025-02-06,2025-03-23,1810.48,1810.48,0.0,paid,USD
INV-2025000266,CUST-00350,2025-04-27,2025-05-27,3093.0,3093.0,0.0,paid,USD
INV-2025000267,CUST-00151,2025-05-26,2025-06-25,2302.22,1742.18,560.04,open,USD
INV-2025000268,CUST-00107,2025-04-28,2025-05-13,1084.86,471.54,613.32,open,USD
INV-2025000269,CUST-00256,2025-04-11,2025-06-10,409.92,100.48,309.44,open,USD
INV-2025000270,CUST-00231,2025-03-22,2025-05-21,1114.57,225.93,888.64,open,USD
INV-2025000271,CUST-00180,2025-03-10,2025-04-09,398.35,398.35,0.0,paid,USD
INV-2025000272,CUST-00386,2025-05-12,2025-05-27,1438.67,422.2,1016.47,open,USD
INV-2025000273,CUST-00256,2025-03-11,2025-04-25,1381.56,807.49,574.07,open,USD
INV-2025000274,CUST-00389,2025-04-15,2025-05-30,1216.93,1216.93,0.0,paid,USD
INV-2025000275,CUST-00291,2025-10-15,2025-11-14,421.83,421.83,0.0,paid,USD
INV-2025000276,CUST-00274,2025-07-13,2025-09-11,407.17,105.37,301.8,open,USD
INV-2025000277,CUST-00132,2025-09-30,2025-10-30,7169.27,7169.27,0.0,paid,USD
INV-2025000278,CUST-00189,2025-08-06,2025-10-05,2525.66,2525.66,0.0,paid,USD
INV-2025000279,CUST-00388,2025-09-09,2025-09-24,130.41,130.41,0.0,paid,USD
INV-2025000280,CUST-00270,2025-07-25,2025-09-08,817.62,127.95,689.67,open,USD
INV-2025000281,CUST-00384,2025-06-16,2025-07-01,956.66,956.66,0.0,paid,USD
INV-2025000282,CUST-00031,2025-10-01,2025-11-15,6249.42,2403.87,3845.55,open,USD
INV-2025000283,CUST-00201,2025-05-09,2025-07-08,653.33,653.33,0.0,paid,USD
INV-2025000284,CUST-00310,2025-01-10,2025-02-09,787.58,787.58,0.0,paid,USD
INV-2025000285,CUST-00347,2025-03-02,2025-04-01,990.99,990.99,0.0,paid,USD
INV-2025000286,CUST-00043,2025-08-02,2025-08-17,1304.82,1304.82,0.0,paid,USD
INV-2025000287,CUST-00051,2025-11-09,2025-11-24,266.31,266.31,0.0,paid,USD
INV-2025000288,CUST-00301,2025-06-14,2025-07-14,2190.81,1150.23,1040.58,open,USD
INV-2025000289,CUST-00290,2025-03-01,2025-03-16,5804.17,5804.17,0.0,paid,USD
INV-2025000290,CUST-00158,2025-11-22,2025-12-07,2869.24,2869.24,0.0,paid,USD
INV-2025000291,CUST-00396,2025-05-29,2025-07-28,640.97,312.57,328.4,open,USD
INV-2025000292,CUST-00299,2025-08-06,2025-09-20,668.95,567.39,101.56,open,USD
