customer_id,as_of_date,current,d_1_30,d_31_60,d_61_90,over_90,total
CUST-00149,2025-12-31,0.0,0.0,0.0,0.0,953.69,953.69
CUST-00150,2025-12-31,0.0,0.0,0.0,0.0,93.39,93.39
CUST-00151,2025-12-31,0.0,0.0,0.0,0.0,555.28,555.28
CUST-00152,2025-12-31,0.0,0.0,0.0,0.0,1678.99,1678.99
CUST-00153,2025-12-31,0.0,0.0,0.0,766.25,252.99,1019.24
CUST-00154,2025-12-31,0.0,0.0,0.0,0.0,714.96,714.96
CUST-00155,2025-12-31,0.0,460.79,0.0,0.0,0.0,460.79
CUST-00156,2025-12-31,0.0,0.0,0.0,0.0,359.99,359.99
CUST-00157,2025-12-31,119.82,0.0,0.0,0.0,3405.57,3525.39
CUST-00159,2025-12-31,0.0,740.96,227.48,0.0,4270.57,5239.01
CUST-00160,2025-12-31,0.0,0.0,267.55,0.0,0.0,267.55
CUST-00161,2025-12-31,0.0,0.0,0.0,0.0,282.76,282.76
CUST-00162,2025-12-31,0.0,179.41,9457.17,0.0,5697.75,15334.33
CUST-00163,2025-12-31,0.0,0.0,0.0,0.0,156.83,156.83
CUST-00164,2025-12-31,0.0,0.0,0.0,0.0,442.29,442.29
CUST-00166,2025-12-31,0.0,0.0,0.0,66.73,0.0,66.73
CUST-00167,2025-12-31,0.0,0.0,0.0,0.0,1827.02,1827.02
CUST-00168,2025-12-31,0.0,0.0,0.0,0.0,426.57,426.57
CUST-00169,2025-12-31,0.0,0.0,211.21,0.0,742.54,953.75
CUST-00170,2025-12-31,0.0,0.0,0.0,0.0,4557.59,4557.59
CUST-00171,2025-12-31,0.0,0.0,70.26,0.0,293.5,363.76
CUST-00172,2025-12-31,0.0,0.0,0.0,0.0,819.85,819.85
CUST-00173,2025-12-31,0.0,0.0,0.0,0.0,271.1,271.1
CUST-00174,2025-12-31,1525.23,0.0,0.0,0.0,1391.23,2916.46
CUST-00175,2025-12-31,0.0,0.0,0.0,0.0,517.7,517.7
CUST-00176,2025-12-31,0.0,0.0,0.0,0.0,2196.41,2196.41
CUST-00177,2025-12-31,380.51,0.0,0.0,0.0,1080.19,1460.7
CUST-00178,2025-12-31,0.0,185.68,145.5,1051.72,180.69,1563.59
CUST-00179,2025-12-31,0.0,0.0,0.0,0.0,994.34,994.34
CUST-00180,2025-12-31,0.0,0.0,197.36,0.0,3383.32,3580.68
CUST-00181,2025-12-31,894.95,0.0,0.0,0.0,725.96,1620.91
CUST-00182,2025-12-31,0.0,0.0,113.1,0.0,481.38,594.48
CUST-00184,2025-12-31,0.0,91.01,0.0,0.0,0.0,91.01
CUST-00185,2025-12-31,0.0,219.14,0.0,0.0,0.0,219.14
CUST-00186,2025-12-31,343.66,0.0,0.0,0.0,765.82,1109.48
CUST-00187,2025-12-31,0.0,0.0,0.0,0.0,556.47,556.47
CUST-00188,2025-12-31,0.0,574.49,0.0,0.0,1526.35,2100.84
CUST-00189,2025-12-31,0.0,0.0,0.0,0.0,415.54,415.54
CUST-00191,2025-12-31,0.0,148.23,343.8,0.0,1770.25,2262.28
CUST-00192,2025-12-31,0.0,378.59,0.0,2033.67,0.0,2412.26
CUST-00193,2025-12-31,0.0,0.0,243.98,0.0,814.91,1058.89
CUST-00194,2025-12-31,0.0,0.0,0.0,0.0,1599.58,1599.58
CUST-00195,2025-12-31,0.0,1599.92,0.0,0.0,8134.14,9734.06
CUST-00196,2025-12-31,0.0,0.0,0.0,0.0,4458.6,4458.6
CUST-00197,2025-12-31,0.0,0.0,0.0,264.18,211.86,476.04
CUST-00198,2025-12-31,4245.96,0.0,0.0,0.0,2095.76,6341.72
CUST-00199,2025-12-31,856.25,0.0,1078.66,1083.64,240.25,3258.8
CUST-00200,2025-12-31,0.0,0.0,0.0,0.0,1137.69,1137.69
CUST-00201,2025-12-31,0.0,0.0,0.0,0.0,376.13,376.13
CUST-00202,2025-12-31,0.0,11.53,0.0,0.0,1331.06,1342.59
CUST-00204,2025-12-31,0.0,0.0,0.0,0.0,498.22,498.22
CUST-00205,2025-12-31,0.0,164.76,15.1,0.0,580.41,760.27
CUST-00206,2025-12-31,0.0,0.0,0.0,0.0,605.13,605.13
CUST-00207,2025-12-31,0.0,0.0,0.0,83.02,273.06,356.08
CUST-00208,2025-12-31,0.0,0.0,0.0,0.0,104.42,104.42
CUST-00209,2025-12-31,0.0,0.0,0.0,0.0,352.97,352.97
CUST-00210,2025-12-31,0.0,0.0,249.88,0.0,705.61,955.49
CUST-00211,2025-12-31,0.0,7.32,0.0,0.0,3335.38,3342.7
CUST-00213,2025-12-31,0.0,0.0,0.0,0.0,202.98,202.98
CUST-00214,2025-12-31,477.59,0.0,0.0,0.0,3798.5,4276.09
CUST-00215,2025-12-31,0.0,0.0,0.0,4885.25,2056.19,6941.44
CUST-00216,2025-12-31,0.0,0.0,0.0,0.0,1887.59,1887.59
CUST-00217,2025-12-31,0.0,0.0,675.02,0.0,192.16,867.18
CUST-00218,2025-12-31,286.56,0.0,0.0,0.0,258.84,545.4
CUST-00219,2025-12-31,0.0,0.0,0.0,0.0,1463.7,1463.7
CUST-00220,2025-12-31,0.0,0.0,0.0,0.0,2512.99,2512.99
CUST-00221,2025-12-31,0.0,141.71,0.0,0.0,0.0,141.71
CUST-00222,2025-12-31,395.75,0.0,2274.86,0.0,84.17,2754.78
CUST-00223,2025-12-31,0.0,368.44,0.0,0.0,0.0,368.44
CUST-00224,2025-12-31,0.0,0.0,0.0,0.0,1104.29,1104.29
CUST-00225,2025-12-31,0.0,0.0,0.0,0.0,2168.41,2168.41
CUST-00226,2025-12-31,0.0,0.0,636.93,0.0,1903.5,2540.43
CUST-00227,2025-12-31,324.87,0.0,0.0,0.0,0.0,324.87
CUST-00228,2025-12-31,0.0,414.35,0.0,0.0,138.59,552.94
CUST-00229,2025-12-31,0.0,0.0,0.0,0.0,339.32,339.32
CUST-00231,2025-12-31,0.0,373.11,0.0,0.0,2904.25,3277.36
CUST-00233,2025-12-31,0.0,0.0,0.0,2237.03,1536.25,3773.28
CUST-00234,2025-12-31,1938.08,0.0,724.05,0.0,0.0,2662.13
CUST-00235,2025-12-31,0.0,0.0,3295.21,214.64,851.22,4361.07
CUST-00238,2025-12-31,0.0,0.0,783.81,0.0,545.64,1329.45
CUST-00239,2025-12-31,140.92,1081.87,0.0,0.0,1810.6,3033.39
CUST-00240,2025-12-31,512.35,0.0,0.0,0.0,543.47,1055.82
CUST-00241,2025-12-31,0.0,0.0,0.0,583.6,0.0,583.6
CUST-00242,2025-12-31,0.0,0.0,0.0,0.0,1746.74,1746.74
CUST-00243,2025-12-31,313.52,0.0,0.0,0.0,52.85,366.37
CUST-00244,2025-12-31,0.0,0.0,1928.54,0.0,1668.16,3596.7
CUST-00245,2025-12-31,0.0,0.0,0.0,201.21,0.0,201.21
CUST-00246,2025-12-31,802.71,0.0,414.92,0.0,996.6,2214.23
CUST-00247,2025-12-31,0.0,0.0,0.0,380.54,49.65,430.19
CUST-00248,2025-12-31,0.0,168.82,792.68,52.77,0.0,1014.27
CUST-00249,2025-12-31,0.0,0.0,1911.75,0.0,850.51,2762.26
CUST-00250,2025-12-31,491.34,0.0,0.0,0.0,0.0,491.34
CUST-00251,2025-12-31,0.0,0.0,119.71,0.0,1960.52,2080.23
CUST-00252,2025-12-31,0.0,0.0,0.0,0.0,1443.84,1443.84
CUST-00253,2025-12-31,367.25,105.17,0.0,0.0,2929.55,3401.97
CUST-00254,2025-12-31,682.05,0.0,0.0,0.0,4180.66,4862.71
CUST-00255,2025-12-31,0.0,0.0,0.0,0.0,10392.68,10392.68
CUST-00256,2025-12-31,0.0,0.0,0.0,0.0,554.01,554.01
CUST-00257,2025-12-31,0.0,0.0,164.25,797.19,480.05,1441.49
CUST-00258,2025-12-31,0.0,0.0,0.0,0.0,1853.34,1853.34
CUST-00259,2025-12-31,810.03,0.0,0.0,0.0,0.0,810.03
CUST-00260,2025-12-31,9282.06,182.17,0.0,0.0,2632.16,12096.39
CUST-00261,2025-12-31,697.52,599.75,0.0,0.0,701.99,1999.26
CUST-00262,2025-12-31,0.0,0.0,4663.7,0.0,898.59,5562.29
CUST-00265,2025-12-31,0.0,273.12,0.0,0.0,0.0,273.12
CUST-00266,2025-12-31,0.0,0.0,0.0,0.0,348.28,348.28
CUST-00267,2025-12-31,0.0,0.0,0.0,0.0,235.61,235.61
CUST-00269,2025-12-31,0.0,0.0,0.0,0.0,2386.39,2386.39
CUST-00270,2025-12-31,0.0,0.0,24.33,0.0,0.0,24.33
CUST-00271,2025-12-31,245.22,0.0,0.0,0.0,879.2,1124.42
CUST-00274,2025-12-31,0.0,178.67,0.0,0.0,447.33,626.0
CUST-00275,2025-12-31,0.0,0.0,0.0,0.0,6228.45,6228.45
CUST-00276,2025-12-31,151.57,0.0,0.0,0.0,2143.56,2295.13
CUST-00277,2025-12-31,0.0,1442.6,0.0,0.0,6026.39,7468.99
CUST-00278,2025-12-31,0.0,0.0,0.0,575.13,315.99,891.12
CUST-00279,2025-12-31,5508.99,0.0,0.0,0.0,368.01,5877.0
CUST-00280,2025-12-31,0.0,0.0,0.0,0.0,58.74,58.74
CUST-00281,2025-12-31,0.0,0.0,0.0,0.0,1600.93,1600.93
CUST-00282,2025-12-31,0.0,0.0,0.0,0.0,711.95,711.95
CUST-00283,2025-12-31,0.0,0.0,0.0,0.0,1048.46,1048.46
CUST-00284,2025-12-31,0.0,916.84,0.0,0.0,2770.38,3687.22
CUST-00285,2025-12-31,0.0,662.86,0.0,198.26,1764.78,2625.9
CUST-00286,2025-12-31,0.0,0.0,0.0,0.0,3857.34,3857.34
CUST-00287,2025-12-31,0.0,0.0,0.0,2389.49,3052.28,5441.77
CUST-00288,2025-12-31,0.0,488.8,0.0,0.0,805.1,1293.9
CUST-00289,2025-12-31,0.0,0.0,0.0,68.27,607.4,675.67
CUST-00290,2025-12-31,0.0,0.0,754.52,0.0,4310.19,5064.71
CUST-00291,2025-12-31,0.0,0.0,0.0,0.0,269.84,269.84
CUST-00292,2025-12-31,0.0,0.0,0.0,0.0,1553.88,1553.88
CUST-00293,2025-12-31,960.51,0.0,0.0,0.0,39.29,999.8
CUST-00294,2025-12-31,0.0,0.0,0.0,0.0,183.09,183.09
CUST-00295,2025-12-31,0.0,0.0,869.3,0.0,1472.86,2342.16
CUST-00296,2025-12-31,0.0,0.0,0.0,0.0,1221.66,1221.66
CUST-00297,2025-12-31,0.0,8502.78,0.0,0.0,0.0,8502.78
CUST-00298,2025-12-31,441.04,0.0,0.0,0.0,897.95,1338.99
CUST-00299,2025-12-31,0.0,0.0,0.0,0.0,3429.41,3429.41
CUST-00300,2025-12-31,251.66,341.28,0.0,1796.89,2443.79,4833.62
CUST-00301,2025-12-31,928.31,0.0,810.33,0.0,5937.18,7675.82
CUST-00302,2025-12-31,0.0,0.0,0.0,0.0,3063.17,3063.17
CUST-00303,2025-12-31,0.0,0.0,0.0,0.0,31.49,31.49
CUST-00304,2025-12-31,0.0,0.0,0.0,0.0,518.85,518.85
CUST-00305,2025-12-31,0.0,0.0,0.0,0.0,61.05,61.05
CUST-00306,2025-12-31,0.0,0.0,0.0,0.0,1613.14,1613.14
CUST-00307,2025-12-31,0.0,0.0,0.0,0.0,1310.94,1310.94
CUST-00308,2025-12-31,0.0,0.0,0.0,58.6,1713.89,1772.49
CUST-00309,2025-12-31,0.0,0.0,211.03,0.0,2212.08,2423.11
CUST-00310,2025-12-31,0.0,0.0,0.0,67.24,0.0,67.24
CUST-00311,2025-12-31,0.0,0.0,3.22,0.0,1087.51,1090.73
CUST-00312,2025-12-31,0.0,1518.23,0.0,0.0,371.73,1889.96
CUST-00313,2025-12-31,0.0,561.34,0.0,548.93,0.0,1110.27
CUST-00314,2025-12-31,135.61,0.0,0.0,0.0,260.54,396.15
CUST-00315,2025-12-31,2646.6,83.42,0.0,0.0,363.46,3093.48
CUST-00316,2025-12-31,0.0,0.0,0.0,112.58,941.51,1054.09
CUST-00317,2025-12-31,0.0,0.0,0.0,0.0,8096.98,8096.98
CUST-00319,2025-12-31,0.0,0.0,0.0,0.0,4603.98,4603.98
CUST-00320,2025-12-31,0.0,0.0,0.0,0.0,3485.18,3485.18
CUST-00321,2025-12-31,0.0,1491.37,0.0,0.0,162.59,1653.96
CUST-00323,2025-12-31,0.0,0.0,0.0,0.0,4401.11,4401.11
CUST-00324,2025-12-31,0.0,0.0,0.0,0.0,1397.35,1397.35
CUST-00325,2025-12-31,613.4,3296.31,0.0,0.0,596.91,4506.62
CUST-00326,2025-12-31,0.0,0.0,0.0,322.92,407.03,729.95
CUST-00327,2025-12-31,0.0,0.0,0.0,0.0,1881.73,1881.73
CUST-00328,2025-12-31,0.0,0.0,0.0,43.91,275.98,319.89
CUST-00329,2025-12-31,0.0,0.0,0.0,0.0,2313.07,2313.07
CUST-00330,2025-12-31,0.0,0.0,164.22,0.0,3193.31,3357.53
CUST-00332,2025-12-31,0.0,0.0,0.0,0.0,5940.66,5940.66
CUST-00333,2025-12-31,0.0,0.0,0.0,0.0,2170.83,2170.83
CUST-00334,2025-12-31,0.0,0.0,380.62,0.0,518.64,899.26
CUST-00336,2025-12-31,0.0,0.0,0.0,226.74,2022.38,2249.12
CUST-00337,2025-12-31,0.0,0.0,0.0,0.0,425.72,425.72
CUST-00338,2025-12-31,1746.94,80.1,0.0,0.0,1750.06,3577.1
CUST-00339,2025-12-31,0.0,0.0,0.0,0.0,719.75,719.75
CUST-00340,2025-12-31,218.04,0.0,2165.45,614.7,2837.52,5835.71
CUST-00341,2025-12-31,0.0,0.0,0.0,19.03,11913.18,11932.21
CUST-00343,2025-12-31,0.0,0.0,0.0,0.0,811.85,811.85
CUST-00344,2025-12-31,0.0,0.0,0.0,0.0,3100.93,3100.93
CUST-00345,2025-12-31,0.0,1230.73,94.96,0.0,0.0,1325.69
CUST-00346,2025-12-31,467.66,0.0,0.0,1505.66,1346.35,3319.67
CUST-00347,2025-12-31,0.0,0.0,0.0,0.0,401.02,401.02
CUST-00348,2025-12-31,0.0,0.0,0.0,0.0,115.31,115.31
CUST-00349,2025-12-31,0.0,0.0,0.0,0.0,4489.42,4489.42
CUST-00350,2025-12-31,742.39,0.0,719.68,0.0,636.57,2098.64
CUST-00351,2025-12-31,0.0,0.0,0.0,0.0,28.71,28.71
CUST-00352,2025-12-31,465.61,504.07,1379.47,0.0,0.0,2349.15
CUST-00354,2025-12-31,0.0,0.0,0.0,0.0,17.01,17.01
CUST-00355,2025-12-31,0.0,0.0,0.0,0.0,302.33,302.33
CUST-00356,2025-12-31,0.0,0.0,0.0,1102.57,3634.94,4737.51
CUST-00357,2025-12-31,0.0,0.0,0.0,0.0,4487.89,4487.89
CUST-00358,2025-12-31,0.0,0.0,0.0,0.0,6323.88,6323.88
CUST-00359,2025-12-31,0.0,0.0,0.0,0.0,585.07,585.07
CUST-00360,2025-12-31,0.0,0.0,0.0,0.0,11401.14,11401.14
CUST-00361,2025-12-31,214.72,0.0,0.0,0.0,2650.41,2865.13
CUST-00362,2025-12-31,2859.65,0.0,0.0,0.0,1311.55,4171.2
CUST-00363,2025-12-31,0.0,11.41,69.8,0.0,384.13,465.34
CUST-00364,2025-12-31,461.57,67.86,0.0,0.0,0.0,529.43
CUST-00366,2025-12-31,0.0,0.0,0.0,0.0,1437.29,1437.29
CUST-00367,2025-12-31,0.0,412.96,0.0,0.0,96.53,509.49
CUST-00368,2025-12-31,0.0,0.0,0.0,0.0,1725.52,1725.52
CUST-00370,2025-12-31,0.0,0.0,0.0,0.0,5601.05,5601.05
CUST-00371,2025-12-31,0.0,0.0,0.0,252.07,311.61,563.68
CUST-00372,2025-12-31,480.46,0.0,0.0,0.0,199.39,679.85
CUST-00373,2025-12-31,0.0,0.0,0.0,0.0,2969.24,2969.24
CUST-00374,2025-12-31,0.0,2155.57,108.77,0.0,0.0,2264.34
CUST-00375,2025-12-31,0.0,0.0,0.0,0.0,3.05,3.05
CUST-00376,2025-12-31,0.0,0.0,0.0,0.0,529.63,529.63
CUST-00378,2025-12-31,0.0,0.0,0.0,16.62,887.11,903.73
CUST-00379,2025-12-31,127.94,0.0,0.0,0.0,646.38,774.32
CUST-00380,2025-12-31,0.0,29.96,0.0,564.21,314.05,908.22
CUST-00381,2025-12-31,2016.99,0.0,0.0,0.0,0.0,2016.99
CUST-00382,2025-12-31,856.58,0.0,0.0,0.0,4786.35,5642.93
CUST-00383,2025-12-31,0.0,114.79,0.0,0.0,2458.31,2573.1
CUST-00384,2025-12-31,0.0,0.0,1.81,1020.21,1924.95,2946.97
CUST-00385,2025-12-31,0.0,0.0,0.0,205.22,1926.02,2131.24
CUST-00386,2025-12-31,0.0,0.0,0.0,0.0,638.38,638.38
CUST-00387,2025-12-31,0.0,0.0,0.0,0.0,319.46,319.46
CUST-00389,2025-12-31,0.0,0.0,0.0,0.0,188.63,188.63
CUST-00390,2025-12-31,0.0,0.0,0.0,0.0,598.39,598.39
CUST-00392,2025-12-31,0.0,0.0,0.0,0.0,1503.27,1503.27
CUST-00393,2025-12-31,0.0,0.0,882.35,0.0,62.77,945.12
CUST-00394,2025-12-31,0.0,427.73,0.0,1138.14,467.54,2033.41
CUST-00395,2025-12-31,0.0,0.0,0.0,0.0,2577.61,2577.61
CUST-00396,2025-12-31,0.0,0.0,17.36,0.0,0.0,17.36
CUST-00397,2025-12-31,0.0,0.0,0.0,0.0,624.68,624.68
CUST-00398,2025-12-31,0.0,0.0,759.49,181.33,1038.66,1979.48
CUST-00399,2025-12-31,0.0,0.0,3107.81,0.0,5844.22,8952.03
CUST-00400,2025-12-31,0.0,0.0,0.0,0.0,1263.23,1263.23
