entry_id,entry_date,account_id,debit,credit,memo,posted_by,posted_at
JE-2025000021,2025-04-01,1510,691.22,0.0,Monthly accrual,rwhite,2025-04-01T14:06:00
JE-2025000021,2025-04-01,4000,0.0,691.22,Monthly accrual,rwhite,2025-04-01T14:06:00
JE-2025000022,2025-12-23,1000,174.24,0.0,Cash receipt applied,system_batch,2025-12-23T12:26:00
JE-2025000022,2025-12-23,1200,0.0,174.24,Cash receipt applied,system_batch,2025-12-23T12:26:00
JE-2025000023,2025-04-01,6300,5569.53,0.0,Payment to vendor,rwhite,2025-04-01T11:33:00
JE-2025000023,2025-04-01,2100,0.0,5569.53,Payment to vendor,rwhite,2025-04-01T11:33:00
JE-2025000024,2025-07-12,1510,380.99,0.0,Reclass,mlopez,2025-07-12T13:35:00
JE-2025000024,2025-07-12,4100,0.0,380.99,Reclass,mlopez,2025-07-12T13:35:00
JE-2025000025,2025-12-19,5000,142.35,0.0,Reclass,system_batch,2025-12-19T13:42:00
JE-2025000025,2025-12-19,1510,0.0,142.35,Reclass,system_batch,2025-12-19T13:42:00
JE-2025000026,2026-02-13,1300,4250.28,0.0,Cash receipt applied,system_batch,2025-06-03T11:10:00
JE-2025000026,2025-06-03,4100,0.0,4250.28,Cash receipt applied,system_batch,2025-06-03T11:10:00
JE-2025000027,2025-08-31,5000,117.07,0.0,Vendor invoice booked,sjohnson,2025-08-31T13:19:00
JE-2025000027,2025-08-31,1500,0.0,117.07,Vendor invoice booked,sjohnson,2025-08-31T13:19:00
JE-2025000028,2025-09-19,1000,207.32,0.0,Payment to vendor,jchen,2025-09-19T15:59:00
JE-2025000028,2025-09-19,4100,0.0,207.32,Payment to vendor,jchen,2025-09-19T15:59:00
JE-2025000029,2025-12-23,1200,174.68,0.0,Monthly accrual,jchen,2025-12-23T09:44:00
JE-2025000029,2025-12-23,1300,0.0,174.68,Monthly accrual,jchen,2025-12-23T09:44:00
JE-2025000030,2025-03-26,1510,411.91,0.0,Cash receipt applied,kpatel,2025-03-26T17:53:00
JE-2025000030,2025-03-26,4000,0.0,411.91,Cash receipt applied,kpatel,2025-03-26T17:53:00
JE-2025000031,2025-11-16,6100,1384.94,0.0,Vendor invoice booked,system_batch,2025-11-16T14:07:00
JE-2025000031,2025-11-16,1500,0.0,1384.94,Vendor invoice booked,system_batch,2025-11-16T14:07:00
JE-2025000032,2025-12-23,6200,2855.74,0.0,Depreciation,kpatel,2025-12-23T11:56:00
JE-2025000032,2025-12-23,1100,0.0,2855.74,Depreciation,kpatel,2025-12-23T11:56:00
JE-2025000033,2025-10-26,1500,403.6,0.0,Vendor invoice booked,sjohnson,2025-10-26T12:08:00
JE-2025000033,2025-10-26,4100,0.0,403.6,Vendor invoice booked,sjohnson,2025-10-26T12:08:00
JE-2025000034,2025-09-08,1100,526.16,0.0,Depreciation,rwhite,2025-09-08T09:06:00
JE-2025000034,2025-09-08,4100,0.0,526.16,Depreciation,rwhite,2025-09-08T09:06:00
JE-2025000035,2025-10-11,6000,820.29,0.0,Reclass,sjohnson,2025-10-11T12:35:00
JE-2025000035,2025-10-11,2200,0.0,820.29,Reclass,sjohnson,2025-10-11T12:35:00
JE-2025000036,2025-03-11,1000,1714.57,0.0,Cash receipt applied,sjohnson,2025-03-11T12:04:00
JE-2025000036,2025-03-11,2300,0.0,1714.57,Cash receipt applied,sjohnson,2025-03-11T12:04:00
JE-2025000037,2025-07-29,1105,357.97,0.0,Cash receipt applied,sjohnson,2025-07-29T08:27:00
JE-2025000037,2025-07-29,4100,0.0,357.97,Cash receipt applied,sjohnson,2025-07-29T08:27:00
JE-2025000038,2025-06-07,1200,651.47,0.0,Payroll run,sjohnson,2025-06-07T11:55:00
JE-2025000038,2025-06-07,4000,0.0,651.47,Payroll run,sjohnson,2025-06-07T11:55:00
JE-2025000039,2025-07-05,6100,723.35,0.0,Customer invoice posting,rwhite,2025-07-05T10:01:00
JE-2025000039,2025-07-05,2200,0.0,723.35,Customer invoice posting,rwhite,2025-07-05T10:01:00
JE-2025000040,2025-05-16,6500,115.08,0.0,Monthly accrual,kpatel,2025-05-16T11:05:00
JE-2025000040,2025-05-16,2200,0.0,115.08,Monthly accrual,kpatel,2025-05-16T11:05:00
JE-2025000041,2025-06-06,6200,684.26,0.0,Cash receipt applied,rwhite,2025-06-06T12:28:00
JE-2025000041,2025-06-06,1300,0.0,684.26,Cash receipt applied,rwhite,2025-06-06T12:28:00
JE-2025000042,2025-06-21,1510,2325.16,0.0,Vendor invoice booked,system_batch,2025-06-21T13:39:00
JE-2025000042,2025-06-21,2500,0.0,2325.16,Vendor invoice booked,system_batch,2025-06-21T13:39:00
JE-2025000043,2025-10-29,1010,984.27,0.0,Payment to vendor,jchen,2025-10-29T08:32:00
JE-2025000043,2025-10-29,2100,0.0,984.27,Payment to vendor,jchen,2025-10-29T08:32:00
JE-2025000044,2025-10-18,1300,110.13,0.0,Payroll run,kpatel,2025-10-18T09:24:00
JE-2025000044,2025-10-18,2100,0.0,110.13,Payroll run,kpatel,2025-10-18T09:24:00
JE-2025000045,2025-03-17,6100,512.68,0.0,Cash receipt applied,system_batch,2025-03-17T15:13:00
JE-2025000045,2025-03-17,1300,0.0,512.68,Cash receipt applied,system_batch,2025-03-17T15:13:00
JE-2025000046,2025-05-26,5000,293.48,0.0,Cash receipt applied,kpatel,2025-05-26T17:08:00
JE-2025000046,2025-05-26,1300,0.0,293.48,Cash receipt applied,kpatel,2025-05-26T17:08:00
JE-2025000047,2025-11-20,6000,114.93,0.0,Customer invoice posting,kpatel,2025-11-20T17:08:00
JE-2025000047,2025-11-20,1010,0.0,114.93,Customer invoice posting,kpatel,2025-11-20T17:08:00
JE-2025000048,2025-12-23,5000,74.64,0.0,Payroll run,rwhite,2025-12-23T12:31:00
JE-2025000048,2025-12-23,1100,0.0,74.64,Payroll run,rwhite,2025-12-23T12:31:00
JE-2025000049,2025-03-24,1100,430.27,0.0,Cash receipt applied,mlopez,2025-03-24T16:18:00
JE-2025000049,2025-03-24,4100,0.0,430.27,Cash receipt applied,mlopez,2025-03-24T16:18:00
JE-2025000050,2025-01-28,1105,650.05,0.0,Customer invoice posting,kpatel,2025-01-28T16:58:00
JE-2025000050,2025-01-28,2300,0.0,650.05,Customer invoice posting,kpatel,2025-01-28T16:58:00
JE-2025000051,2025-12-07,1000,335.61,0.0,Monthly accrual,jchen,2025-12-07T11:56:00
JE-2025000051,2025-12-07,4100,0.0,335.61,Monthly accrual,jchen,2025-12-07T11:56:00
JE-2025000052,2025-04-05,1300,435.17,0.0,Cash receipt applied,jchen,2025-04-05T12:32:00
JE-2025000052,2025-04-05,2500,0.0,435.17,Cash receipt applied,jchen,2025-04-05T12:32:00
JE-2025000053,2025-09-16,1100,180.49,0.0,Reclass,mlopez,2025-09-16T16:01:00
JE-2025000053,2025-09-16,4100,0.0,180.49,Reclass,mlopez,2025-09-16T16:01:00
JE-2025000054,2025-04-11,1200,3505.41,0.0,Monthly accrual,rwhite,2025-04-11T09:13:00
JE-2025000054,2025-04-11,4000,0.0,3505.41,Monthly accrual,rwhite,2025-04-11T09:13:00
JE-2025000055,2025-10-22,1300,657.41,0.0,Payment to vendor,sjohnson,2025-10-22T09:39:00
JE-2025000055,2025-10-22,4000,0.0,657.41,Payment to vendor,sjohnson,2025-10-22T09:39:00
JE-2025000056,2025-06-15,1500,197.41,0.0,Payroll run,system_batch,2025-06-15T09:28:00
JE-2025000056,2025-06-15,4000,0.0,197.41,Payroll run,system_batch,2025-06-15T09:28:00
JE-2025000057,2025-07-05,1105,3440.8,0.0,Payment to vendor,sjohnson,2025-07-05T10:00:00
JE-2025000057,2025-07-05,4100,0.0,3440.8,Payment to vendor,sjohnson,2025-07-05T10:00:00
JE-2025000058,2025-08-13,6300,323.47,0.0,Vendor invoice booked,rwhite,2025-08-13T17:50:00
JE-2025000058,2025-08-13,1100,0.0,323.47,Vendor invoice booked,rwhite,2025-08-13T17:50:00
JE-2025000059,2025-09-29,1200,117.65,0.0,Customer invoice posting,kpatel,2025-09-29T10:34:00
JE-2025000059,2025-09-29,2200,-100.0,117.65,Customer invoice posting,kpatel,2025-09-29T10:34:00
JE-2025000060,2025-04-16,1500,123.99,0.0,Customer invoice posting,rwhite,2025-04-16T12:18:00
JE-2025000060,2025-04-16,1100,0.0,123.99,Customer invoice posting,rwhite,2025-04-16T12:18:00
JE-2025000061,2025-01-25,6300,726.87,0.0,Vendor invoice booked,sjohnson,2025-01-25T14:34:00
JE-2025000061,2025-01-25,2500,0.0,726.87,Vendor invoice booked,sjohnson,2025-01-25T14:34:00
JE-2025000062,2025-01-08,1100,298.52,0.0,Depreciation,mlopez,2025-01-08T08:14:00
JE-2025000062,2025-01-08,4100,0.0,298.52,Depreciation,mlopez,2025-01-08T08:14:00
JE-2025000063,2025-12-12,1500,191.0,0.0,Reclass,rwhite,2025-12-12T11:39:00
JE-2025000063,2025-12-12,4100,0.0,191.0,Reclass,rwhite,2025-12-12T11:39:00
JE-2025000064,2025-10-14,1010,1564.53,0.0,Cash receipt applied,mlopez,2025-10-14T11:51:00
JE-2025000064,2025-10-14,4100,0.0,1564.53,Cash receipt applied,mlopez,2025-10-14T11:51:00
JE-2025000065,2025-07-23,1500,140.83,0.0,Reclass,sjohnson,2025-07-23T16:33:00
JE-2025000065,2025-07-23,2300,0.0,140.83,Reclass,sjohnson,2025-07-23T16:33:00
JE-2025000066,2025-07-19,5000,308.73,0.0,Payment to vendor,jchen,2025-07-19T11:12:00
JE-2025000066,2025-07-19,1100,0.0,308.73,Payment to vendor,jchen,2025-07-19T11:12:00
JE-2025000067,2025-08-14,6000,289.18,0.0,Depreciation,system_batch,2025-08-14T12:34:00
JE-2025000067,2025-08-14,1105,0.0,289.18,Depreciation,system_batch,2025-08-14T12:34:00
JE-2025000068,2025-06-05,1510,212.53,0.0,Depreciation,rwhite,2025-06-05T13:08:00
JE-2025000068,2025-06-05,2100,0.0,212.53,Depreciation,rwhite,2025-06-05T13:08:00
JE-2025000069,2025-09-08,6300,126.75,0.0,Vendor invoice booked,kpatel,2025-09-08T11:42:00
JE-2025000069,2025-09-08,2200,0.0,126.75,Vendor invoice booked,kpatel,2025-09-08T11:42:00
JE-2025000070,2025-07-01,1510,450.05,0.0,Reclass,sjohnson,2025-07-01T15:29:00
JE-2025000070,2025-07-01,2000,0.0,450.05,Reclass,sjohnson,2025-07-01T15:29:00
JE-2025000071,2025-03-28,1000,73.24,0.0,Customer invoice posting,rwhite,2025-03-28T12:56:00
JE-2025000071,2025-03-28,4100,0.0,73.24,Customer invoice posting,rwhite,2025-03-28T12:56:00
JE-2025000072,2025-04-14,1000,46.07,0.0,Reclass,jchen,2025-04-14T11:30:00
JE-2025000072,2025-04-14,4100,0.0,46.07,Reclass,jchen,2025-04-14T11:30:00
JE-2025000073,2025-06-27,1500,51.07,0.0,Cash receipt applied,system_batch,2025-06-27T17:39:00
JE-2025000073,2025-06-27,4100,0.0,51.07,Cash receipt applied,system_batch,2025-06-27T17:39:00
JE-2025000074,2025-04-16,1105,1894.95,0.0,Vendor invoice booked,system_batch,2025-04-16T12:18:00
JE-2025000074,2025-04-16,4100,0.0,1894.95,Vendor invoice booked,system_batch,2025-04-16T12:18:00
JE-2025000075,2025-03-04,1000,2874.9,0.0,Reclass,mlopez,2025-03-04T15:04:00
JE-2025000075,2025-03-04,4100,0.0,2874.9,Reclass,mlopez,2025-03-04T15:04:00
JE-2025000076,2025-06-05,1510,1291.14,0.0,Customer invoice posting,mlopez,2025-06-05T09:27:00
JE-2025000076,2025-06-05,4100,0.0,1291.14,Customer invoice posting,mlopez,2025-06-05T09:27:00
JE-2025000077,2025-01-02,6300,757.27,0.0,Monthly accrual,jchen,2025-01-02T09:56:00
JE-2025000077,2025-01-02,2300,0.0,757.27,Monthly accrual,jchen,2025-01-02T09:56:00
JE-2025000078,2025-11-16,5000,213.28,0.0,Vendor invoice booked,rwhite,2025-11-16T16:38:00
JE-2025000078,2025-11-16,2000,0.0,213.28,Vendor invoice booked,rwhite,2025-11-16T16:38:00
JE-2025000079,2025-06-03,1300,466.1,0.0,Customer invoice posting,rwhite,2025-06-03T11:27:00
JE-2025000079,2025-06-03,4000,0.0,466.1,Customer invoice posting,rwhite,2025-06-03T11:27:00
JE-2025000080,2025-02-28,5000,49.68,0.0,Customer invoice posting,jchen,2025-02-28T16:40:00
JE-2025000080,2025-02-28,1100,0.0,49.68,Customer invoice posting,jchen,2025-02-28T16:40:00
JE-2025000081,2025-05-18,6000,1075.36,0.0,Payment to vendor,rwhite,2025-05-18T17:56:00
JE-2025000081,2025-05-18,1000,0.0,1075.36,Payment to vendor,rwhite,2025-05-18T17:56:00
JE-2025000082,2025-04-24,1300,214.92,0.0,Payment to vendor,system_batch,2025-04-24T09:01:00
JE-2025000082,2025-04-24,4100,0.0,214.92,Payment to vendor,system_batch,2025-04-24T09:01:00
JE-2025000083,2025-04-08,1010,546.99,0.0,Customer invoice posting,sjohnson,2025-04-08T17:26:00
JE-2025000083,2025-04-08,2200,0.0,546.99,Customer invoice posting,sjohnson,2025-04-08T17:26:00
JE-2025000084,2025-02-24,1100,183.15,0.0,Depreciation,kpatel,2025-02-24T08:53:00
JE-2025000084,2025-02-24,1105,0.0,183.15,Depreciation,kpatel,2025-02-24T08:53:00
JE-2025000085,2025-07-28,1010,1761.52,0.0,Monthly accrual,rwhite,2025-07-28T14:51:00
JE-2025000085,2025-07-28,4100,0.0,1761.52,Monthly accrual,rwhite,2025-07-28T14:51:00
JE-2025000086,2025-03-31,1000,2428.62,0.0,Payroll run,system_batch,2025-03-31T09:25:00
JE-2025000086,2025-03-31,2500,0.0,2428.62,Payroll run,system_batch,2025-03-31T09:25:00
JE-2025000087,2025-03-02,6100,315.15,0.0,Payment to vendor,kpatel,2025-03-02T14:11:00
JE-2025000087,2025-03-02,2300,0.0,315.15,Payment to vendor,kpatel,2025-03-02T14:11:00
JE-2025000088,2025-11-08,1300,584.32,0.0,Depreciation,jchen,2025-11-08T17:03:00
JE-2025000088,2025-11-08,4100,0.0,584.32,Depreciation,jchen,2025-11-08T17:03:00
JE-2025000089,2025-09-13,1100,93.38,0.0,Vendor invoice booked,sjohnson,2025-09-13T13:17:00
JE-2025000089,2025-09-13,1300,0.0,93.38,Vendor invoice booked,sjohnson,2025-09-13T13:17:00
JE-2025000090,2025-05-04,6400,3530.6,0.0,Depreciation,jchen,2025-05-04T08:02:00
JE-2025000090,2025-05-04,2000,0.0,3530.6,Depreciation,jchen,2025-05-04T08:02:00
JE-2025000091,2025-06-16,1000,2508.64,0.0,Payroll run,mlopez,2025-06-16T13:12:00
JE-2025000091,2025-06-16,4000,0.0,2508.64,Payroll run,mlopez,2025-06-16T13:12:00
JE-2025000092,2025-02-27,1200,133.3,0.0,Payroll run,mlopez,2025-02-27T13:37:00
JE-2025000092,2025-02-27,4100,0.0,133.3,Payroll run,mlopez,2025-02-27T13:37:00
JE-2025000093,2025-07-25,1100,258.43,0.0,Monthly accrual,system_batch,2025-07-25T17:37:00
JE-2025000093,2025-07-25,4100,0.0,258.43,Monthly accrual,system_batch,2025-07-25T17:37:00
JE-2025000094,2025-05-31,5000,697.75,0.0,Cash receipt applied,system_batch,2025-05-31T13:19:00
JE-2025000094,2025-05-31,2200,0.0,697.75,Cash receipt applied,system_batch,2025-05-31T13:19:00
JE-2025000095,2025-03-25,1510,5370.16,0.0,Depreciation,kpatel,2025-03-25T12:33:00
JE-2025000095,2025-03-25,4000,0.0,5370.16,Depreciation,kpatel,2025-03-25T12:33:00
JE-2025000096,2025-05-21,5000,255.88,0.0,Payment to vendor,system_batch,2025-05-21T17:24:00
JE-2025000096,2025-05-21,1010,0.0,255.88,Payment to vendor,system_batch,2025-05-21T17:24:00
JE-2025000097,2025-04-26,1500,2626.4,0.0,Depreciation,rwhite,2025-04-26T17:05:00
JE-2025000097,2025-04-26,4000,0.0,2626.4,Depreciation,rwhite,2025-04-26T17:05:00
JE-2025000098,2025-06-13,1200,660.23,0.0,Vendor invoice booked,kpatel,2025-06-13T10:19:00
JE-2025000098,2025-06-13,4000,0.0,660.23,Vendor invoice booked,kpatel,2025-06-13T10:19:00
JE-2025000099,2025-02-15,6400,2730.37,0.0,Monthly accrual,rwhite,2025-02-15T17:45:00
JE-2025000099,2025-02-15,1010,0.0,2730.37,Monthly accrual,rwhite,2025-02-15T17:45:00
JE-2025000100,2025-10-28,6200,116.4,0.0,Payroll run,rwhite,2025-10-28T13:52:00
JE-2025000100,2025-10-28,2300,0.0,116.4,Payroll run,rwhite,2025-10-28T13:52:00
